# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
64 0.000969798 0.000962403 0.000971639 0.00290384
65 0.0009987 0.000991241 0.00100053 0.00299047
66 0.00102795 0.00102044 0.00102977 0.00307816
67 0.00105755 0.00104999 0.00105935 0.0031669
68 0.0010875 0.0010799 0.00108928 0.00325667
69 0.00111778 0.00111015 0.00111954 0.00334747
70 0.0011484 0.00114075 0.00115013 0.00343928
71 0.00117934 0.00117169 0.00118105 0.00353209
72 0.00121062 0.00120297 0.0012123 0.00362588
73 0.00124221 0.00123458 0.00124386 0.00372065
74 0.00127413 0.00126652 0.00127574 0.00381639
75 0.00130635 0.00129878 0.00130794 0.00391307
76 0.00133889 0.00133137 0.00134044 0.0040107
77 0.00137173 0.00136427 0.00137324 0.00410925
78 0.00140488 0.00139749 0.00140634 0.00420871
79 0.00143832 0.00143102 0.00143974 0.00430908
80 0.00147205 0.00146485 0.00147342 0.00441033
81 0.00150607 0.00149899 0.0015074 0.00451245
82 0.00154037 0.00153342 0.00154165 0.00461544
83 0.00157496 0.00156815 0.00157618 0.00471928
84 0.00160981 0.00160316 0.00161099 0.00482396
85 0.00164494 0.00163846 0.00164606 0.00492946
86 0.00168033 0.00167404 0.0016814 0.00503577
87 0.00171599 0.0017099 0.001717 0.00514288
88 0.0017519 0.00174602 0.00175285 0.00525078
89 0.00178807 0.00178242 0.00178896 0.00535945
90 0.00182448 0.00181908 0.00182531 0.00546887
91 0.00186114 0.001856 0.0018619 0.00557904
92 0.00189804 0.00189317 0.00189874 0.00568995
93 0.00193517 0.0019306 0.0019358 0.00580157
94 0.00197253 0.00196827 0.0019731 0.0059139
95 0.00201012 0.00200618 0.00201062 0.00602692
96 0.00204793 0.00204433 0.00204836 0.00614062
97 0.00208596 0.00208271 0.00208632 0.00625499
98 0.0021242 0.00212132 0.00212449 0.00637001
99 0.00216265 0.00216016 0.00216287 0.00648567
100 0.0022013 0.00219921 0.00220145 0.00660196
101 0.00224015 0.00223848 0.00224023 0.00671886
102 0.0022792 0.00227796 0.0022792 0.00683636
103 0.00231843 0.00231765 0.00231836 0.00695444
104 0.00235785 0.00235754 0.00235771 0.0070731
105 0.00239745 0.00239762 0.00239724 0.00719232
106 0.00243723 0.0024379 0.00243695 0.00731208
107 0.00247718 0.00247836 0.00247683 0.00743237
108 0.0025173 0.00251901 0.00251687 0.00755319
109 0.00255758 0.00255984 0.00255708 0.0076745
110 0.00259803 0.00260084 0.00259745 0.00779631
111 0.00263862 0.00264201 0.00263797 0.0079186
112 0.00267936 0.00268335 0.00267864 0.00804135
113 0.00272025 0.00272485 0.00271946 0.00816456
114 0.00276128 0.0027665 0.00276042 0.0082882
115 0.00280245 0.0028083 0.00280151 0.00841226
116 0.00284375 0.00285025 0.00284274 0.00853674
117 0.00288517 0.00289234 0.0028841 0.00866161
118 0.00292672 0.00293457 0.00292558 0.00878687
119 0.00296839 0.00297693 0.00296717 0.0089125
120 0.00301017 0.00301942 0.00300889 0.00903848
121 0.00305206 0.00306204 0.00305071 0.00916481
122 0.00309406 0.00310477 0.00309264 0.00929147
123 0.00313615 0.00314762 0.00313467 0.00941844
124 0.00317835 0.00319057 0.0031768 0.00954572
125 0.00322063 0.00323364 0.00321902 0.00967329
126 0.003263 0.0032768 0.00326133 0.00980113
127 0.00330546 0.00332006 0.00330372 0.00992924
128 0.00334799 0.00336341 0.0033462 0.0100576
129 0.0033906 0.00340684 0.00338875 0.0101862
130 0.00343328 0.00345036 0.00343137 0.010315
131 0.00347602 0.00349395 0.00347406 0.010444
132 0.00351882 0.00353762 0.00351681 0.0105733
133 0.00356169 0.00358136 0.00355961 0.0107027
134 0.0036046 0.00362516 0.00360248 0.0108322
135 0.00364756 0.00366902 0.00364539 0.010962
136 0.00369057 0.00371293 0.00368835 0.0110919
137 0.00373362 0.0037569 0.00373135 0.0112219
138 0.0037767 0.00380091 0.00377438 0.011352
139 0.00381981 0.00384496 0.00381745 0.0114822
140 0.00386295 0.00388905 0.00386055 0.0116126
141 0.00390611 0.00393317 0.00390367 0.011743
142 0.0039493 0.00397732 0.00394682 0.0118734
143 0.00399249 0.00402149 0.00398998 0.012004
144 0.0040357 0.00406568 0.00403315 0.0121345
145 0.00407891 0.00410989 0.00407633 0.0122651
146 0.00412213 0.00415411 0.00411952 0.0123958
147 0.00416534 0.00419833 0.0041627 0.0125264
148 0.00420855 0.00424255 0.00420588 0.012657
149 0.00425175 0.00428677 0.00424906 0.0127876
150 0.00429493 0.00433098 0.00429222 0.0129181
151 0.0043381 0.00437519 0.00433536 0.0130486
152 0.00438124 0.00441937 0.00437849 0.0131791
153 0.00442436 0.00446354 0.00442159 0.0133095
154 0.00446744 0.00450768 0.00446467 0.0134398
155 0.0045105 0.00455179 0.00450772 0.01357
156 0.00455351 0.00459587 0.00455073 0.0137001
157 0.00459649 0.00463991 0.0045937 0.0138301
158 0.00463942 0.00468391 0.00463663 0.01396
159 0.0046823 0.00472787 0.00467951 0.0140897
160 0.00472512 0.00477178 0.00472234 0.0142192
161 0.00476789 0.00481563 0.00476512 0.0143486
162 0.0048106 0.00485943 0.00480784 0.0144779
163 0.00485325 0.00490316 0.0048505 0.0146069
164 0.00489583 0.00494683 0.0048931 0.0147358
165 0.00493833 0.00499043 0.00493563 0.0148644
166 0.00498077 0.00503395 0.00497808 0.0149928
167 0.00502312 0.0050774 0.00502047 0.015121
168 0.00506539 0.00512076 0.00506277 0.0152489
169 0.00510758 0.00516404 0.00510499 0.0153766
170 0.00514967 0.00520723 0.00514713 0.015504
171 0.00519168 0.00525033 0.00518918 0.0156312
172 0.00523359 0.00529333 0.00523113 0.0157581
173 0.0052754 0.00533623 0.00527299 0.0158846
174 0.00531711 0.00537903 0.00531476 0.0160109
175 0.00535871 0.00542172 0.00535642 0.0161368
176 0.0054002 0.00546429 0.00539797 0.0162625
177 0.00544158 0.00550675 0.00543942 0.0163878
178 0.00548285 0.0055491 0.00548076 0.0165127
179 0.00552399 0.00559132 0.00552198 0.0166373
180 0.00556502 0.00563341 0.00556308 0.0167615
181 0.00560592 0.00567537 0.00560407 0.0168854
182 0.0056467 0.0057172 0.00564493 0.0170088
183 0.00568734 0.0057589 0.00568566 0.0171319
184 0.00572785 0.00580045 0.00572627 0.0172546
185 0.00576822 0.00584186 0.00576674 0.0173768
186 0.00580846 0.00588312 0.00580708 0.0174987
187 0.00584855 0.00592424 0.00584728 0.0176201
188 0.0058885 0.0059652 0.00588734 0.017741
189 0.0059283 0.006006 0.00592726 0.0178616
190 0.00596795 0.00604665 0.00596703 0.0179816
191 0.00600745 0.00608713 0.00600665 0.0181012
192 0.00604679 0.00612745 0.00604612 0.0182204
193 0.00608597 0.0061676 0.00608544 0.018339
194 0.006125 0.00620758 0.0061246 0.0184572
195 0.00616386 0.00624738 0.00616361 0.0185748
196 0.00620255 0.006287 0.00620245 0.018692
197 0.00624108 0.00632645 0.00624113 0.0188087
198 0.00627944 0.00636571 0.00627964 0.0189248
199 0.00631762 0.00640479 0.00631798 0.0190404
200 0.00635563 0.00644368 0.00635615 0.0191555
201 0.00639346 0.00648237 0.00639415 0.01927
202 0.00643112 0.00652088 0.00643198 0.019384
203 0.00646859 0.00655918 0.00646963 0.0194974
204 0.00650588 0.00659729 0.0065071 0.0196103
205 0.00654298 0.00663519 0.00654438 0.0197226
206 0.00657989 0.0066729 0.00658149 0.0198343
207 0.00661662 0.00671039 0.0066184 0.0199454
208 0.00665315 0.00674768 0.00665513 0.020056
209 0.00668949 0.00678476 0.00669167 0.0201659
210 0.00672563 0.00682162 0.00672802 0.0202753
211 0.00676158 0.00685827 0.00676418 0.020384
212 0.00679732 0.0068947 0.00680014 0.0204922
213 0.00683287 0.00693091 0.0068359 0.0205997
214 0.00686821 0.0069669 0.00687147 0.0207066
215 0.00690334 0.00700266 0.00690683 0.0208128
216 0.00693827 0.0070382 0.006942 0.0209185
217 0.00697299 0.00707351 0.00697695 0.0210235
218 0.00700751 0.0071086 0.00701171 0.0211278
219 0.00704181 0.00714345 0.00704626 0.0212315
220 0.00707589 0.00717807 0.0070806 0.0213346
221 0.00710977 0.00721245 0.00711473 0.0214369
222 0.00714342 0.0072466 0.00714864 0.0215387
223 0.00717686 0.00728051 0.00718235 0.0216397
224 0.00721008 0.00731418 0.00721584 0.0217401
225 0.00724308 0.00734761 0.00724912 0.0218398
226 0.00727586 0.00738079 0.00728218 0.0219388
227 0.00730841 0.00741374 0.00731503 0.0220372
228 0.00734074 0.00744644 0.00734765 0.0221348
229 0.00737285 0.00747889 0.00738006 0.0222318
230 0.00740473 0.00751109 0.00741225 0.0223281
231 0.00743638 0.00754305 0.00744421 0.0224236
232 0.0074678 0.00757476 0.00747595 0.0225185
233 0.00749899 0.00760621 0.00750747 0.0226127
234 0.00752995 0.00763742 0.00753877 0.0227061
235 0.00756067 0.00766837 0.00756983 0.0227989
236 0.00759117 0.00769906 0.00760068 0.0228909
237 0.00762143 0.00772951 0.00763129 0.0229822
238 0.00765145 0.00775969 0.00766168 0.0230728
239 0.00768124 0.00778962 0.00769184 0.0231627
240 0.00771079 0.0078193 0.00772177 0.0232519
241 0.0077401 0.00784871 0.00775147 0.0233403
242 0.00776918 0.00787787 0.00778095 0.023428
243 0.00779801 0.00790677 0.00781019 0.023515
244 0.00782661 0.00793541 0.0078392 0.0236012
245 0.00785497 0.00796379 0.00786798 0.0236867
246 0.00788308 0.00799191 0.00789652 0.0237715
247 0.00791095 0.00801977 0.00792484 0.0238556
248 0.00793858 0.00804737 0.00795292 0.0239389
249 0.00796597 0.00807471 0.00798077 0.0240214
250 0.00799311 0.00810178 0.00800838 0.0241033
251 0.00802001 0.0081286 0.00803577 0.0241844
252 0.00804667 0.00815515 0.00806291 0.0242647
253 0.00807308 0.00818144 0.00808983 0.0243443
254 0.00809925 0.00820747 0.00811651 0.0244232
255 0.00812517 0.00823324 0.00814295 0.0245014
256 0.00815085 0.00825874 0.00816916 0.0245788
257 0.00817628 0.00828399 0.00819514 0.0246554
258 0.00820147 0.00830897 0.00822088 0.0247313
259 0.00822641 0.00833369 0.00824639 0.0248065
260 0.0082511 0.00835815 0.00827166 0.0248809
261 0.00827555 0.00838235 0.0082967 0.0249546
262 0.00829976 0.00840628 0.0083215 0.0250275
263 0.00832372 0.00842996 0.00834607 0.0250998
264 0.00834744 0.00845338 0.00837041 0.0251712
265 0.00837091 0.00847653 0.00839451 0.0252419
266 0.00839413 0.00849943 0.00841837 0.0253119
267 0.00841711 0.00852207 0.008442 0.0253812
268 0.00843985 0.00854445 0.0084654 0.0254497
269 0.00846234 0.00856657 0.00848857 0.0255175
270 0.00848459 0.00858844 0.0085115 0.0255845
271 0.0085066 0.00861005 0.0085342 0.0256508
272 0.00852836 0.0086314 0.00855667 0.0257164
273 0.00854989 0.0086525 0.0085789 0.0257813
274 0.00857117 0.00867334 0.00860091 0.0258454
275 0.0085922 0.00869393 0.00862268 0.0259088
276 0.008613 0.00871427 0.00864422 0.0259715
277 0.00863356 0.00873435 0.00866553 0.0260334
278 0.00865388 0.00875418 0.00868661 0.0260947
279 0.00867396 0.00877376 0.00870746 0.0261552
280 0.0086938 0.0087931 0.00872808 0.026215
281 0.00871341 0.00881218 0.00874848 0.0262741
282 0.00873278 0.00883102 0.00876864 0.0263324
283 0.00875191 0.00884961 0.00878858 0.0263901
284 0.00877081 0.00886795 0.00880829 0.0264471
285 0.00878948 0.00888605 0.00882778 0.0265033
286 0.00880791 0.00890391 0.00884704 0.0265589
287 0.00882611 0.00892152 0.00886607 0.0266137
288 0.00884408 0.00893889 0.00888489 0.0266679
289 0.00886181 0.00895603 0.00890348 0.0267213
290 0.00887932 0.00897292 0.00892184 0.0267741
291 0.00889661 0.00898958 0.00893999 0.0268262
292 0.00891366 0.009006 0.00895791 0.0268776
293 0.00893049 0.00902219 0.00897562 0.0269283
294 0.00894709 0.00903814 0.00899311 0.0269783
295 0.00896347 0.00905386 0.00901037 0.0270277
296 0.00897963 0.00906935 0.00902743 0.0270764
297 0.00899556 0.00908461 0.00904426 0.0271244
298 0.00901128 0.00909964 0.00906088 0.0271718
299 0.00902678 0.00911445 0.00907729 0.0272185
300 0.00904206 0.00912903 0.00909348 0.0272646
301 0.00905712 0.00914339 0.00910946 0.02731
302 0.00907196 0.00915752 0.00912523 0.0273547
303 0.0090866 0.00917144 0.00914079 0.0273988
304 0.00910102 0.00918513 0.00915614 0.0274423
305 0.00911523 0.00919861 0.00917129 0.0274851
306 0.00912922 0.00921187 0.00918622 0.0275273
307 0.00914301 0.00922492 0.00920095 0.0275689
308 0.0091566 0.00923775 0.00921548 0.0276098
309 0.00916997 0.00925038 0.00922981 0.0276502
310 0.00918315 0.00926279 0.00924393 0.0276899
311 0.00919612 0.009275 0.00925785 0.027729
312 0.00920888 0.009287 0.00927157 0.0277675
313 0.00922145 0.00929879 0.00928509 0.0278053
314 0.00923382 0.00931039 0.00929842 0.0278426
315 0.00924599 0.00932178 0.00931155 0.0278793
316 0.00925796 0.00933297 0.00932449 0.0279154
317 0.00926974 0.00934397 0.00933723 0.0279509
318 0.00928133 0.00935477 0.00934978 0.0279859
319 0.00929273 0.00936537 0.00936214 0.0280202
320 0.00930393 0.00937578 0.00937431 0.028054
321 0.00931495 0.009386 0.0093863 0.0280872
322 0.00932578 0.00939604 0.00939809 0.0281199
323 0.00933642 0.00940588 0.00940971 0.028152
324 0.00934688 0.00941554 0.00942113 0.0281836
325 0.00935716 0.00942502 0.00943238 0.0282146
326 0.00936726 0.00943431 0.00944344 0.028245
327 0.00937718 0.00944343 0.00945433 0.0282749
328 0.00938692 0.00945236 0.00946503 0.0283043
329 0.00939648 0.00946112 0.00947556 0.0283332
330 0.00940587 0.00946971 0.00948592 0.0283615
331 0.00941508 0.00947812 0.00949609 0.0283893
332 0.00942413 0.00948636 0.0095061 0.0284166
333 0.009433 0.00949443 0.00951593 0.0284434
334 0.0094417 0.00950233 0.0095256 0.0284696
335 0.00945024 0.00951007 0.0095351 0.0284954
336 0.00945861 0.00951765 0.00954443 0.0285207
337 0.00946682 0.00952506 0.00955359 0.0285455
338 0.00947486 0.00953231 0.00956259 0.0285698
339 0.00948275 0.0095394 0.00957142 0.0285936
340 0.00949047 0.00954634 0.0095801 0.0286169
341 0.00949804 0.00955312 0.00958861 0.0286398
342 0.00950545 0.00955975 0.00959697 0.0286622
343 0.0095127 0.00956622 0.00960517 0.0286841
344 0.00951981 0.00957255 0.00961321 0.0287056
345 0.00952676 0.00957873 0.0096211 0.0287266
346 0.00953355 0.00958476 0.00962884 0.0287472
347 0.00954021 0.00959065 0.00963642 0.0287673
348 0.00954671 0.0095964 0.00964385 0.028787
349 0.00955307 0.009602 0.00965114 0.0288062
350 0.00955928 0.00960747 0.00965828 0.028825
351 0.00956535 0.00961279 0.00966527 0.0288434
352 0.00957128 0.00961798 0.00967212 0.0288614
353 0.00957707 0.00962304 0.00967883 0.0288789
354 0.00958272 0.00962797 0.00968539 0.0288961
355 0.00958824 0.00963276 0.00969182 0.0289128
356 0.00959362 0.00963743 0.0096981 0.0289291
357 0.00959887 0.00964196 0.00970425 0.0289451
358 0.00960398 0.00964638 0.00971026 0.0289606
359 0.00960896 0.00965066 0.00971614 0.0289758
360 0.00961382 0.00965483 0.00972189 0.0289905
361 0.00961854 0.00965887 0.0097275 0.0290049
362 0.00962315 0.0096628 0.00973298 0.0290189
363 0.00962762 0.0096666 0.00973834 0.0290326
364 0.00963197 0.00967029 0.00974357 0.0290458
365 0.0096362 0.00967387 0.00974867 0.0290587
366 0.00964032 0.00967733 0.00975364 0.0290713
367 0.00964431 0.00968068 0.0097585 0.0290835
368 0.00964818 0.00968392 0.00976323 0.0290953
369 0.00965194 0.00968705 0.00976784 0.0291068
370 0.00965558 0.00969007 0.00977233 0.029118
371 0.00965911 0.00969299 0.0097767 0.0291288
372 0.00966253 0.00969581 0.00978096 0.0291393
373 0.00966584 0.00969852 0.0097851 0.0291495
374 0.00966904 0.00970113 0.00978913 0.0291593
375 0.00967213 0.00970363 0.00979304 0.0291688
376 0.00967512 0.00970604 0.00979684 0.029178
377 0.009678 0.00970835 0.00980053 0.0291869
378 0.00968078 0.00971057 0.00980411 0.0291955
379 0.00968346 0.00971269 0.00980759 0.0292037
380 0.00968603 0.00971472 0.00981096 0.0292117
381 0.00968851 0.00971665 0.00981422 0.0292194
382 0.00969089 0.00971849 0.00981737 0.0292268
383 0.00969317 0.00972024 0.00982043 0.0292338
384 0.00969535 0.00972191 0.00982338 0.0292406
385 0.00969745 0.00972348 0.00982623 0.0292472
386 0.00969945 0.00972497 0.00982898 0.0292534
387 0.00970135 0.00972637 0.00983163 0.0292594
388 0.00970317 0.00972769 0.00983419 0.0292651
389 0.0097049 0.00972892 0.00983665 0.0292705
390 0.00970654 0.00973008 0.00983901 0.0292756
391 0.0097081 0.00973115 0.00984128 0.0292805
392 0.00970957 0.00973214 0.00984345 0.0292852
393 0.00971095 0.00973305 0.00984554 0.0292895
394 0.00971226 0.00973388 0.00984753 0.0292937
395 0.00971348 0.00973463 0.00984943 0.0292975
396 0.00971462 0.00973531 0.00985124 0.0293012
397 0.00971568 0.00973592 0.00985296 0.0293046
398 0.00971666 0.00973644 0.0098546 0.0293077
399 0.00971757 0.0097369 0.00985615 0.0293106
400 0.0097184 0.00973728 0.00985762 0.0293133
401 0.00971916 0.00973759 0.009859 0.0293157
402 0.00971984 0.00973783 0.00986029 0.029318
403 0.00972045 0.009738 0.00986151 0.02932
404 0.00972099 0.00973809 0.00986264 0.0293217
405 0.00972145 0.00973812 0.0098637 0.0293233
406 0.00972185 0.00973809 0.00986467 0.0293246
407 0.00972218 0.00973798 0.00986556 0.0293257
408 0.00972245 0.00973781 0.00986638 0.0293266
409 0.00972264 0.00973757 0.00986712 0.0293273
410 0.00972278 0.00973727 0.00986779 0.0293278
411 0.00972285 0.0097369 0.00986837 0.0293281
412 0.00972285 0.00973648 0.00986889 0.0293282
413 0.00972279 0.00973598 0.00986933 0.0293281
414 0.00972268 0.00973543 0.0098697 0.0293278
415 0.0097225 0.00973482 0.00987 0.0293273
416 0.00972227 0.00973414 0.00987022 0.0293266
417 0.00972197 0.00973341 0.00987038 0.0293258
418 0.00972162 0.00973262 0.00987047 0.0293247
419 0.00972122 0.00973177 0.00987049 0.0293235
420 0.00972076 0.00973086 0.00987044 0.0293221
421 0.00972024 0.00972989 0.00987033 0.0293205
422 0.00971967 0.00972887 0.00987015 0.0293187
423 0.00971906 0.0097278 0.0098699 0.0293168
424 0.00971839 0.00972667 0.00986959 0.0293146
425 0.00971767 0.00972548 0.00986922 0.0293124
426 0.0097169 0.00972424 0.00986879 0.0293099
427 0.00971608 0.00972295 0.00986829 0.0293073
428 0.00971522 0.00972161 0.00986774 0.0293046
429 0.00971431 0.00972022 0.00986712 0.0293017
430 0.00971336 0.00971878 0.00986645 0.0292986
431 0.00971236 0.00971729 0.00986572 0.0292954
432 0.00971132 0.00971574 0.00986493 0.029292
433 0.00971024 0.00971416 0.00986408 0.0292885
434 0.00970912 0.00971252 0.00986318 0.0292848
435 0.00970796 0.00971084 0.00986222 0.029281
436 0.00970676 0.00970911 0.00986121 0.0292771
437 0.00970552 0.00970733 0.00986014 0.029273
438 0.00970424 0.00970551 0.00985902 0.0292688
439 0.00970293 0.00970365 0.00985785 0.0292644
440 0.00970158 0.00970174 0.00985663 0.02926
441 0.0097002 0.00969979 0.00985536 0.0292554
442 0.00969878 0.0096978 0.00985404 0.0292506
443 0.00969733 0.00969577 0.00985267 0.0292458
444 0.00969585 0.0096937 0.00985125 0.0292408
445 0.00969434 0.00969159 0.00984978 0.0292357
446 0.0096928 0.00968943 0.00984827 0.0292305
447 0.00969123 0.00968724 0.00984671 0.0292252
448 0.00968964 0.00968502 0.0098451 0.0292198
449 0.00968801 0.00968275 0.00984345 0.0292142
450 0.00968636 0.00968045 0.00984176 0.0292086
451 0.00968469 0.00967811 0.00984002 0.0292028
452 0.00968299 0.00967574 0.00983823 0.029197
453 0.00968126 0.00967334 0.00983641 0.029191
454 0.00967951 0.0096709 0.00983454 0.0291849
455 0.00967774 0.00966842 0.00983263 0.0291788
456 0.00967595 0.00966592 0.00983068 0.0291726
457 0.00967414 0.00966338 0.00982869 0.0291662
458 0.00967231 0.00966081 0.00982666 0.0291598
459 0.00967046 0.00965821 0.00982459 0.0291533
460 0.00966859 0.00965558 0.00982249 0.0291467
461 0.0096667 0.00965292 0.00982034 0.02914
462 0.0096648 0.00965023 0.00981816 0.0291332
463 0.00966288 0.00964751 0.00981594 0.0291263
464 0.00966095 0.00964477 0.00981368 0.0291194
465 0.009659 0.00964199 0.00981138 0.0291124
466 0.00965703 0.0096392 0.00980905 0.0291053
467 0.00965505 0.00963637 0.00980669 0.0290981
468 0.00965306 0.00963352 0.00980429 0.0290909
469 0.00965106 0.00963065 0.00980185 0.0290836
470 0.00964904 0.00962775 0.00979938 0.0290762
471 0.00964702 0.00962482 0.00979688 0.0290687
472 0.00964498 0.00962188 0.00979435 0.0290612
473 0.00964293 0.00961891 0.00979178 0.0290536
474 0.00964087 0.00961592 0.00978917 0.029046
475 0.00963881 0.0096129 0.00978654 0.0290382
476 0.00963673 0.00960987 0.00978387 0.0290305
477 0.00963465 0.00960681 0.00978117 0.0290226
478 0.00963256 0.00960374 0.00977844 0.0290147
479 0.00963046 0.00960064 0.00977568 0.0290068
480 0.00962835 0.00959752 0.00977289 0.0289988
481 0.00962624 0.00959439 0.00977007 0.0289907
482 0.00962412 0.00959124 0.00976722 0.0289826
483 0.009622 0.00958807 0.00976433 0.0289744
484 0.00961987 0.00958488 0.00976142 0.0289662
485 0.00961774 0.00958167 0.00975848 0.0289579
486 0.0096156 0.00957845 0.00975551 0.0289496
487 0.00961345 0.00957521 0.00975251 0.0289412
488 0.0096113 0.00957195 0.00974948 0.0289327
489 0.00960915 0.00956868 0.00974643 0.0289243
490 0.009607 0.0095654 0.00974334 0.0289157
491 0.00960484 0.00956209 0.00974023 0.0289072
492 0.00960268 0.00955878 0.00973709 0.0288985
493 0.00960051 0.00955545 0.00973392 0.0288899
494 0.00959834 0.0095521 0.00973073 0.0288812
495 0.00959617 0.00954875 0.0097275 0.0288724
496 0.009594 0.00954538 0.00972425 0.0288636
497 0.00959183 0.00954199 0.00972098 0.0288548
498 0.00958965 0.0095386 0.00971767 0.0288459
499 0.00958747 0.00953519 0.00971434 0.028837
500 0.00958529 0.00953177 0.00971099 0.028828
501 0.00958311 0.00952833 0.0097076 0.028819
502 0.00958092 0.00952489 0.00970419 0.02881
503 0.00957873 0.00952143 0.00970076 0.0288009
504 0.00957655 0.00951797 0.0096973 0.0287918
505 0.00957436 0.00951449 0.00969381 0.0287827
506 0.00957217 0.009511 0.0096903 0.0287735
507 0.00956997 0.00950751 0.00968676 0.0287642
508 0.00956778 0.009504 0.0096832 0.028755
509 0.00956558 0.00950048 0.00967961 0.0287457
510 0.00956338 0.00949695 0.009676 0.0287363
511 0.00956118 0.00949342 0.00967236 0.028727
512 0.00955898 0.00948987 0.00966869 0.0287175
513 0.00955678 0.00948631 0.009665 0.0287081
514 0.00955457 0.00948275 0.00966129 0.0286986
515 0.00955237 0.00947918 0.00965755 0.0286891
516 0.00955016 0.0094756 0.00965379 0.0286795
517 0.00954794 0.00947201 0.00965 0.0286699
518 0.00954573 0.00946841 0.00964619 0.0286603
519 0.00954351 0.0094648 0.00964235 0.0286507
520 0.00954129 0.00946118 0.00963849 0.028641
521 0.00953907 0.00945756 0.00963461 0.0286312
522 0.00953684 0.00945393 0.0096307 0.0286215
523 0.00953461 0.00945029 0.00962676 0.0286117
524 0.00953238 0.00944664 0.00962281 0.0286018
525 0.00953014 0.00944299 0.00961883 0.028592
526 0.0095279 0.00943933 0.00961482 0.028582
527 0.00952565 0.00943565 0.00961079 0.0285721
528 0.0095234 0.00943198 0.00960674 0.0285621
529 0.00952114 0.00942829 0.00960267 0.0285521
530 0.00951888 0.0094246 0.00959857 0.0285421
