# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
65 0.00828893 0.00823968 0.00823167 0.0247603
66 0.00838915 0.00833275 0.00832839 0.0250503
67 0.00848538 0.00842208 0.00842106 0.0253285
68 0.00857762 0.00850768 0.00850971 0.025595
69 0.00866586 0.00858959 0.00859435 0.0258498
70 0.00875012 0.00866783 0.008675 0.0260929
71 0.00883041 0.00874244 0.00875171 0.0263246
72 0.00890678 0.00881348 0.00882452 0.0265448
73 0.00897925 0.00888098 0.00889348 0.0267537
74 0.00904789 0.00894502 0.00895868 0.0269516
75 0.00911274 0.00900566 0.00902017 0.0271386
76 0.00917388 0.00906297 0.00907803 0.0273149
77 0.00923137 0.00911701 0.00913234 0.0274807
78 0.00928531 0.00916786 0.0091832 0.0276364
79 0.00933577 0.00921561 0.0092307 0.0277821
80 0.00938285 0.00926032 0.00927492 0.0279181
81 0.00942664 0.00930207 0.00931598 0.0280447
82 0.00946724 0.00934095 0.00935397 0.0281622
83 0.00950475 0.00937701 0.009389 0.0282708
84 0.00953927 0.00941034 0.00942116 0.0283708
85 0.00957091 0.00944101 0.00945057 0.0284625
86 0.00959975 0.00946909 0.00947733 0.0285462
87 0.00962591 0.00949465 0.00950155 0.0286221
88 0.00964949 0.00951776 0.00952334 0.0286906
89 0.00967058 0.00953849 0.00954279 0.0287519
90 0.00968929 0.00955692 0.00956001 0.0288062
91 0.00970572 0.0095731 0.00957511 0.0288539
92 0.00971997 0.00958713 0.00958819 0.0288953
93 0.00973214 0.00959907 0.00959934 0.0289305
94 0.00974233 0.009609 0.00960868 0.02896
95 0.00975064 0.00961702 0.00961628 0.0289839
96 0.00975717 0.00962319 0.00962225 0.0290026
97 0.00976202 0.00962762 0.00962668 0.0290163
98 0.00976529 0.00963038 0.00962966 0.0290253
99 0.00976708 0.00963158 0.00963128 0.0290299
100 0.00976748 0.00963131 0.00963162 0.0290304
101 0.00976658 0.00962965 0.00963077 0.029027
102 0.00976448 0.00962672 0.00962881 0.02902
103 0.00976127 0.00962259 0.00962582 0.0290097
104 0.00975703 0.00961738 0.00962187 0.0289963
105 0.00975185 0.00961117 0.00961704 0.0289801
106 0.0097458 0.00960405 0.00961139 0.0289612
107 0.00973895 0.00959611 0.00960499 0.02894
108 0.00973138 0.00958743 0.0095979 0.0289167
109 0.00972315 0.00957811 0.00959018 0.0288914
110 0.00971431 0.00956821 0.00958188 0.0288644
111 0.00970491 0.00955781 0.00957306 0.0288358
112 0.00969501 0.00954697 0.00956376 0.0288057
113 0.00968464 0.00953575 0.00955402 0.0287744
114 0.00967384 0.00952422 0.00954389 0.028742
115 0.00966265 0.00951241 0.0095334 0.0287085
116 0.00965107 0.00950037 0.00952258 0.028674
117 0.00963915 0.00948813 0.00951147 0.0286387
118 0.00962689 0.00947572 0.00950008 0.0286027
119 0.0096143 0.00946316 0.00948844 0.0285659
120 0.00960141 0.00945048 0.00947657 0.0285285
121 0.00958821 0.00943766 0.00946448 0.0284904
122 0.00957471 0.00942473 0.0094522 0.0284516
123 0.00956092 0.00941169 0.00943973 0.0284123
124 0.00954684 0.00939852 0.00942708 0.0283724
125 0.00953246 0.00938522 0.00941426 0.0283319
126 0.00951781 0.0093718 0.00940128 0.0282909
127 0.00950286 0.00935823 0.00938814 0.0282492
128 0.00948764 0.00934451 0.00937485 0.028207
129 0.00947215 0.00933063 0.00936141 0.0281642
130 0.00945637 0.00931658 0.00934783 0.0281208
131 0.00944034 0.00930236 0.00933409 0.0280768
132 0.00942404 0.00928795 0.00932021 0.0280322
133 0.00940748 0.00927335 0.00930617 0.027987
134 0.00939067 0.00925854 0.00929199 0.0279412
135 0.00937363 0.00924354 0.00927765 0.0278948
136 0.00935635 0.00922833 0.00926316 0.0278478
137 0.00933884 0.0092129 0.00924851 0.0278003
138 0.00932113 0.00919726 0.00923371 0.0277521
139 0.00930321 0.00918142 0.00921877 0.0277034
140 0.00928511 0.00916537 0.00920367 0.0276541
141 0.00926683 0.00914911 0.00918844 0.0276044
142 0.00924839 0.00913267 0.00917307 0.0275541
143 0.0092298 0.00911605 0.00915758 0.0275034
144 0.00921107 0.00909926 0.00914196 0.0274523
145 0.00919223 0.00908232 0.00912625 0.0274008
146 0.00917328 0.00906525 0.00911044 0.027349
147 0.00915423 0.00904806 0.00909456 0.0272969
148 0.00913511 0.00903079 0.00907861 0.0272445
149 0.00911593 0.00901346 0.00906262 0.027192
150 0.00909671 0.00899608 0.00904659 0.0271394
151 0.00907745 0.00897868 0.00903055 0.0270867
152 0.00905819 0.00896129 0.00901452 0.027034
153 0.00903893 0.00894393 0.00899851 0.0269814
154 0.00901969 0.00892663 0.00898253 0.0269288
155 0.0090005 0.00890939 0.00896661 0.0268765
156 0.00898138 0.00889224 0.00895075 0.0268244
157 0.00896234 0.00887521 0.00893498 0.0267725
158 0.00894341 0.00885829 0.00891931 0.026721
159 0.00892461 0.00884152 0.00890375 0.0266699
160 0.00890595 0.0088249 0.00888832 0.0266192
161 0.00888747 0.00880845 0.00887302 0.0265689
162 0.00886916 0.00879217 0.00885786 0.0265192
163 0.00885106 0.00877608 0.00884286 0.02647
164 0.00883317 0.00876018 0.00882803 0.0264214
165 0.00881551 0.00874447 0.00881336 0.0263733
166 0.00879809 0.00872898 0.00879888 0.0263259
167 0.00878091 0.0087137 0.00878458 0.0262792
168 0.00876399 0.00869864 0.00877047 0.0262331
169 0.00874732 0.00868381 0.00875657 0.0261877
170 0.00873092 0.00866921 0.00874288 0.026143
171 0.00871479 0.00865486 0.0087294 0.0260991
172 0.00869893 0.00864077 0.00871616 0.0260559
173 0.00868335 0.00862695 0.00870317 0.0260135
174 0.00866806 0.00861341 0.00869044 0.0259719
175 0.00865307 0.00860016 0.00867798 0.0259312
176 0.00863838 0.00858724 0.00866583 0.0258914
177 0.00862402 0.00857465 0.008654 0.0258527
178 0.00861 0.00856241 0.00864251 0.0258149
179 0.00859633 0.00855055 0.00863138 0.0257783
180 0.00858305 0.00853908 0.00862065 0.0257428
181 0.00857018 0.00852804 0.00861034 0.0257085
182 0.00855773 0.00851743 0.00860046 0.0256756
183 0.00854575 0.0085073 0.00859105 0.0256441
184 0.00853425 0.00849766 0.00858213 0.025614
185 0.00852327 0.00848853 0.00857373 0.0255855
186 0.00851283 0.00847994 0.00856586 0.0255586
187 0.00850297 0.00847191 0.00855855 0.0255334
188 0.00849372 0.00846447 0.00855183 0.02551
189 0.00848509 0.00845765 0.0085457 0.0254884
190 0.00847713 0.00845146 0.0085402 0.0254688
191 0.00846984 0.00844593 0.00853533 0.0254511
192 0.00846326 0.00844108 0.00853112 0.0254355
193 0.0084574 0.00843693 0.00852758 0.0254219
194 0.00845227 0.00843351 0.00852472 0.0254105
195 0.0084479 0.00843082 0.00852255 0.0254013
196 0.00844428 0.00842889 0.00852108 0.0253942
197 0.00844142 0.00842772 0.00852032 0.0253895
198 0.00843932 0.00842733 0.00852026 0.0253869
199 0.008438 0.00842774 0.00852092 0.0253866
200 0.00843743 0.00842893 0.00852228 0.0253886
201 0.00843763 0.00843093 0.00852434 0.0253929
202 0.00843858 0.00843373 0.0085271 0.0253994
203 0.00844029 0.00843733 0.00853055 0.0254082
204 0.00844274 0.00844173 0.00853469 0.0254192
205 0.00844593 0.00844694 0.00853949 0.0254324
206 0.00844986 0.00845294 0.00854495 0.0254477
207 0.00845451 0.00845973 0.00855105 0.0254653
208 0.00845988 0.00846729 0.00855777 0.0254849
209 0.00846595 0.00847563 0.00856509 0.0255067
210 0.00847272 0.00848471 0.00857298 0.0255304
211 0.00848017 0.00849453 0.00858142 0.0255561
212 0.00848829 0.00850507 0.00859039 0.0255838
213 0.00849707 0.00851631 0.00859985 0.0256132
214 0.00850648 0.00852822 0.00860977 0.0256445
215 0.00851651 0.00854078 0.00862013 0.0256774
216 0.00852713 0.00855397 0.00863087 0.025712
217 0.00853833 0.00856775 0.00864199 0.0257481
218 0.00855008 0.00858211 0.00865344 0.0257856
219 0.00856234 0.00859702 0.00866518 0.0258245
220 0.00857511 0.00861244 0.00867719 0.0258647
221 0.00858834 0.00862834 0.00868943 0.0259061
222 0.008602 0.00864471 0.00870188 0.0259486
223 0.00861607 0.0086615 0.00871449 0.0259921
224 0.00863051 0.00867869 0.00872724 0.0260364
225 0.00864528 0.00869625 0.00874009 0.0260816
226 0.00866036 0.00871415 0.00875303 0.0261275
227 0.0086757 0.00873237 0.00876601 0.0261741
228 0.00869127 0.00875088 0.00877903 0.0262212
229 0.00870703 0.00876965 0.00879204 0.0262687
230 0.00872296 0.00878865 0.00880503 0.0263166
231 0.00873901 0.00880785 0.00881797 0.0263648
232 0.00875515 0.00882723 0.00883085 0.0264132
233 0.00877134 0.00884675 0.00884365 0.0264617
234 0.00878756 0.00886638 0.00885636 0.0265103
235 0.00880376 0.0088861 0.00886895 0.0265588
236 0.00881992 0.00890586 0.00888142 0.0266072
237 0.008836 0.00892562 0.00889375 0.0266554
238 0.00885197 0.00894535 0.00890593 0.0267033
239 0.00886781 0.00896501 0.00891795 0.0267508
240 0.00888347 0.00898455 0.00892979 0.0267978
241 0.00889894 0.00900392 0.00894144 0.0268443
242 0.00891418 0.00902309 0.00895289 0.0268901
243 0.00892916 0.00904199 0.00896412 0.0269353
244 0.00894385 0.0090606 0.00897511 0.0269796
245 0.00895822 0.00907885 0.00898587 0.0270229
246 0.00897226 0.00909671 0.00899636 0.0270653
247 0.00898592 0.00911413 0.00900657 0.0271066
248 0.00899918 0.00913107 0.0090165 0.0271468
249 0.00901203 0.0091475 0.00902612 0.0271857
250 0.00902444 0.00916338 0.00903543 0.0272232
251 0.00903639 0.00917868 0.00904441 0.0272595
252 0.00904787 0.00919337 0.00905307 0.0272943
253 0.00905885 0.00920744 0.00906139 0.0273277
254 0.00906933 0.00922086 0.00906937 0.0273595
255 0.00907929 0.00923361 0.009077 0.0273899
256 0.00908872 0.0092457 0.0090843 0.0274187
257 0.00909763 0.0092571 0.00909126 0.027446
258 0.00910601 0.00926782 0.00909788 0.0274717
259 0.00911386 0.00927786 0.00910417 0.0274959
260 0.00912117 0.00928722 0.00911013 0.0275185
261 0.00912797 0.00929591 0.00911577 0.0275396
262 0.00913425 0.00930394 0.00912109 0.0275593
263 0.00914003 0.00931132 0.00912609 0.0275774
264 0.00914532 0.00931808 0.00913078 0.0275942
265 0.00915014 0.00932423 0.00913516 0.0276095
266 0.0091545 0.0093298 0.00913924 0.0276235
267 0.00915843 0.0093348 0.00914301 0.0276362
268 0.00916194 0.00933927 0.00914648 0.0276477
269 0.00916505 0.00934323 0.00914966 0.0276579
270 0.00916779 0.0093467 0.00915253 0.027667
271 0.00917018 0.00934971 0.00915511 0.027675
272 0.00917224 0.00935227 0.00915738 0.0276819
273 0.00917398 0.00935441 0.00915936 0.0276878
274 0.00917545 0.00935616 0.00916105 0.0276927
275 0.00917665 0.00935753 0.00916245 0.0276966
276 0.00917761 0.00935853 0.00916355 0.0276997
277 0.00917835 0.0093592 0.00916437 0.0277019
278 0.00917891 0.00935954 0.00916492 0.0277034
279 0.0091793 0.00935958 0.00916519 0.0277041
280 0.00917954 0.00935934 0.00916521 0.0277041
281 0.00917967 0.00935882 0.00916496 0.0277035
282 0.0091797 0.00935806 0.00916447 0.0277022
283 0.00917967 0.00935707 0.00916373 0.0277005
284 0.00917959 0.00935587 0.00916276 0.0276982
285 0.00917949 0.00935448 0.00916156 0.0276955
286 0.0091794 0.00935292 0.00916014 0.0276925
287 0.00917934 0.00935121 0.0091585 0.027689
288 0.00917934 0.00934937 0.00915664 0.0276854
289 0.00917943 0.00934741 0.00915458 0.0276814
290 0.00917965 0.00934537 0.00915231 0.0276773
291 0.00918001 0.00934326 0.00914984 0.0276731
292 0.00918055 0.0093411 0.00914718 0.0276688
293 0.0091813 0.00933891 0.00914434 0.0276646
294 0.00918229 0.00933672 0.00914132 0.0276603
295 0.00918354 0.00933456 0.00913813 0.0276562
296 0.00918508 0.00933244 0.00913479 0.0276523
297 0.00918692 0.00933038 0.0091313 0.0276486
298 0.00918909 0.00932841 0.00912768 0.0276452
299 0.00919161 0.00932656 0.00912394 0.0276421
300 0.00919447 0.00932484 0.00912009 0.0276394
301 0.00919769 0.00932327 0.00911615 0.0276371
302 0.00920126 0.00932188 0.00911211 0.0276353
303 0.00920519 0.00932067 0.00910801 0.0276339
304 0.00920946 0.00931968 0.00910385 0.027633
305 0.00921407 0.00931891 0.00909963 0.0276326
306 0.00921899 0.00931837 0.00909538 0.0276327
307 0.0092242 0.00931808 0.00909109 0.0276334
308 0.00922969 0.00931805 0.00908679 0.0276345
309 0.00923543 0.00931828 0.00908248 0.0276362
310 0.00924139 0.00931878 0.00907818 0.0276383
311 0.00924753 0.00931955 0.00907389 0.027641
312 0.00925383 0.00932058 0.00906961 0.027644
313 0.00926025 0.00932187 0.00906537 0.0276475
314 0.00926675 0.00932342 0.00906117 0.0276513
315 0.00927331 0.00932521 0.00905702 0.0276555
316 0.00927989 0.00932724 0.00905292 0.0276601
317 0.00928646 0.00932949 0.00904888 0.0276648
318 0.00929297 0.00933195 0.00904491 0.0276698
319 0.00929941 0.0093346 0.00904101 0.027675
320 0.00930575 0.00933742 0.00903719 0.0276804
321 0.00931195 0.00934041 0.00903346 0.0276858
322 0.009318 0.00934353 0.00902983 0.0276914
323 0.00932387 0.00934678 0.0090263 0.0276969
324 0.00932956 0.00935013 0.00902289 0.0277026
325 0.00933504 0.00935357 0.0090196 0.0277082
326 0.0093403 0.00935709 0.00901645 0.0277138
327 0.00934535 0.00936066 0.00901345 0.0277195
328 0.00935017 0.00936428 0.0090106 0.0277251
329 0.00935476 0.00936793 0.00900792 0.0277306
330 0.00935913 0.00937159 0.00900541 0.0277361
331 0.00936326 0.00937525 0.00900308 0.0277416
332 0.00936717 0.0093789 0.00900095 0.027747
333 0.00937085 0.00938253 0.008999 0.0277524
334 0.00937432 0.00938613 0.00899725 0.0277577
335 0.00937757 0.00938968 0.00899569 0.0277629
336 0.00938061 0.00939317 0.00899432 0.0277681
337 0.00938345 0.0093966 0.00899314 0.0277732
338 0.00938608 0.00939995 0.00899213 0.0277782
339 0.00938853 0.00940321 0.00899128 0.027783
340 0.00939078 0.00940636 0.00899057 0.0277877
341 0.00939284 0.00940939 0.00899 0.0277922
342 0.00939473 0.0094123 0.00898953 0.0277966
343 0.00939644 0.00941507 0.00898916 0.0278007
344 0.00939798 0.00941768 0.00898885 0.0278045
345 0.00939935 0.00942012 0.00898859 0.0278081
346 0.00940056 0.00942239 0.00898836 0.0278113
347 0.0094016 0.00942446 0.00898814 0.0278142
348 0.00940249 0.00942633 0.00898791 0.0278167
349 0.00940322 0.00942798 0.00898765 0.0278189
350 0.00940381 0.0094294 0.00898735 0.0278206
351 0.00940424 0.00943059 0.00898699 0.0278218
352 0.00940454 0.00943152 0.00898656 0.0278226
353 0.0094047 0.0094322 0.00898606 0.027823
354 0.00940472 0.00943262 0.00898547 0.0278228
355 0.00940462 0.00943277 0.00898479 0.0278222
356 0.0094044 0.00943264 0.00898402 0.0278211
357 0.00940407 0.00943223 0.00898315 0.0278194
358 0.00940362 0.00943155 0.00898218 0.0278173
359 0.00940308 0.00943058 0.00898111 0.0278148
360 0.00940243 0.00942933 0.00897995 0.0278117
361 0.0094017 0.0094278 0.0089787 0.0278082
362 0.00940087 0.009426 0.00897735 0.0278042
363 0.00939996 0.00942392 0.00897591 0.0277998
364 0.00939897 0.00942157 0.00897439 0.0277949
365 0.00939789 0.00941896 0.00897278 0.0277896
366 0.00939674 0.0094161 0.00897108 0.0277839
367 0.0093955 0.00941298 0.0089693 0.0277778
368 0.00939418 0.00940963 0.00896744 0.0277713
369 0.00939277 0.00940605 0.00896548 0.0277643
370 0.00939127 0.00940225 0.00896344 0.027757
371 0.00938967 0.00939825 0.00896131 0.0277492
372 0.00938797 0.00939407 0.00895907 0.0277411
373 0.00938616 0.00938971 0.00895673 0.0277326
374 0.00938424 0.00938519 0.00895427 0.0277237
375 0.00938219 0.00938054 0.0089517 0.0277144
376 0.00938003 0.00937577 0.00894901 0.0277048
377 0.00937775 0.00937092 0.00894618 0.0276949
378 0.00937534 0.00936599 0.00894323 0.0276846
379 0.00937282 0.00936102 0.00894013 0.027674
380 0.00937017 0.00935604 0.00893689 0.0276631
381 0.00936742 0.00935106 0.00893352 0.027652
382 0.00936456 0.00934613 0.00893 0.0276407
383 0.0093616 0.00934126 0.00892635 0.0276292
384 0.00935856 0.00933649 0.00892256 0.0276176
385 0.00935544 0.00933184 0.00891865 0.0276059
386 0.00935225 0.00932734 0.00891462 0.0275942
387 0.00934902 0.009323 0.00891049 0.0275825
388 0.00934574 0.00931886 0.00890625 0.0275708
389 0.00934242 0.00931492 0.00890192 0.0275593
390 0.00933908 0.00931121 0.00889752 0.0275478
391 0.00933573 0.00930772 0.00889305 0.0275365
392 0.00933235 0.00930448 0.00888853 0.0275254
393 0.00932897 0.00930147 0.00888397 0.0275144
394 0.00932556 0.00929872 0.00887937 0.0275037
395 0.00932215 0.0092962 0.00887475 0.0274931
396 0.00931871 0.00929393 0.00887011 0.0274827
397 0.00931525 0.00929188 0.00886547 0.0274726
398 0.00931175 0.00929007 0.00886082 0.0274626
399 0.00930822 0.00928847 0.00885619 0.0274529
400 0.00930465 0.00928709 0.00885156 0.0274433
401 0.00930103 0.0092859 0.00884696 0.0274339
402 0.00929736 0.00928491 0.00884238 0.0274246
403 0.00929364 0.00928409 0.00883784 0.0274156
404 0.00928987 0.00928344 0.00883334 0.0274066
405 0.00928606 0.00928294 0.00882888 0.0273979
406 0.0092822 0.00928259 0.00882448 0.0273893
407 0.00927832 0.00928236 0.00882015 0.0273808
408 0.00927442 0.00928223 0.0088159 0.0273726
409 0.00927051 0.0092822 0.00881175 0.0273645
410 0.00926662 0.00928224 0.0088077 0.0273566
411 0.00926275 0.00928234 0.00880377 0.0273489
412 0.00925892 0.00928247 0.00879999 0.0273414
413 0.00925515 0.00928261 0.00879636 0.0273341
414 0.00925146 0.00928275 0.00879291 0.0273271
415 0.00924787 0.00928286 0.00878964 0.0273204
416 0.00924439 0.00928293 0.00878658 0.0273139
417 0.00924104 0.00928294 0.00878374 0.0273077
418 0.00923784 0.00928287 0.00878114 0.0273018
419 0.0092348 0.00928271 0.00877877 0.0272963
420 0.00923195 0.00928245 0.00877666 0.0272911
421 0.0092293 0.00928209 0.00877481 0.0272862
422 0.00922687 0.00928161 0.00877322 0.0272817
423 0.00922467 0.00928102 0.0087719 0.0272776
424 0.00922273 0.00928032 0.00877085 0.0272739
425 0.00922105 0.00927952 0.00877008 0.0272706
426 0.00921965 0.00927862 0.00876958 0.0272678
427 0.00921854 0.00927762 0.00876934 0.0272655
428 0.00921773 0.00927656 0.00876937 0.0272637
429 0.00921723 0.00927542 0.00876967 0.0272623
430 0.00921703 0.00927424 0.00877022 0.0272615
431 0.00921716 0.00927302 0.00877102 0.0272612
432 0.00921759 0.00927178 0.00877207 0.0272614
433 0.00921833 0.00927053 0.00877336 0.0272622
434 0.00921936 0.00926928 0.00877488 0.0272635
435 0.00922068 0.00926806 0.00877663 0.0272654
436 0.00922228 0.00926686 0.0087786 0.0272677
437 0.00922413 0.00926571 0.00878076 0.0272706
438 0.00922623 0.0092646 0.00878313 0.027274
439 0.00922854 0.00926356 0.00878567 0.0272778
440 0.00923106 0.00926258 0.00878839 0.027282
441 0.00923375 0.00926169 0.00879125 0.0272867
442 0.00923661 0.00926087 0.00879426 0.0272917
443 0.00923961 0.00926015 0.00879739 0.0272971
444 0.00924274 0.00925952 0.00880062 0.0273029
445 0.00924599 0.009259 0.00880395 0.0273089
446 0.00924933 0.00925858 0.00880736 0.0273153
447 0.00925277 0.00925827 0.00881083 0.0273219
448 0.00925629 0.00925808 0.00881436 0.0273287
449 0.00925989 0.00925801 0.00881793 0.0273358
450 0.00926356 0.00925806 0.00882153 0.0273432
451 0.00926732 0.00925825 0.00882517 0.0273507
452 0.00927115 0.00925858 0.00882882 0.0273586
453 0.00927507 0.00925905 0.0088325 0.0273666
454 0.00927907 0.00925967 0.00883618 0.0273749
455 0.00928315 0.00926045 0.00883987 0.0273835
456 0.00928732 0.00926138 0.00884356 0.0273923
457 0.00929156 0.00926247 0.00884724 0.0274013
458 0.00929589 0.00926372 0.00885092 0.0274105
459 0.00930028 0.00926514 0.00885458 0.02742
460 0.00930474 0.00926672 0.00885821 0.0274297
461 0.00930925 0.00926846 0.00886181 0.0274395
462 0.0093138 0.00927036 0.00886538 0.0274495
463 0.00931839 0.00927242 0.0088689 0.0274597
464 0.00932298 0.00927463 0.00887237 0.02747
465 0.00932757 0.00927698 0.0088758 0.0274804
466 0.00933215 0.00927948 0.00887916 0.0274908
467 0.00933669 0.00928212 0.00888247 0.0275013
468 0.00934118 0.0092849 0.00888571 0.0275118
469 0.0093456 0.0092878 0.00888889 0.0275223
470 0.00934994 0.00929084 0.00889199 0.0275328
471 0.00935418 0.009294 0.00889502 0.0275432
472 0.00935832 0.00929728 0.00889798 0.0275536
473 0.00936234 0.00930068 0.00890086 0.0275639
474 0.00936624 0.0093042 0.00890365 0.0275741
475 0.00937001 0.00930784 0.00890637 0.0275842
476 0.00937365 0.0093116 0.008909 0.0275943
477 0.00937716 0.00931548 0.00891154 0.0276042
478 0.00938053 0.00931948 0.00891399 0.027614
479 0.00938377 0.00932359 0.00891634 0.0276237
480 0.00938687 0.00932781 0.00891859 0.0276333
481 0.00938983 0.00933213 0.00892074 0.0276427
482 0.00939265 0.00933653 0.00892279 0.027652
483 0.00939532 0.009341 0.00892472 0.027661
484 0.00939784 0.00934553 0.00892654 0.0276699
485 0.0094002 0.00935009 0.00892824 0.0276785
486 0.00940239 0.00935467 0.00892982 0.0276869
487 0.00940441 0.00935923 0.00893128 0.0276949
488 0.00940624 0.00936374 0.00893261 0.0277026
489 0.00940788 0.0093682 0.00893383 0.0277099
490 0.00940932 0.00937256 0.00893492 0.0277168
491 0.00941055 0.00937681 0.00893591 0.0277233
492 0.00941158 0.00938092 0.00893679 0.0277293
493 0.00941239 0.00938487 0.00893758 0.0277348
494 0.00941298 0.00938863 0.00893829 0.0277399
495 0.00941336 0.00939219 0.00893894 0.0277445
496 0.00941353 0.00939554 0.00893954 0.0277486
497 0.0094135 0.00939865 0.0089401 0.0277522
498 0.00941326 0.00940151 0.00894066 0.0277554
499 0.00941283 0.00940412 0.00894123 0.0277582
500 0.00941223 0.00940645 0.00894182 0.0277605
501 0.00941144 0.00940851 0.00894247 0.0277624
502 0.0094105 0.00941029 0.00894318 0.027764
503 0.00940941 0.00941179 0.00894398 0.0277652
504 0.00940818 0.009413 0.0089449 0.0277661
505 0.00940682 0.00941392 0.00894594 0.0277667
506 0.00940535 0.00941456 0.00894712 0.027767
507 0.00940379 0.00941494 0.00894847 0.0277672
508 0.00940214 0.00941505 0.00894999 0.0277672
509 0.00940043 0.00941491 0.0089517 0.027767
510 0.00939867 0.00941454 0.00895362 0.0277668
511 0.00939687 0.00941396 0.00895575 0.0277666
512 0.00939506 0.00941319 0.00895809 0.0277663
513 0.00939324 0.00941225 0.00896066 0.0277661
514 0.00939144 0.00941116 0.00896345 0.027766
515 0.00938967 0.00940994 0.00896646 0.0277661
516 0.00938794 0.00940863 0.00896968 0.0277662
517 0.00938626 0.00940723 0.00897311 0.0277666
518 0.00938466 0.00940577 0.00897672 0.0277672
519 0.00938314 0.00940428 0.00898051 0.0277679
520 0.0093817 0.00940277 0.00898444 0.0277689
521 0.00938037 0.00940125 0.0089885 0.0277701
522 0.00937913 0.00939974 0.00899266 0.0277715
523 0.00937801 0.00939826 0.00899689 0.0277732
524 0.009377 0.00939681 0.00900116 0.027775
525 0.00937611 0.00939541 0.00900544 0.027777
526 0.00937533 0.00939405 0.0090097 0.0277791
527 0.00937468 0.00939276 0.00901392 0.0277814
528 0.00937415 0.00939152 0.00901807 0.0277837
529 0.00937374 0.00939034 0.00902213 0.0277862
530 0.00937345 0.00938923 0.00902608 0.0277888
531 0.00937329 0.00938818 0.00902989 0.0277914
532 0.00937324 0.0093872 0.00903356 0.027794
533 0.00937331 0.00938627 0.00903707 0.0277967
534 0.0093735 0.0093854 0.00904043 0.0277993
