# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
216 0.00185272 -0.000978892 0.0135724 0.0144462
217 0.0031333 -0.000307485 0.0131035 0.0159293
218 0.00423926 0.0009557 0.0113281 0.0165231
219 0.00495543 0.00261383 0.00816704 0.0157363
220 0.0049737 0.00437643 0.00405364 0.0134038
221 0.00408147 0.00584567 -0.000245227 0.00968191
222 0.00233158 0.00662068 -0.00403881 0.00491345
223 2.79475e-05 0.00643382 -0.00702385 -0.000562076
224 -0.00248547 0.00532136 -0.00922626 -0.00639037
225 -0.00499958 0.00365767 -0.0107231 -0.0120651
226 -0.00744005 0.00188305 -0.0114477 -0.0170047
227 -0.00979261 0.000235681 -0.0113513 -0.0209083
228 -0.0120006 -0.00119572 -0.0106317 -0.023828
229 -0.0138652 -0.00227297 -0.00955653 -0.0256947
230 -0.0150772 -0.00282864 -0.00821285 -0.0261187
231 -0.0153177 -0.00284567 -0.00657521 -0.0247386
232 -0.0143703 -0.00248678 -0.00471126 -0.0215683
233 -0.0122786 -0.0020321 -0.00281881 -0.0171295
234 -0.00932748 -0.00174307 -0.00106822 -0.0121388
235 -0.005929 -0.00165774 0.000524778 -0.00706196
236 -0.00256992 -0.00157532 0.00200251 -0.00214273
237 0.000390971 -0.00130851 0.00340442 0.00248688
238 0.002844 -0.000851422 0.00479359 0.00678618
239 0.00480661 -0.000337568 0.0060933 0.0105623
240 0.00633196 3.39938e-06 0.00700626 0.0133416
241 0.00749054 -4.08184e-05 0.00726297 0.0147127
242 0.00830946 -0.000492395 0.00685736 0.0146744
243 0.00871793 -0.001161 0.00603025 0.0135872
244 0.0086152 -0.00180699 0.00508183 0.01189
245 0.00795922 -0.0022763 0.00415754 0.00984046
246 0.00677488 -0.00250674 0.0032278 0.00749594
247 0.00513221 -0.00249824 0.00224977 0.00488374
248 0.003098 -0.00230276 0.00132352 0.00211877
249 0.00071822 -0.00203427 0.0006366 -0.000679452
250 -0.00180978 -0.00183359 0.000287289 -0.00335608
251 -0.00402832 -0.00171515 0.000226691 -0.00551678
252 -0.00539553 -0.00150607 0.000256748 -0.00664485
253 -0.00551937 -0.000996653 0.000121393 -0.00639463
254 -0.00432234 -9.09192e-05 -0.000279489 -0.00469275
255 -0.00206457 0.00111046 -0.000849609 -0.00180372
256 0.000792102 0.00234421 -0.00142941 0.0017069
257 0.00380908 0.00335494 -0.00181343 0.0053506
258 0.00670439 0.00400538 -0.00176624 0.00894354
259 0.00924315 0.00419315 -0.00116081 0.0122755
260 0.0111414 0.00380952 -2.61192e-05 0.0149248
261 0.0121712 0.00285309 0.00146714 0.0164915
262 0.0123012 0.00144979 0.00296186 0.0167129
263 0.0117155 -0.000169809 0.0040463 0.015592
264 0.0106879 -0.00169562 0.00454458 0.0135369
265 0.00943673 -0.00282813 0.00466559 0.0112742
266 0.00806028 -0.00341627 0.00479584 0.00943986
267 0.00655112 -0.00361592 0.0050422 0.0079774
268 0.0049246 -0.00377487 0.0050885 0.00623823
269 0.00334631 -0.00406793 0.00454484 0.00382322
270 0.00198703 -0.00436329 0.00327521 0.000898953
271 0.000780171 -0.00440331 0.00144878 -0.00217436
272 -0.000526501 -0.00395671 -0.000547055 -0.00503026
273 -0.002121 -0.00292182 -0.00233382 -0.00737663
274 -0.00392748 -0.00149031 -0.00374735 -0.00916514
275 -0.00563299 -0.00012395 -0.00477525 -0.0105322
276 -0.00698772 0.000749109 -0.0053846 -0.0116232
277 -0.0079774 0.00103897 -0.00553669 -0.0124751
278 -0.00865554 0.00103226 -0.00536297 -0.0129862
279 -0.00894612 0.00113515 -0.00518446 -0.0129954
280 -0.00869173 0.0015283 -0.00522788 -0.0123913
281 -0.00792641 0.0020486 -0.00539775 -0.0112756
282 -0.00704338 0.0023601 -0.00544286 -0.0101261
283 -0.0065302 0.00213703 -0.00525084 -0.00964402
284 -0.00653269 0.00120226 -0.00485439 -0.0101848
285 -0.00679609 -0.000314072 -0.00429936 -0.0114095
286 -0.00695142 -0.00203384 -0.00364517 -0.0126304
287 -0.00681209 -0.00357068 -0.00295881 -0.0133416
288 -0.0064362 -0.00465486 -0.00222924 -0.0133203
289 -0.00598371 -0.0052137 -0.00141068 -0.0126081
290 -0.00555661 -0.00538157 -0.000588072 -0.0115263
291 -0.00512973 -0.00530434 5.10252e-05 -0.010383
292 -0.00467387 -0.00491261 0.000431342 -0.00915514
293 -0.00427113 -0.00395339 0.000671348 -0.00755317
294 -0.0040334 -0.00227318 0.000948831 -0.00535775
295 -0.00391827 -8.64056e-06 0.00136793 -0.00255898
296 -0.00366407 0.00248804 0.00191439 0.000738354
297 -0.00299312 0.00487944 0.00248159 0.00436791
298 -0.00186457 0.0069427 0.00300695 0.00808508
299 -0.000418612 0.0084604 0.00354896 0.0115907
300 0.00129013 0.0091949 0.00421629 0.0147013
301 0.00333468 0.00902309 0.00512058 0.0174783
302 0.00570967 0.00808147 0.00630338 0.0200945
303 0.00821965 0.00670973 0.00764073 0.0225701
304 0.0105928 0.00522397 0.00892504 0.0247418
305 0.0126279 0.00382913 0.00998771 0.0264447
306 0.0141897 0.00265145 0.0106735 0.0275146
307 0.0151506 0.00175154 0.0107907 0.0276928
308 0.0154024 0.00114123 0.0101367 0.0266803
309 0.0149281 0.000767795 0.0085539 0.0242498
310 0.0138302 0.000496694 0.00609854 0.0204254
311 0.0122486 0.000121005 0.00315162 0.0155212
312 0.0103008 -0.000563999 0.000232195 0.00996904
313 0.00804546 -0.00157688 -0.00229655 0.00417203
314 0.00548636 -0.00269514 -0.00430878 -0.00151756
315 0.00275249 -0.00364825 -0.00571927 -0.00661502
316 0.000121084 -0.0043059 -0.0064338 -0.0106186
317 -0.00221065 -0.00461283 -0.00650523 -0.0133287
318 -0.0041815 -0.00441644 -0.00609273 -0.0146907
319 -0.00569325 -0.00353273 -0.00537476 -0.0146007
320 -0.00653612 -0.00207637 -0.0046406 -0.0132531
321 -0.0066041 -0.000542658 -0.0042478 -0.0113946
322 -0.00604421 0.00056621 -0.00436653 -0.00984452
323 -0.0050864 0.00106276 -0.00482686 -0.0088505
324 -0.00382093 0.00106968 -0.00523549 -0.00798673
325 -0.00223201 0.000879261 -0.00529178 -0.00664454
326 -0.000467773 0.000795733 -0.0049885 -0.00466054
327 0.0010734 0.000994056 -0.0045024 -0.00243494
328 0.0019664 0.00148508 -0.00395439 -0.000502913
329 0.00201845 0.00212093 -0.00332179 0.000817588
330 0.00137386 0.00260839 -0.00249061 0.00149164
331 0.000361055 0.00263943 -0.00134397 0.00165651
332 -0.000792743 0.00205928 0.000147466 0.00141401
333 -0.00205687 0.000873658 0.00190701 0.000723794
334 -0.00347132 -0.000828079 0.00372317 -0.000576234
335 -0.0050062 -0.00282979 0.00529964 -0.00253636
336 -0.00656865 -0.00473564 0.00643281 -0.00487148
337 -0.00813233 -0.00610497 0.00710669 -0.00713061
338 -0.00975697 -0.00659429 0.0074612 -0.00889005
339 -0.011413 -0.0060301 0.00766982 -0.00977332
340 -0.0128442 -0.00458061 0.00777776 -0.00964707
341 -0.0136899 -0.00274365 0.00767373 -0.00875983
342 -0.0137151 -0.00103415 0.00723881 -0.00751046
343 -0.0129318 0.000227104 0.00648433 -0.00622038
344 -0.011557 0.000937887 0.00555216 -0.00506691
345 -0.00983162 0.00119305 0.00464696 -0.00399161
346 -0.00781363 0.00112481 0.00392853 -0.00276029
347 -0.00538039 0.000719798 0.0034158 -0.0012448
348 -0.00248914 -7.4909e-05 0.00298829 0.000424243
349 0.000659457 -0.00109812 0.00239195 0.00195328
350 0.0037516 -0.00205329 0.00132616 0.00302447
351 0.00657093 -0.00280518 -0.000373243 0.00339251
352 0.00902545 -0.00330142 -0.00257622 0.00314781
353 0.0109935 -0.00337526 -0.00486557 0.0027527
354 0.0122932 -0.00291725 -0.0068126 0.00256331
355 0.0128594 -0.00204931 -0.00822997 0.00258012
356 0.0128154 -0.000998651 -0.00916044 0.00265635
357 0.0123878 6.35234e-05 -0.00974061 0.00271069
358 0.0117663 0.00105471 -0.0100576 0.00276341
359 0.0109754 0.00197718 -0.0100886 0.00286399
360 0.00987676 0.002888 -0.00979551 0.00296926
361 0.00832747 0.00381112 -0.0092347 0.0029039
362 0.00639227 0.00467808 -0.00853938 0.00253098
363 0.00430237 0.00543687 -0.00780288 0.00193636
364 0.00226395 0.00615822 -0.00703851 0.00138365
365 0.000445242 0.00692208 -0.0062635 0.00110383
366 -0.00101706 0.00763436 -0.00550483 0.00111247
367 -0.00207575 0.0080171 -0.00473059 0.00121076
368 -0.00269674 0.00780928 -0.00385315 0.00125939
369 -0.00277616 0.00697145 -0.00277902 0.00141626
370 -0.00228311 0.00568456 -0.00150736 0.00189409
371 -0.00135702 0.0042306 -0.000179338 0.00269424
372 -0.000223305 0.00292582 0.00104452 0.00374703
373 0.00091619 0.00199704 0.00218177 0.005095
374 0.00196288 0.00146246 0.00338081 0.00680615
375 0.00286653 0.00122196 0.00462365 0.00871214
376 0.00351162 0.00122848 0.00568109 0.0104212
377 0.00376314 0.0014655 0.00637056 0.0115992
378 0.00353039 0.00179489 0.00674671 0.012072
379 0.00271747 0.00197557 0.00706798 0.011761
380 0.00131308 0.00184079 0.00759174 0.0107456
381 -0.000477592 0.00141236 0.00832707 0.00926184
382 -0.00237525 0.000810001 0.0089517 0.00738644
383 -0.00420806 5.81652e-05 0.00903796 0.00488806
384 -0.00585422 -0.000898619 0.0082979 0.00154506
385 -0.00711686 -0.00198908 0.00667786 -0.00242808
386 -0.00775906 -0.0029728 0.00445563 -0.00627623
387 -0.00769485 -0.00362365 0.00219158 -0.00912692
388 -0.00711113 -0.00388718 0.000415027 -0.0105833
389 -0.00627449 -0.00389738 -0.000653985 -0.0108259
390 -0.00526968 -0.00394617 -0.00111294 -0.0103288
391 -0.00410314 -0.00437458 -0.00116051 -0.00963822
392 -0.00285662 -0.00532975 -0.000936999 -0.00912337
393 -0.0015713 -0.00662151 -0.000543989 -0.0087368
394 -0.000193065 -0.0078534 1.04691e-05 -0.00803599
395 0.00129934 -0.00864844 0.000819591 -0.00652951
396 0.00278889 -0.00881056 0.00186474 -0.00415694
397 0.00406974 -0.00837872 0.00288212 -0.00142685
398 0.00497322 -0.00752391 0.0035244 0.000973709
399 0.00539894 -0.00646761 0.00363502 0.00256634
400 0.00532241 -0.00549047 0.0032918 0.00312375
401 0.00477821 -0.0048019 0.00264241 0.00261871
402 0.00376665 -0.00435711 0.00177338 0.00118292
403 0.00230718 -0.00392545 0.000757927 -0.000860349
404 0.000587 -0.00334564 -0.000218243 -0.00297688
405 -0.00105661 -0.00264125 -0.000931318 -0.00462918
406 -0.0023193 -0.00190659 -0.00130186 -0.00552776
407 -0.00307865 -0.00115773 -0.00140684 -0.00564323
408 -0.00336666 -0.000309229 -0.00133358 -0.00500947
409 -0.00324085 0.000769486 -0.00110815 -0.00357952
410 -0.00270263 0.00220802 -0.000770006 -0.00126462
411 -0.00173564 0.00402014 -0.00046815 0.00181635
412 -0.000360392 0.00599695 -0.000428601 0.00520796
413 0.00135505 0.00780732 -0.000755586 0.00840679
414 0.00326716 0.00918761 -0.00134081 0.011114
415 0.00508794 0.010013 -0.00201263 0.0130883
416 0.00638835 0.010341 -0.0026588 0.0140706
417 0.00679711 0.0104259 -0.00320556 0.0140174
418 0.00615131 0.0104959 -0.00359763 0.0130496
419 0.00450367 0.0105367 -0.00384221 0.0111981
420 0.00210808 0.0103668 -0.00396156 0.00851328
421 -0.000677535 0.00977529 -0.00388938 0.00520837
422 -0.00345592 0.00857323 -0.00350999 0.00160732
423 -0.00578901 0.00663986 -0.00271629 -0.00186543
424 -0.00735091 0.00398936 -0.00143657 -0.00479812
425 -0.00812013 0.000858515 0.000208896 -0.00705272
426 -0.00830877 -0.00229254 0.00184403 -0.00875728
427 -0.00812361 -0.00499712 0.00305294 -0.0100678
428 -0.00763015 -0.00705624 0.00356751 -0.0111189
429 -0.00682485 -0.00857222 0.00323648 -0.0121606
430 -0.00578724 -0.00970771 0.00196084 -0.0135341
431 -0.00472232 -0.0104492 -0.000153892 -0.0153254
432 -0.00381784 -0.0106813 -0.00266588 -0.017165
433 -0.00309207 -0.0104214 -0.00496976 -0.0184833
434 -0.00241944 -0.00984628 -0.00656757 -0.0188333
435 -0.0016715 -0.00913601 -0.00721671 -0.0180242
436 -0.000841897 -0.00839129 -0.00698801 -0.0162212
437 -2.56488e-05 -0.00765451 -0.00620181 -0.013882
438 0.000662492 -0.00693696 -0.00518661 -0.0114611
439 0.00107589 -0.00620875 -0.00413943 -0.00927228
440 0.00102416 -0.00536238 -0.00319292 -0.00753113
441 0.000355493 -0.00427359 -0.00244429 -0.00636239
442 -0.000939728 -0.00290366 -0.00186324 -0.00570663
443 -0.0026368 -0.00130409 -0.00127973 -0.00522062
444 -0.00424764 0.000347134 -0.000524771 -0.00442528
445 -0.00521187 0.00173888 0.000510529 -0.00296246
446 -0.0052283 0.00268575 0.00186486 -0.000677684
447 -0.00437448 0.00332825 0.00339265 0.00234643
448 -0.00290653 0.00389358 0.00478848 0.00577553
449 -0.00103911 0.00441636 0.00579006 0.00916732
450 0.00104898 0.00481585 0.00631359 0.0121784
451 0.00317923 0.00505832 0.00644838 0.0146859
452 0.005273 0.005126 0.00633086 0.0167299
453 0.00732781 0.0049802 0.00602534 0.0183333
454 0.00917471 0.00464169 0.00557066 0.0193871
455 0.0103841 0.00421821 0.00503826 0.0196406
456 0.0105665 0.0037944 0.00445227 0.0188132
457 0.00970199 0.00336611 0.00374364 0.0168117
458 0.00809108 0.00293964 0.00286023 0.013891
459 0.00603926 0.00260705 0.00185771 0.010504
460 0.00367679 0.00251763 0.000912596 0.00710701
461 0.0010889 0.00277165 0.000301535 0.00416208
462 -0.00153523 0.00326545 0.000222323 0.00195254
463 -0.00393776 0.00368226 0.000610178 0.000354677
464 -0.00591707 0.00366256 0.00115134 -0.00110316
465 -0.00737916 0.00297612 0.00145181 -0.00295123
466 -0.00825852 0.00158854 0.00122626 -0.00544371
467 -0.00852711 -0.000342911 0.000378072 -0.00849195
468 -0.00834849 -0.00247283 -0.00104751 -0.0118688
469 -0.00804613 -0.0043724 -0.00295498 -0.0153735
470 -0.00784505 -0.00569648 -0.00516305 -0.0187046
471 -0.00772169 -0.00632784 -0.00727109 -0.0213206
472 -0.00742098 -0.00644827 -0.00878054 -0.0226498
473 -0.00656939 -0.00634157 -0.00941695 -0.0223279
474 -0.00490521 -0.00608173 -0.00919381 -0.0201808
475 -0.00247861 -0.00544313 -0.00822071 -0.0161425
476 0.000406286 -0.00417901 -0.00658275 -0.0103555
477 0.00341719 -0.00239114 -0.00444065 -0.0034146
478 0.00635632 -0.000453928 -0.00213598 0.00376641
479 0.00919343 0.00135257 -2.81486e-05 0.0105179
480 0.0119332 0.00301286 0.00171393 0.01666
481 0.0144423 0.00465494 0.00304133 0.0221385
482 0.0164419 0.00634995 0.00390183 0.0266937
483 0.0176552 0.00804175 0.00429566 0.0299926
484 0.0179369 0.00956284 0.00435245 0.0318521
485 0.0173463 0.0107186 0.00422271 0.0322875
486 0.0161526 0.0113962 0.00394445 0.0314933
487 0.0146702 0.0115726 0.00353587 0.0297786
488 0.0130051 0.0112342 0.00314489 0.0273841
489 0.0110483 0.0103638 0.00302857 0.0244407
490 0.00872853 0.00907645 0.00332572 0.0211307
491 0.0061301 0.00762258 0.00385519 0.0176079
492 0.00342195 0.0061372 0.00429134 0.0138505
493 0.000809575 0.00457411 0.00445068 0.00983437
494 -0.00144807 0.00291708 0.00428305 0.00575206
495 -0.00310236 0.00124954 0.00386634 0.00201352
496 -0.00404202 -0.000343009 0.00339682 -0.000988209
497 -0.0043426 -0.00178928 0.00305964 -0.00307225
498 -0.00421732 -0.00301575 0.00297695 -0.00425612
499 -0.00387136 -0.00402209 0.00320357 -0.00468987
