# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
979 0.000234471 -0.00424965 -0.00156537 -0.00558055
980 0.000452561 -0.00456651 -0.00129128 -0.00540523
981 0.000668963 -0.00488072 -0.00101866 -0.00523041
982 0.000883574 -0.00519187 -0.000748239 -0.00505654
983 0.0010963 -0.00549958 -0.000480704 -0.00488398
984 0.00130704 -0.00580345 -0.000216722 -0.00471313
985 0.00151574 -0.00610313 4.30582e-05 -0.00454433
986 0.00172231 -0.00639825 0.000298011 -0.00437793
987 0.00192671 -0.00668848 0.000547548 -0.00421422
988 0.00212885 -0.0069735 0.000791118 -0.00405354
989 0.00232864 -0.00725301 0.00102821 -0.00389616
990 0.00252599 -0.00752671 0.00125838 -0.00374234
991 0.00272082 -0.00779433 0.00148119 -0.00359232
992 0.00291301 -0.00805562 0.00169626 -0.00344635
993 0.00310248 -0.00831034 0.00190325 -0.00330461
994 0.0032891 -0.0085583 0.00210189 -0.00316731
995 0.00347275 -0.00879928 0.00229192 -0.00303462
996 0.00365329 -0.00903314 0.00247315 -0.0029067
997 0.0038306 -0.00925969 0.00264543 -0.00278367
998 0.00400453 -0.00947882 0.00280866 -0.00266563
999 0.00417492 -0.00969042 0.0029628 -0.00255269
1000 0.00434163 -0.0098944 0.00310783 -0.00244494
1001 0.00450451 -0.0100907 0.00324379 -0.00234241
1002 0.00466341 -0.0102793 0.00337073 -0.00224518
1003 0.00481815 -0.0104602 0.00348874 -0.00215331
1004 0.00496861 -0.0106334 0.00359791 -0.00206686
1005 0.00511464 -0.0107989 0.00369839 -0.00198586
1006 0.00525613 -0.0109568 0.00379034 -0.00191033
1007 0.00539295 -0.0111072 0.00387393 -0.0018403
1008 0.005525 -0.0112502 0.00394936 -0.00177581
1009 0.00565217 -0.0113859 0.0040168 -0.00171689
1010 0.0057744 -0.0115144 0.00407645 -0.00166355
1011 0.00589163 -0.011636 0.00412852 -0.00161582
1012 0.00600381 -0.0117507 0.00417318 -0.00157375
1013 0.0061109 -0.0118589 0.00421062 -0.00153735
1014 0.00621285 -0.0119606 0.00424104 -0.0015067
1015 0.00630966 -0.0120561 0.0042646 -0.00148182
1016 0.00640129 -0.0121456 0.00428147 -0.0014628
1017 0.00648772 -0.0122292 0.0042918 -0.00144971
1018 0.00656892 -0.0123073 0.00429573 -0.00144268
1019 0.00664486 -0.0123801 0.0042934 -0.00144181
1020 0.00671547 -0.0124476 0.00428491 -0.00144726
1021 0.00678073 -0.0125103 0.0042704 -0.00145917
1022 0.00684053 -0.0125682 0.00424996 -0.00147773
1023 0.00689482 -0.0126216 0.00422367 -0.00150316
1024 0.00694348 -0.0126708 0.00419162 -0.00153567
1025 0.00698643 -0.0127158 0.00415392 -0.00157547
1026 0.00702352 -0.012757 0.00411064 -0.00162281
1027 0.00705464 -0.0127945 0.00406186 -0.00167797
1028 0.00707964 -0.0128285 0.00400766 -0.00174121
1029 0.00709837 -0.0128593 0.00394813 -0.00181278
1030 0.00711068 -0.012887 0.00388336 -0.00189298
1031 0.00711641 -0.0129119 0.00381344 -0.00198206
1032 0.00711541 -0.0129342 0.00373847 -0.00208031
1033 0.00710751 -0.012954 0.00365854 -0.00218799
1034 0.00709257 -0.0129717 0.00357377 -0.00230533
1035 0.00707048 -0.0129873 0.00348427 -0.00243258
1036 0.00704111 -0.0130012 0.00339016 -0.00256995
1037 0.00700435 -0.0130135 0.00329155 -0.00271762
1038 0.00696011 -0.0130244 0.00318859 -0.00287574
1039 0.00690834 -0.0130342 0.0030814 -0.00304444
1040 0.00684896 -0.0130429 0.0029701 -0.00322386
1041 0.00678195 -0.0130509 0.00285481 -0.00341412
1042 0.00670727 -0.0130582 0.00273564 -0.00361528
1043 0.00662491 -0.0130651 0.00261273 -0.00382742
1044 0.0065349 -0.0130716 0.00248617 -0.00405057
1045 0.00643727 -0.0130781 0.00235606 -0.00428475
1046 0.00633207 -0.0130845 0.00222249 -0.00452994
1047 0.00621935 -0.013091 0.00208553 -0.00478612
1048 0.00609917 -0.0130977 0.00194529 -0.00505323
1049 0.0059716 -0.0131046 0.00180183 -0.0053312
1050 0.00583673 -0.0131119 0.00165524 -0.00561992
1051 0.00569461 -0.0131195 0.0015056 -0.00591929
1052 0.00554532 -0.0131275 0.00135296 -0.00622917
1053 0.00538893 -0.0131358 0.0011974 -0.00654942
1054 0.00522551 -0.0131444 0.001039 -0.00687985
1055 0.00505509 -0.0131532 0.000877852 -0.00722028
1056 0.00487769 -0.0131622 0.000714054 -0.0075705
1057 0.00469333 -0.0131713 0.000547712 -0.00793029
1058 0.004502 -0.0131803 0.000378938 -0.00829941
1059 0.00430368 -0.0131891 0.000207863 -0.00867759
1060 0.00409835 -0.0131975 3.46432e-05 -0.00906453
1061 0.00388595 -0.0132053 -0.000140566 -0.00945994
1062 0.00366641 -0.0132123 -0.000317592 -0.0098635
1063 0.00343969 -0.0132183 -0.000496241 -0.0102749
1064 0.00320569 -0.013223 -0.000676323 -0.0106937
1065 0.00296436 -0.0132263 -0.000857639 -0.0111196
1066 0.0027156 -0.0132278 -0.00103998 -0.0115522
1067 0.00245938 -0.0132273 -0.00122313 -0.011991
1068 0.00219564 -0.0132245 -0.00140688 -0.0124357
1069 0.00192437 -0.0132192 -0.001591 -0.0128858
1070 0.00164557 -0.0132111 -0.0017753 -0.0133408
1071 0.00135928 -0.0132 -0.00195958 -0.0138003
1072 0.00106556 -0.0131856 -0.00214364 -0.0142637
1073 0.000764536 -0.0131677 -0.00232734 -0.0147305
1074 0.000456374 -0.013146 -0.00251051 -0.0152002
1075 0.000141275 -0.0131204 -0.00269301 -0.0156721
1076 -0.000180511 -0.0130905 -0.00287471 -0.0161457
1077 -0.000508683 -0.0130562 -0.0030555 -0.0166204
1078 -0.00084289 -0.0130174 -0.00323527 -0.0170955
1079 -0.00118273 -0.0129737 -0.00341393 -0.0175703
1080 -0.00152779 -0.0129249 -0.0035914 -0.0180441
1081 -0.00187756 -0.012871 -0.00376762 -0.0185162
1082 -0.00223153 -0.0128117 -0.0039425 -0.0189858
1083 -0.00258914 -0.0127469 -0.00411599 -0.019452
1084 -0.0029498 -0.0126763 -0.004288 -0.0199141
1085 -0.00331292 -0.0125998 -0.00445848 -0.0203712
1086 -0.00367785 -0.0125173 -0.00462733 -0.0208225
1087 -0.00404395 -0.0124285 -0.00479447 -0.021267
1088 -0.00441057 -0.0123335 -0.00495981 -0.0217039
1089 -0.00477703 -0.012232 -0.00512325 -0.0221323
1090 -0.00514266 -0.012124 -0.00528467 -0.0225513
1091 -0.00550682 -0.0120094 -0.00544393 -0.0229602
1092 -0.00586885 -0.0118882 -0.0056009 -0.023358
1093 -0.00622813 -0.0117604 -0.00575544 -0.023744
1094 -0.00658404 -0.011626 -0.00590736 -0.0241174
1095 -0.00693599 -0.0114851 -0.00605651 -0.0244776
1096 -0.00728339 -0.0113379 -0.00620269 -0.024824
1097 -0.0076257 -0.0111845 -0.00634569 -0.0251559
1098 -0.00796238 -0.011025 -0.0064853 -0.0254727
1099 -0.00829295 -0.0108598 -0.00662132 -0.0257741
1100 -0.00861691 -0.0106891 -0.00675352 -0.0260596
1101 -0.00893383 -0.0105133 -0.00688168 -0.0263288
1102 -0.00924326 -0.0103327 -0.00700558 -0.0265816
1103 -0.00954479 -0.0101477 -0.007125 -0.0268175
1104 -0.00983807 -0.00995877 -0.00723972 -0.0270366
1105 -0.0101227 -0.00976628 -0.0073495 -0.0272385
1106 -0.0103984 -0.0095707 -0.00745413 -0.0274233
1107 -0.0106649 -0.00937253 -0.00755338 -0.0275908
1108 -0.0109217 -0.00917223 -0.00764703 -0.027741
1109 -0.0111688 -0.00897027 -0.00773489 -0.027874
1110 -0.0114058 -0.0087671 -0.00781674 -0.0279896
1111 -0.0116324 -0.00856318 -0.00789238 -0.0280879
1112 -0.0118484 -0.00835893 -0.00796161 -0.028169
1113 -0.0120537 -0.00815478 -0.00802424 -0.0282327
1114 -0.012248 -0.00795112 -0.00808009 -0.0282792
1115 -0.0124312 -0.00774832 -0.00812896 -0.0283085
1116 -0.0126032 -0.00754671 -0.00817068 -0.0283206
1117 -0.0127638 -0.00734657 -0.00820509 -0.0283154
1118 -0.0129129 -0.0071482 -0.00823202 -0.0282931
1119 -0.0130505 -0.0069518 -0.00825134 -0.0282536
1120 -0.0131765 -0.0067576 -0.00826291 -0.028197
1121 -0.0132909 -0.00656574 -0.00826661 -0.0281233
1122 -0.0133938 -0.00637634 -0.00826233 -0.0280324
1123 -0.0134851 -0.00618948 -0.00824996 -0.0279245
1124 -0.013565 -0.00600521 -0.00822946 -0.0277996
1125 -0.0136335 -0.00582353 -0.00820075 -0.0276578
1126 -0.0136909 -0.0056444 -0.00816383 -0.0274992
1127 -0.0137373 -0.00546776 -0.00811867 -0.0273238
1128 -0.0137729 -0.00529352 -0.00806528 -0.0271317
1129 -0.0137979 -0.00512155 -0.00800366 -0.0269232
1130 -0.0138127 -0.0049517 -0.00793388 -0.0266982
1131 -0.0138174 -0.00478378 -0.00785598 -0.0264571
1132 -0.0138123 -0.00461758 -0.00777004 -0.0261999
1133 -0.0137978 -0.00445287 -0.00767615 -0.0259268
1134 -0.0137742 -0.00428941 -0.00757442 -0.025638
1135 -0.0137418 -0.00412695 -0.00746498 -0.0253337
1136 -0.013701 -0.00396524 -0.00734796 -0.0250142
1137 -0.0136521 -0.00380401 -0.00722352 -0.0246796
1138 -0.0135954 -0.00364301 -0.00709179 -0.0243302
1139 -0.0135314 -0.00348198 -0.00695294 -0.0239663
1140 -0.0134603 -0.00332069 -0.0068071 -0.0235881
1141 -0.0133826 -0.0031589 -0.00665446 -0.023196
1142 -0.0132985 -0.0029964 -0.00649515 -0.02279
1143 -0.0132083 -0.002833 -0.00632935 -0.0223707
1144 -0.0131125 -0.00266853 -0.00615719 -0.0219382
1145 -0.0130112 -0.00250285 -0.00597883 -0.0214929
1146 -0.0129048 -0.00233584 -0.0057944 -0.021035
1147 -0.0127935 -0.00216739 -0.00560405 -0.020565
1148 -0.0126776 -0.00199744 -0.00540791 -0.020083
1149 -0.0125573 -0.00182594 -0.00520615 -0.0195894
1150 -0.0124329 -0.00165286 -0.0049989 -0.0190846
1151 -0.0123044 -0.00147821 -0.00478629 -0.0185689
1152 -0.0121721 -0.00130203 -0.00456847 -0.0180426
1153 -0.0120361 -0.00112434 -0.00434558 -0.017506
1154 -0.0118966 -0.000945225 -0.00411777 -0.0169595
1155 -0.0117535 -0.000764762 -0.00388518 -0.0164035
1156 -0.0116071 -0.000583048 -0.00364798 -0.0158382
1157 -0.0114574 -0.000400181 -0.00340632 -0.0152639
1158 -0.0113044 -0.000216281 -0.00316035 -0.0146811
1159 -0.0111483 -3.14605e-05 -0.00291027 -0.01409
1160 -0.0109889 0.000154157 -0.00265624 -0.013491
1161 -0.0108264 0.000340424 -0.00239847 -0.0128845
1162 -0.0106608 0.000527199 -0.00213712 -0.0122707
1163 -0.0104921 0.000714343 -0.0018724 -0.0116502
1164 -0.0103204 0.000901727 -0.00160448 -0.0110231
1165 -0.0101456 0.00108921 -0.00133356 -0.01039
1166 -0.00996788 0.00127665 -0.00105984 -0.00975107
1167 -0.00978724 0.00146392 -0.000783542 -0.00910686
1168 -0.00960375 0.00165089 -0.00050487 -0.00845773
1169 -0.00941751 0.00183745 -0.000224046 -0.0078041
1170 -0.00922859 0.00202346 5.87165e-05 -0.00714641
1171 -0.00903711 0.00220882 0.000343191 -0.0064851
1172 -0.00884319 0.00239341 0.000629129 -0.00582066
1173 -0.00864698 0.00257716 0.00091628 -0.00515354
1174 -0.00844861 0.00275997 0.00120439 -0.00448425
1175 -0.00824826 0.00294177 0.00149317 -0.00381332
1176 -0.00804611 0.00312246 0.00178236 -0.00314129
1177 -0.00784235 0.003302 0.00207164 -0.00246871
1178 -0.00763716 0.0034803 0.0023607 -0.00179615
1179 -0.00743073 0.00365732 0.00264923 -0.00112418
1180 -0.00722326 0.00383299 0.00293687 -0.0004534
1181 -0.00701497 0.00400725 0.00322329 0.000215568
1182 -0.00680606 0.00418003 0.0035081 0.000882077
1183 -0.00659674 0.00435126 0.00379092 0.00154544
1184 -0.00638724 0.00452085 0.00407134 0.00220495
1185 -0.00617777 0.00468874 0.00434895 0.00285991
1186 -0.00596858 0.00485482 0.00462334 0.00350958
1187 -0.00575987 0.00501899 0.00489409 0.0041532
1188 -0.00555189 0.00518112 0.00516076 0.00478999
1189 -0.00534488 0.00534109 0.00542295 0.00541915
1190 -0.0051391 0.00549877 0.00568024 0.00603992
1191 -0.00493479 0.00565404 0.00593224 0.00665149
1192 -0.00473223 0.00580675 0.00617856 0.00725308
1193 -0.0045317 0.00595674 0.00641883 0.00784388
1194 -0.00433351 0.0061039 0.00665271 0.00842311
1195 -0.00413797 0.00624809 0.00687987 0.00898999
1196 -0.0039454 0.00638917 0.00710002 0.00954379
1197 -0.00375614 0.00652702 0.00731289 0.0100838
1198 -0.0035705 0.00666151 0.00751824 0.0106092
1199 -0.0033888 0.00679254 0.00771588 0.0111196
1200 -0.00321138 0.00692001 0.00790564 0.0116143
1201 -0.00303856 0.00704383 0.0080874 0.0120927
1202 -0.00287065 0.00716392 0.00826105 0.0125543
1203 -0.00270795 0.00728021 0.00842652 0.0129988
1204 -0.00255073 0.00739265 0.00858378 0.0134257
1205 -0.00239923 0.00750118 0.0087328 0.0138348
1206 -0.00225366 0.00760576 0.00887359 0.0142257
1207 -0.0021142 0.00770635 0.00900618 0.0145983
1208 -0.00198103 0.00780292 0.00913065 0.0149525
1209 -0.00185425 0.00789544 0.00924706 0.0152882
1210 -0.00173395 0.00798387 0.00935551 0.0156054
1211 -0.00162015 0.00806817 0.00945612 0.0159041
1212 -0.00151284 0.0081483 0.009549 0.0161845
1213 -0.00141196 0.0082242 0.00963427 0.0164465
1214 -0.00131741 0.00829581 0.00971208 0.0166905
1215 -0.00122905 0.00836306 0.00978257 0.0169166
1216 -0.0011467 0.00842586 0.00984592 0.0171251
1217 -0.00107014 0.00848411 0.00990228 0.0173162
1218 -0.000999119 0.0085377 0.00995183 0.0174904
1219 -0.000933358 0.00858649 0.00999474 0.0176479
1220 -0.000872564 0.00863035 0.0100312 0.017789
1221 -0.000816404 0.00866914 0.0100614 0.0179142
1222 -0.00076452 0.00870271 0.0100856 0.0180238
1223 -0.000716541 0.00873088 0.0101039 0.0181183
1224 -0.000672076 0.00875349 0.0101166 0.018198
1225 -0.000630739 0.00877038 0.0101238 0.0182635
1226 -0.000592151 0.0087814 0.0101259 0.0183151
1227 -0.000555931 0.0087864 0.0101229 0.0183534
1228 -0.000521706 0.00878526 0.0101152 0.0183788
1229 -0.000489115 0.00877784 0.0101029 0.0183916
1230 -0.000457802 0.00876404 0.0100862 0.0183924
1231 -0.000427438 0.00874382 0.0100652 0.0183816
1232 -0.000397707 0.00871712 0.0100403 0.0183597
1233 -0.000368313 0.00868393 0.0100114 0.018327
1234 -0.000338978 0.00864427 0.00997876 0.0182841
1235 -0.000309443 0.0085982 0.00994248 0.0182312
1236 -0.000279474 0.0085458 0.00990265 0.018169
1237 -0.000248847 0.00848719 0.00985934 0.0180977
1238 -0.000217364 0.00842257 0.00981259 0.0180178
1239 -0.000184856 0.00835213 0.00976243 0.0179297
1240 -0.00015115 0.00827608 0.00970886 0.0178338
1241 -0.000116079 0.00819471 0.00965188 0.0177305
1242 -7.95028e-05 0.00810831 0.00959146 0.0176203
1243 -4.1291e-05 0.00801721 0.00952757 0.0175035
1244 -1.31648e-06 0.00792175 0.00946016 0.0173806
1245 4.05432e-05 0.00782234 0.00938916 0.017252
1246 8.43889e-05 0.00771935 0.00931451 0.0171182
1247 0.000130323 0.0076132 0.00923614 0.0169797
1248 0.000178452 0.00750432 0.00915397 0.0168367
1249 0.000228863 0.00739313 0.00906797 0.01669
1250 0.000281634 0.00728008 0.00897806 0.0165398
1251 0.000336838 0.00716561 0.00888418 0.0163866
1252 0.000394533 0.00705017 0.0087863 0.016231
1253 0.000454775 0.00693419 0.00868438 0.0160733
1254 0.000517626 0.00681812 0.00857841 0.0159142
1255 0.000583123 0.00670239 0.00846838 0.0157539
1256 0.000651287 0.00658741 0.00835429 0.015593
1257 0.000722128 0.00647356 0.00823616 0.0154319
1258 0.000795637 0.00636124 0.00811403 0.0152709
1259 0.000871805 0.00625079 0.00798796 0.0151106
1260 0.000950615 0.00614255 0.00785803 0.0149512
1261 0.00103203 0.00603682 0.00772435 0.0147932
1262 0.001116 0.00593388 0.00758702 0.0146369
1263 0.00120247 0.00583399 0.00744618 0.0144826
1264 0.00129136 0.00573737 0.00730198 0.0143307
1265 0.00138259 0.0056442 0.00715457 0.0141814
1266 0.00147605 0.00555465 0.00700414 0.0140348
1267 0.00157161 0.00546888 0.00685087 0.0138914
1268 0.00166916 0.00538697 0.00669495 0.0137511
1269 0.00176857 0.005309 0.00653655 0.0136141
1270 0.00186966 0.00523503 0.00637585 0.0134805
1271 0.00197225 0.00516512 0.00621305 0.0133504
1272 0.00207616 0.00509928 0.00604831 0.0132237
1273 0.00218118 0.00503751 0.00588178 0.0131005
1274 0.00228708 0.00497982 0.00571362 0.0129805
1275 0.00239362 0.00492617 0.00554395 0.0128637
1276 0.00250055 0.00487654 0.00537288 0.01275
1277 0.00260761 0.00483086 0.00520049 0.012639
1278 0.00271452 0.00478909 0.00502683 0.0125304
1279 0.00282099 0.00475116 0.00485193 0.0124241
1280 0.0029267 0.00471702 0.00467581 0.0123195
1281 0.00303133 0.00468657 0.00449845 0.0122164
1282 0.00313455 0.00465974 0.00431985 0.0121141
1283 0.00323602 0.00463643 0.00413996 0.0120124
1284 0.00333539 0.00461652 0.00395875 0.0119107
1285 0.00343231 0.00459991 0.00377616 0.0118084
1286 0.00352639 0.00458647 0.00359214 0.011705
1287 0.0036173 0.00457606 0.00340664 0.0116
1288 0.00370466 0.00456854 0.00321962 0.0114928
1289 0.00378808 0.00456375 0.00303105 0.0113829
1290 0.00386723 0.00456152 0.00284091 0.0112697
1291 0.00394172 0.00456169 0.00264922 0.0111526
1292 0.00401119 0.00456408 0.00245602 0.0110313
1293 0.00407527 0.00456848 0.00226133 0.0109051
1294 0.00413362 0.00457472 0.00206524 0.0107736
1295 0.00418587 0.00458258 0.00186787 0.0106363
1296 0.0042317 0.00459184 0.00166936 0.0104929
1297 0.00427077 0.00460226 0.0014699 0.0103429
1298 0.00430277 0.00461361 0.00126969 0.0101861
1299 0.00432739 0.00462563 0.00106898 0.010022
1300 0.00434434 0.00463805 0.000868054 0.00985045
1301 0.00435336 0.00465058 0.000667221 0.00967115
1302 0.00435419 0.0046629 0.000466837 0.00948392
1303 0.00434661 0.00467472 0.000267271 0.0092886
1304 0.00433044 0.00468571 6.89313e-05 0.00908509
1305 0.00430551 0.00469555 -0.000127763 0.0088733
1306 0.00427168 0.0047039 -0.000322381 0.0086532
1307 0.00422885 0.00471043 -0.000514475 0.00842481
1308 0.00417697 0.00471477 -0.0007036 0.00818814
1309 0.004116 0.0047166 -0.000889304 0.0079433
1310 0.00404596 0.0047156 -0.00107114 0.00769043
1311 0.00396688 0.00471148 -0.00124865 0.00742971
1312 0.00387884 0.00470396 -0.00142142 0.00716137
1313 0.00378194 0.00469279 -0.00158904 0.00688568
1314 0.00367633 0.00467776 -0.00175114 0.00660295
1315 0.00356218 0.00465868 -0.00190734 0.00631352
1316 0.00343969 0.00463541 -0.00205732 0.00601778
1317 0.00330905 0.00460785 -0.00220078 0.00571612
1318 0.00317051 0.00457589 -0.00233743 0.00540897
1319 0.00302431 0.00453951 -0.00246704 0.00509677
1320 0.00287069 0.00449868 -0.00258939 0.00477998
1321 0.00270993 0.00445343 -0.0027043 0.00445905
1322 0.0025423 0.00440381 -0.00281162 0.00413449
1323 0.0023681 0.00434991 -0.00291125 0.00380676
1324 0.00218762 0.00429182 -0.00300314 0.0034763
1325 0.00200116 0.00422968 -0.00308727 0.00314357
1326 0.00180904 0.0041636 -0.00316363 0.00280901
1327 0.00161157 0.00409375 -0.00323229 0.00247303
1328 0.00140907 0.00402029 -0.00329334 0.00213603
1329 0.00120188 0.00394341 -0.0033469 0.00179839
1330 0.000990328 0.00386326 -0.00339315 0.00146044
1331 0.000774777 0.00378002 -0.00343227 0.00112253
1332 0.000555576 0.00369389 -0.00346449 0.000784977
1333 0.000333084 0.00360504 -0.00349005 0.000448066
1334 0.000107678 0.00351366 -0.00350926 0.000112082
1335 -0.000120258 0.00341997 -0.0035224 -0.000222691
1336 -0.000350329 0.00332417 -0.00352982 -0.000555979
1337 -0.000582145 0.00322649 -0.00353185 -0.000887513
1338 -0.000815314 0.00312713 -0.00352886 -0.00121704
1339 -0.00104943 0.0030263 -0.00352119 -0.00154432
1340 -0.00128409 0.00292424 -0.00350923 -0.00186908
1341 -0.0015189 0.00282117 -0.00349333 -0.00219106
1342 -0.00175346 0.00271735 -0.0034739 -0.00251001
1343 -0.00198739 0.00261301 -0.0034513 -0.00282568
1344 -0.00222031 0.0025084 -0.00342592 -0.00313782
1345 -0.00245183 0.0024038 -0.00339811 -0.00344615
1346 -0.00268162 0.00229945 -0.00336826 -0.00375043
1347 -0.00290933 0.00219562 -0.00333673 -0.00405044
1348 -0.00313466 0.00209259 -0.00330389 -0.00434596
1349 -0.00335731 0.00199061 -0.00327009 -0.0046368
1350 -0.00357702 0.00188993 -0.00323568 -0.00492276
1351 -0.0037935 0.00179083 -0.00320098 -0.00520365
1352 -0.00400654 0.00169356 -0.00316633 -0.00547931
1353 -0.00421591 0.00159836 -0.00313203 -0.00574958
1354 -0.00442141 0.00150544 -0.00309836 -0.00601434
1355 -0.00462286 0.00141503 -0.00306563 -0.00627347
1356 -0.0048201 0.00132731 -0.0030341 -0.00652689
1357 -0.00501296 0.00124246 -0.00300401 -0.00677451
1358 -0.0052013 0.00116065 -0.00297559 -0.00701624
1359 -0.00538497 0.00108204 -0.00294908 -0.00725202
1360 -0.00556382 0.00100675 -0.00292468 -0.00748175
1361 -0.0057377 0.000934868 -0.00290256 -0.00770539
1362 -0.00590648 0.000866481 -0.00288286 -0.00792286
1363 -0.00607001 0.000801654 -0.00286572 -0.00813407
1364 -0.00622817 0.000740431 -0.00285122 -0.00833896
1365 -0.00638082 0.00068284 -0.00283943 -0.00853741
1366 -0.00652782 0.000628895 -0.00283037 -0.00872929
1367 -0.006669 0.000578591 -0.00282405 -0.00891446
1368 -0.00680423 0.000531896 -0.00282043 -0.00909276
1369 -0.00693338 0.000488768 -0.00281944 -0.00926405
1370 -0.00705631 0.000449142 -0.00282099 -0.00942815
1371 -0.00717288 0.000412933 -0.00282491 -0.00958485
1372 -0.00728298 0.000380053 -0.00283103 -0.00973396
1373 -0.00738647 0.000350392 -0.00283917 -0.00987524
1374 -0.00748324 0.000323837 -0.00284909 -0.0100085
1375 -0.0075732 0.000300262 -0.00286054 -0.0101335
1376 -0.00765626 0.000279529 -0.00287325 -0.01025
1377 -0.00773236 0.000261495 -0.00288693 -0.0103578
1378 -0.00780143 0.000246012 -0.00290129 -0.0104567
1379 -0.00786344 0.000232933 -0.00291604 -0.0105465
1380 -0.00791836 0.000222112 -0.0029309 -0.0106272
1381 -0.00796618 0.000213394 -0.00294563 -0.0106984
1382 -0.00800692 0.000206643 -0.00295996 -0.0107602
1383 -0.00804061 0.000201721 -0.00297365 -0.0108125
1384 -0.00806729 0.000198492 -0.0029865 -0.0108553
1385 -0.00808704 0.000196837 -0.00299834 -0.0108885
1386 -0.00809996 0.000196645 -0.00300902 -0.0109123
1387 -0.00810616 0.000197823 -0.00301844 -0.0109268
1388 -0.00810576 0.00020028 -0.00302652 -0.010932
1389 -0.00809891 0.000203927 -0.00303318 -0.0109282
1390 -0.00808579 0.000208699 -0.00303842 -0.0109155
1391 -0.00806654 0.000214518 -0.00304224 -0.0108943
1392 -0.00804134 0.000221308 -0.00304468 -0.0108647
1393 -0.00801041 0.000229011 -0.00304577 -0.0108272
1394 -0.00797395 0.00023756 -0.00304559 -0.010782
1395 -0.00793217 0.000246876 -0.0030442 -0.0107295
1396 -0.00788529 0.000256898 -0.0030417 -0.0106701
1397 -0.00783355 0.000267564 -0.0030382 -0.0106042
1398 -0.00777717 0.000278786 -0.00303381 -0.0105322
1399 -0.0077164 0.000290479 -0.00302862 -0.0104545
1400 -0.00765149 0.000302537 -0.00302273 -0.0103717
1401 -0.00758267 0.000314844 -0.00301625 -0.0102841
1402 -0.00751018 0.000327284 -0.00300926 -0.0101922
1403 -0.00743427 0.000339736 -0.00300183 -0.0100964
1404 -0.00735519 0.00035205 -0.00299403 -0.00999716
1405 -0.00727316 0.000364052 -0.0029859 -0.00989501
1406 -0.00718843 0.000375574 -0.00297749 -0.00979035
1407 -0.00710123 0.000386421 -0.00296882 -0.00968363
1408 -0.00701182 0.000396393 -0.00295988 -0.0095753
1409 -0.00692044 0.00040528 -0.00295065 -0.00946581
1410 -0.00682734 0.000412861 -0.00294109 -0.00935557
1411 -0.00673274 0.00041892 -0.00293116 -0.00924497
1412 -0.00663689 0.000423236 -0.00292076 -0.00913441
1413 -0.00654002 0.000425575 -0.00290979 -0.00902424
1414 -0.00644238 0.000425712 -0.00289814 -0.0089148
1415 -0.0063442 0.000423434 -0.00288565 -0.00880642
1416 -0.00624575 0.000418532 -0.00287218 -0.0086994
1417 -0.00614726 0.000410792 -0.00285757 -0.00859403
1418 -0.00604896 0.000400018 -0.00284164 -0.00849059
1419 -0.00595109 0.000386039 -0.00282423 -0.00838928
1420 -0.00585386 0.000368687 -0.00280512 -0.0082903
1421 -0.0057575 0.000347823 -0.00278415 -0.00819382
1422 -0.00566222 0.000323314 -0.00276113 -0.00810003
1423 -0.00556824 0.000295043 -0.00273591 -0.0080091
1424 -0.00547575 0.000262923 -0.00270834 -0.00792116
1425 -0.00538494 0.000226894 -0.00267831 -0.00783635
1426 -0.00529597 0.000186919 -0.00264568 -0.00775473
1427 -0.005209 0.000142976 -0.00261038 -0.00767641
1428 -0.00512418 9.5064e-05 -0.00257238 -0.00760149
1429 -0.00504165 4.32039e-05 -0.00253164 -0.00753009
1430 -0.00496154 -1.25598e-05 -0.00248819 -0.00746229
1431 -0.00488395 -7.2166e-05 -0.00244207 -0.00739818
1432 -0.00480899 -0.000135532 -0.00239335 -0.00733788
1433 -0.00473676 -0.000202558 -0.00234216 -0.00728147
1434 -0.0046673 -0.000273124 -0.00228861 -0.00722903
1435 -0.00460067 -0.000347093 -0.00223289 -0.00718065
1436 -0.00453692 -0.000424315 -0.00217518 -0.00713641
1437 -0.00447606 -0.000504627 -0.00211569 -0.00709638
1438 -0.00441811 -0.000587834 -0.00205468 -0.00706062
1439 -0.00436307 -0.000673726 -0.0019924 -0.00702919
1440 -0.00431092 -0.000762068 -0.00192913 -0.00700211
1441 -0.00426164 -0.000852616 -0.00186514 -0.00697939
1442 -0.00421516 -0.000945121 -0.00180072 -0.00696101
1443 -0.00417141 -0.00103931 -0.00173617 -0.00694689
1444 -0.00413032 -0.0011349 -0.00167176 -0.00693699
1445 -0.00409179 -0.00123161 -0.0016078 -0.00693119
1446 -0.00405568 -0.00132915 -0.00154456 -0.00692939
1447 -0.00402185 -0.00142722 -0.00148231 -0.00693137
1448 -0.00399013 -0.00152548 -0.00142129 -0.0069369
1449 -0.00396036 -0.00162364 -0.00136175 -0.00694575
1450 -0.00393235 -0.00172135 -0.00130389 -0.00695759
1451 -0.00390589 -0.00181828 -0.0012479 -0.00697207
1452 -0.00388075 -0.00191413 -0.00119393 -0.00698881
1453 -0.0038567 -0.00200856 -0.00114213 -0.00700739
1454 -0.0038335 -0.00210126 -0.00109259 -0.00702736
1455 -0.0038109 -0.00219192 -0.0010454 -0.00704823
1456 -0.00378865 -0.00228024 -0.00100059 -0.00706949
