# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
31 0.000234825 0.000238515 0.000239241 0.00071258
32 0.00025022 0.000254161 0.000254931 0.000759311
33 0.000266104 0.000270304 0.000271119 0.000807528
34 0.000282477 0.000286946 0.000287807 0.00085723
35 0.000299339 0.000304086 0.000304994 0.000908418
36 0.00031669 0.000321724 0.000322679 0.000961093
37 0.000334529 0.00033986 0.000340864 0.00101525
38 0.000352858 0.000358494 0.000359548 0.0010709
39 0.000371675 0.000377627 0.000378731 0.00112803
40 0.000390981 0.000397258 0.000398413 0.00118665
41 0.000410776 0.000417389 0.000418595 0.00124676
42 0.000431059 0.000438017 0.000439277 0.00130835
43 0.000451832 0.000459145 0.000460458 0.00137144
44 0.000473093 0.000480772 0.000482139 0.001436
45 0.000494843 0.000502898 0.00050432 0.00150206
46 0.000517082 0.000525523 0.000527 0.00156961
47 0.00053981 0.000548648 0.000550181 0.00163864
48 0.000563026 0.000572272 0.000573862 0.00170916
49 0.000586732 0.000596395 0.000598043 0.00178117
50 0.000610926 0.000621019 0.000622724 0.00185467
51 0.000635609 0.000646142 0.000647906 0.00192966
52 0.000660781 0.000671765 0.000673588 0.00200613
53 0.000686442 0.000697888 0.000699771 0.0020841
54 0.000712592 0.000724511 0.000726455 0.00216356
55 0.00073923 0.000751635 0.000753639 0.0022445
56 0.000766358 0.000779259 0.000781325 0.00232694
57 0.000793974 0.000807384 0.000809511 0.00241087
58 0.000822079 0.000836009 0.000838199 0.00249629
59 0.000850673 0.000865135 0.000867388 0.0025832
60 0.000879756 0.000894762 0.000897079 0.0026716
61 0.000909328 0.00092489 0.000927271 0.00276149
62 0.000939389 0.00095552 0.000957965 0.00285287
63 0.000969938 0.00098665 0.00098916 0.00294575
64 0.00100098 0.00101828 0.00102086 0.00304012
65 0.0010325 0.00105042 0.00105306 0.00313598
66 0.00106452 0.00108305 0.00108576 0.00323333
67 0.00109703 0.00111619 0.00111896 0.00333218
68 0.00113002 0.00114983 0.00115267 0.00343252
69 0.0011635 0.00118397 0.00118688 0.00353435
70 0.00119747 0.00121861 0.00122159 0.00363767
71 0.00123194 0.00125375 0.00125681 0.00374249
72 0.00126688 0.0012894 0.00129252 0.00384881
73 0.00130232 0.00132555 0.00132874 0.00395662
74 0.00133825 0.0013622 0.00136547 0.00406592
75 0.00137467 0.00139935 0.00140269 0.00417672
76 0.00141157 0.00143701 0.00144042 0.00428901
77 0.00144897 0.00147517 0.00147866 0.00440279
78 0.00148685 0.00151383 0.0015174 0.00451808
79 0.00152522 0.001553 0.00155664 0.00463485
80 0.00156408 0.00159267 0.00159638 0.00475313
81 0.00160343 0.00163284 0.00163663 0.0048729
82 0.00164327 0.00167351 0.00167738 0.00499416
83 0.00168359 0.00171469 0.00171864 0.00511692
84 0.00172441 0.00175637 0.0017604 0.00524118
85 0.00176571 0.00179855 0.00180267 0.00536693
86 0.00180751 0.00184124 0.00184544 0.00549418
87 0.00184979 0.00188443 0.00188871 0.00562293
88 0.00189256 0.00192812 0.00193249 0.00575318
89 0.00193582 0.00197232 0.00197678 0.00588492
90 0.00197957 0.00201702 0.00202156 0.00601815
91 0.0020238 0.00206223 0.00206686 0.00615289
92 0.00206853 0.00210794 0.00211266 0.00628912
93 0.00211374 0.00215415 0.00215896 0.00642685
94 0.00215944 0.00220086 0.00220577 0.00656607
95 0.00220563 0.00224808 0.00225309 0.0067068
96 0.00225231 0.00229581 0.00230091 0.00684902
97 0.00229947 0.00234403 0.00234923 0.00699274
98 0.00234713 0.00239276 0.00239806 0.00713795
99 0.00239527 0.002442 0.0024474 0.00728466
100 0.0024439 0.00249173 0.00249724 0.00743287
101 0.00249302 0.00254198 0.00254759 0.00758258
102 0.00254262 0.00259272 0.00259844 0.00773378
103 0.00259272 0.00264397 0.0026498 0.00788648
104 0.0026433 0.00269572 0.00270166 0.00804068
105 0.00269437 0.00274798 0.00275403 0.00819638
106 0.00274592 0.00280074 0.00280691 0.00835357
107 0.00279797 0.002854 0.00286029 0.00851226
108 0.0028505 0.00290777 0.00291418 0.00867244
109 0.00290352 0.00296204 0.00296857 0.00883413
110 0.00295702 0.00301681 0.00302347 0.00899731
111 0.00301102 0.00307209 0.00307888 0.00916198
112 0.0030655 0.00312787 0.00313479 0.00932815
113 0.00312046 0.00318415 0.00319121 0.00949582
114 0.00317592 0.00324093 0.00324813 0.00966498
115 0.00323186 0.00329822 0.00330556 0.00983564
116 0.00328828 0.00335601 0.00336349 0.0100078
117 0.0033452 0.00341431 0.00342194 0.0101814
118 0.00340259 0.00347311 0.00348088 0.0103566
119 0.00346048 0.0035324 0.00354033 0.0105332
120 0.00351885 0.00359221 0.00360029 0.0107114
121 0.00357771 0.00365251 0.00366076 0.010891
122 0.00363705 0.00371332 0.00372173 0.0110721
123 0.00369688 0.00377463 0.0037832 0.0112547
124 0.00375719 0.00383644 0.00384518 0.0114388
125 0.00381799 0.00389875 0.00390767 0.0116244
126 0.00387928 0.00396156 0.00397066 0.0118115
127 0.00394105 0.00402488 0.00403416 0.0120001
128 0.0040033 0.0040887 0.00409816 0.0121902
129 0.00406604 0.00415301 0.00416267 0.0123817
130 0.00412926 0.00421783 0.00422768 0.0125748
131 0.00419297 0.00428315 0.00429319 0.0127693
132 0.00425717 0.00434897 0.00435922 0.0129654
133 0.00432184 0.0044153 0.00442574 0.0131629
134 0.004387 0.00448212 0.00449277 0.0133619
135 0.00445265 0.00454944 0.00456031 0.0135624
136 0.00451877 0.00461726 0.00462835 0.0137644
137 0.00458539 0.00468558 0.0046969 0.0139679
138 0.00465248 0.00475441 0.00476594 0.0141728
139 0.00472006 0.00482373 0.0048355 0.0143793
140 0.00478812 0.00489355 0.00490555 0.0145872
141 0.00485666 0.00496387 0.00497611 0.0147966
142 0.00492569 0.00503469 0.00504718 0.0150076
143 0.0049952 0.005106 0.00511875 0.0152199
144 0.00506519 0.00517782 0.00519082 0.0154338
145 0.00513566 0.00525013 0.00526339 0.0156492
146 0.00520661 0.00532294 0.00533647 0.015866
147 0.00527805 0.00539625 0.00541005 0.0160844
148 0.00534997 0.00547006 0.00548413 0.0163042
149 0.00542237 0.00554437 0.00555871 0.0165254
150 0.00549525 0.00561917 0.0056338 0.0167482
151 0.00556861 0.00569447 0.00570939 0.0169725
152 0.00564245 0.00577026 0.00578547 0.0171982
153 0.00571678 0.00584656 0.00586207 0.0174254
154 0.00579158 0.00592334 0.00593916 0.0176541
155 0.00586687 0.00600063 0.00601675 0.0178842
156 0.00594263 0.00607841 0.00609485 0.0181159
157 0.00601888 0.00615669 0.00617344 0.018349
158 0.0060956 0.00623546 0.00625254 0.0185836
159 0.00617281 0.00631473 0.00633213 0.0188197
160 0.00625049 0.00639449 0.00641223 0.0190572
161 0.00632865 0.00647474 0.00649282 0.0192962
162 0.0064073 0.0065555 0.00657392 0.0195367
163 0.00648642 0.00663674 0.00665551 0.0197787
164 0.00656602 0.00671848 0.00673761 0.0200221
165 0.0066461 0.00680071 0.0068202 0.020267
166 0.00672666 0.00688344 0.00690329 0.0205134
167 0.00680769 0.00696666 0.00698688 0.0207612
168 0.00688921 0.00705038 0.00707096 0.0210105
169 0.0069712 0.00713458 0.00715555 0.0212613
170 0.00705367 0.00721928 0.00724063 0.0215136
171 0.00713662 0.00730448 0.00732621 0.0217673
172 0.00722004 0.00739016 0.00741228 0.0220225
173 0.00730394 0.00747634 0.00749885 0.0222791
174 0.00738832 0.007563 0.00758592 0.0225372
175 0.00747318 0.00765016 0.00767349 0.0227968
176 0.00755851 0.00773782 0.00776155 0.0230579
177 0.00764432 0.00782596 0.0078501 0.0233204
178 0.00773061 0.00791459 0.00793915 0.0235844
179 0.00781737 0.00800372 0.0080287 0.0238498
180 0.00790461 0.00809333 0.00811874 0.0241167
181 0.00799233 0.00818343 0.00820927 0.024385
182 0.00808052 0.00827403 0.0083003 0.0246548
183 0.00816918 0.00836511 0.00839182 0.0249261
184 0.00825832 0.00845669 0.00848383 0.0251988
185 0.00834794 0.00854875 0.00857634 0.025473
186 0.00843803 0.0086413 0.00866934 0.0257487
187 0.0085286 0.00873434 0.00876283 0.0260258
188 0.00861964 0.00882787 0.00885682 0.0263043
189 0.00871116 0.00892189 0.00895129 0.0265843
190 0.00880315 0.0090164 0.00904626 0.0268658
191 0.00889561 0.00911139 0.00914172 0.0271487
192 0.00898855 0.00920687 0.00923767 0.0274331
193 0.00908196 0.00930284 0.00933411 0.0277189
194 0.00917585 0.0093993 0.00943104 0.0280062
195 0.00927021 0.00949624 0.00952846 0.0282949
196 0.00936504 0.00959367 0.00962637 0.0285851
197 0.00946035 0.00969158 0.00972477 0.0288767
198 0.00955613 0.00978999 0.00982365 0.0291698
199 0.00965238 0.00988887 0.00992303 0.0294643
200 0.00974911 0.00998825 0.0100229 0.0297602
201 0.0098463 0.0100881 0.0101232 0.0300577
202 0.00994397 0.0101884 0.0102241 0.0303565
203 0.0100421 0.0102893 0.0103254 0.0306568
204 0.0101407 0.0103906 0.0104272 0.0309585
205 0.0102398 0.0104924 0.0105295 0.0312617
206 0.0103394 0.0105947 0.0106323 0.0315664
207 0.0104394 0.0106974 0.0107356 0.0318724
208 0.0105399 0.0108007 0.0108393 0.0321799
209 0.0106409 0.0109044 0.0109436 0.0324889
210 0.0107423 0.0110086 0.0110483 0.0327993
211 0.0108442 0.0111133 0.0111535 0.0331111
212 0.0109466 0.0112185 0.0112592 0.0334243
213 0.0110495 0.0113242 0.0113654 0.033739
214 0.0111528 0.0114303 0.0114721 0.0340552
215 0.0112566 0.0115369 0.0115792 0.0343727
216 0.0113608 0.011644 0.0116868 0.0346917
217 0.0114656 0.0117516 0.011795 0.0350122
218 0.0115708 0.0118597 0.0119035 0.035334
219 0.0116765 0.0119682 0.0120126 0.0356573
220 0.0117826 0.0120773 0.0121222 0.0359821
221 0.0118892 0.0121868 0.0122322 0.0363082
222 0.0119963 0.0122968 0.0123427 0.0366358
223 0.0121038 0.0124072 0.0124537 0.0369648
224 0.0122119 0.0125182 0.0125652 0.0372953
225 0.0123203 0.0126296 0.0126772 0.0376271
226 0.0124293 0.0127415 0.0127896 0.0379604
227 0.0125387 0.0128539 0.0129025 0.0382951
228 0.0126486 0.0129667 0.0130159 0.0386313
229 0.012759 0.0130801 0.0131298 0.0389689
230 0.0128698 0.0131939 0.0132442 0.0393078
231 0.0129811 0.0133082 0.013359 0.0396483
232 0.0130928 0.0134229 0.0134743 0.0399901
233 0.0132051 0.0135382 0.0135901 0.0403333
234 0.0133178 0.0136539 0.0137064 0.040678
235 0.0134309 0.0137701 0.0138231 0.0410241
236 0.0135446 0.0138867 0.0139403 0.0413716
237 0.0136586 0.0140039 0.014058 0.0417205
238 0.0137732 0.0141215 0.0141762 0.0420709
239 0.0138882 0.0142396 0.0142948 0.0424226
240 0.0140037 0.0143582 0.014414 0.0427758
241 0.0141197 0.0144772 0.0145335 0.0431304
242 0.0142361 0.0145967 0.0146536 0.0434864
243 0.014353 0.0147167 0.0147742 0.0438438
244 0.0144703 0.0148372 0.0148952 0.0442026
245 0.0145881 0.0149581 0.0150167 0.0445629
246 0.0147064 0.0150795 0.0151386 0.0449245
247 0.0148252 0.0152014 0.0152611 0.0452876
248 0.0149444 0.0153237 0.015384 0.045652
249 0.015064 0.0154465 0.0155073 0.0460179
250 0.0151842 0.0155698 0.0156312 0.0463852
251 0.0153048 0.0156936 0.0157555 0.0467539
252 0.0154258 0.0158178 0.0158803 0.0471239
253 0.0155473 0.0159425 0.0160056 0.0474954
254 0.0156693 0.0160677 0.0161313 0.0478683
255 0.0157918 0.0161933 0.0162575 0.0482426
256 0.0159147 0.0163194 0.0163842 0.0486183
257 0.016038 0.016446 0.0165113 0.0489954
258 0.0161619 0.0165731 0.016639 0.0493739
259 0.0162862 0.0167006 0.016767 0.0497538
260 0.0164109 0.0168286 0.0168956 0.0501351
261 0.0165362 0.016957 0.0170246 0.0505178
262 0.0166618 0.0170859 0.0171541 0.0509019
263 0.016788 0.0172153 0.017284 0.0512873
264 0.0169146 0.0173452 0.0174145 0.0516742
265 0.0170416 0.0174755 0.0175454 0.0520625
266 0.0171692 0.0176063 0.0176767 0.0524522
267 0.0172971 0.0177375 0.0178085 0.0528432
268 0.0174256 0.0178693 0.0179408 0.0532357
269 0.0175545 0.0180015 0.0180736 0.0536295
270 0.0176838 0.0181341 0.0182068 0.0540247
271 0.0178136 0.0182672 0.0183405 0.0544214
272 0.0179439 0.0184008 0.0184746 0.0548194
273 0.0180747 0.0185349 0.0186092 0.0552188
274 0.0182059 0.0186694 0.0187443 0.0556195
275 0.0183375 0.0188043 0.0188799 0.0560217
276 0.0184696 0.0189398 0.0190159 0.0564253
277 0.0186022 0.0190757 0.0191523 0.0568302
278 0.0187352 0.019212 0.0192893 0.0572365
279 0.0188687 0.0193489 0.0194267 0.0576442
280 0.0190026 0.0194862 0.0195645 0.0580533
281 0.019137 0.0196239 0.0197028 0.0584638
282 0.0192719 0.0197621 0.0198416 0.0588756
283 0.0194072 0.0199008 0.0199809 0.0592889
284 0.019543 0.02004 0.0201206 0.0597035
285 0.0196792 0.0201796 0.0202607 0.0601195
286 0.0198159 0.0203196 0.0204013 0.0605368
287 0.019953 0.0204601 0.0205424 0.0609556
288 0.0200906 0.0206011 0.020684 0.0613757
289 0.0202287 0.0207426 0.020826 0.0617972
290 0.0203672 0.0208845 0.0209684 0.0622201
291 0.0205061 0.0210268 0.0211114 0.0626443
292 0.0206456 0.0211697 0.0212547 0.06307
293 0.0207854 0.021313 0.0213986 0.063497
294 0.0209258 0.0214567 0.0215429 0.0639253
295 0.0210665 0.0216009 0.0216876 0.0643551
296 0.0212078 0.0217456 0.0218328 0.0647862
297 0.0213495 0.0218907 0.0219785 0.0652187
298 0.0214916 0.0220363 0.0221247 0.0656525
299 0.0216342 0.0221823 0.0222712 0.0660878
300 0.0217773 0.0223288 0.0224183 0.0665244
301 0.0219208 0.0224758 0.0225658 0.0669623
302 0.0220648 0.0226232 0.0227137 0.0674017
303 0.0222092 0.022771 0.0228622 0.0678424
304 0.0223541 0.0229194 0.023011 0.0682845
305 0.0224994 0.0230682 0.0231604 0.0687279
306 0.0226452 0.0232174 0.0233101 0.0691727
307 0.0227914 0.0233671 0.0234604 0.0696189
308 0.0229381 0.0235173 0.0236111 0.0700665
309 0.0230853 0.0236679 0.0237622 0.0705154
310 0.0232329 0.023819 0.0239138 0.0709656
311 0.0233809 0.0239705 0.0240659 0.0714173
312 0.0235294 0.0241225 0.0242184 0.0718703
313 0.0236784 0.0242749 0.0243714 0.0723247
314 0.0238278 0.0244278 0.0245248 0.0727804
315 0.0239777 0.0245812 0.0246787 0.0732375
316 0.024128 0.024735 0.024833 0.073696
317 0.0242788 0.0248893 0.0249878 0.0741558
318 0.02443 0.025044 0.025143 0.074617
319 0.0245817 0.0251992 0.0252987 0.0750796
320 0.0247339 0.0253548 0.0254549 0.0755435
321 0.0248865 0.0255109 0.0256115 0.0760088
322 0.0250395 0.0256674 0.0257685 0.0764755
323 0.025193 0.0258245 0.025926 0.0769435
324 0.025347 0.0259819 0.026084 0.0774129
325 0.0255014 0.0261398 0.0262424 0.0778836
326 0.0256563 0.0262982 0.0264013 0.0783558
327 0.0258116 0.026457 0.0265606 0.0788292
328 0.0259674 0.0266163 0.0267204 0.0793041
329 0.0261236 0.0267761 0.0268806 0.0797803
330 0.0262803 0.0269363 0.0270413 0.0802578
331 0.0264374 0.0270969 0.0272024 0.0807368
332 0.026595 0.027258 0.027364 0.081217
333 0.0267531 0.0274196 0.027526 0.0816987
334 0.0269116 0.0275816 0.0276885 0.0821817
335 0.0270705 0.0277441 0.0278515 0.0826661
336 0.0272299 0.027907 0.0280149 0.0831518
337 0.0273898 0.0280704 0.0281787 0.0836389
338 0.0275501 0.0282343 0.028343 0.0841274
339 0.0277109 0.0283986 0.0285078 0.0846172
340 0.0278721 0.0285633 0.028673 0.0851084
341 0.0280338 0.0287285 0.0288386 0.085601
342 0.028196 0.0288942 0.0290047 0.0860949
343 0.0283586 0.0290603 0.0291713 0.0865902
344 0.0285216 0.0292269 0.0293383 0.0870868
345 0.0286851 0.0293939 0.0295058 0.0875848
346 0.0288491 0.0295614 0.0296737 0.0880842
347 0.0290135 0.0297294 0.029842 0.0885849
348 0.0291784 0.0298978 0.0300108 0.089087
349 0.0293437 0.0300666 0.0301801 0.0895904
350 0.0295095 0.0302359 0.0303498 0.0900952
351 0.0296757 0.0304057 0.03052 0.0906014
352 0.0298424 0.0305759 0.0306906 0.0911089
353 0.0300095 0.0307466 0.0308617 0.0916178
354 0.0301771 0.0309178 0.0310332 0.0921281
355 0.0303452 0.0310893 0.0312052 0.0926397
356 0.0305137 0.0312614 0.0313776 0.0931526
357 0.0306826 0.0314339 0.0315505 0.093667
358 0.030852 0.0316069 0.0317238 0.0941827
359 0.0310219 0.0317803 0.0318976 0.0946997
360 0.0311922 0.0319541 0.0320718 0.0952181
361 0.031363 0.0321285 0.0322465 0.0957379
362 0.0315342 0.0323032 0.0324216 0.096259
363 0.0317059 0.0324785 0.0325971 0.0967815
364 0.031878 0.0326542 0.0327732 0.0973054
365 0.0320506 0.0328303 0.0329496 0.0978306
366 0.0322237 0.0330069 0.0331266 0.0983571
367 0.0323972 0.033184 0.0333039 0.0988851
368 0.0325711 0.0333615 0.0334818 0.0994143
369 0.0327455 0.0335394 0.03366 0.099945
370 0.0329204 0.0337179 0.0338387 0.100477
371 0.0330957 0.0338967 0.0340179 0.10101
372 0.0332714 0.0340761 0.0341975 0.101545
373 0.0334476 0.0342558 0.0343776 0.102081
374 0.0336243 0.0344361 0.0345581 0.102619
375 0.0338014 0.0346168 0.0347391 0.103157
376 0.033979 0.0347979 0.0349205 0.103697
377 0.034157 0.0349795 0.0351024 0.104239
378 0.0343355 0.0351616 0.0352847 0.104782
379 0.0345144 0.0353441 0.0354674 0.105326
380 0.0346938 0.035527 0.0356506 0.105871
381 0.0348736 0.0357104 0.0358343 0.106418
382 0.0350539 0.0358943 0.0360184 0.106967
383 0.0352346 0.0360786 0.036203 0.107516
384 0.0354158 0.0362634 0.036388 0.108067
385 0.0355974 0.0364486 0.0365734 0.108619
386 0.0357795 0.0366343 0.0367593 0.109173
387 0.035962 0.0368204 0.0369456 0.109728
388 0.036145 0.037007 0.0371324 0.110284
389 0.0363284 0.037194 0.0373197 0.110842
390 0.0365123 0.0373815 0.0375074 0.111401
391 0.0366967 0.0375695 0.0376955 0.111962
392 0.0368814 0.0377578 0.0378841 0.112523
393 0.0370667 0.0379467 0.0380731 0.113086
394 0.0372523 0.038136 0.0382626 0.113651
395 0.0374385 0.0383257 0.0384525 0.114217
396 0.037625 0.0385159 0.0386429 0.114784
397 0.0378121 0.0387066 0.0388337 0.115352
398 0.0379995 0.0388977 0.039025 0.115922
399 0.0381875 0.0390892 0.0392167 0.116493
400 0.0383758 0.0392812 0.0394088 0.117066
401 0.0385646 0.0394737 0.0396014 0.11764
402 0.0387539 0.0396666 0.0397945 0.118215
403 0.0389436 0.0398599 0.039988 0.118791
404 0.0391338 0.0400537 0.0401819 0.119369
405 0.0393244 0.040248 0.0403763 0.119949
406 0.0395155 0.0404427 0.0405711 0.120529
407 0.039707 0.0406378 0.0407664 0.121111
408 0.0398989 0.0408334 0.0409621 0.121694
409 0.0400913 0.0410295 0.0411583 0.122279
410 0.0402841 0.041226 0.0413549 0.122865
411 0.0404774 0.0414229 0.0415519 0.123452
412 0.0406712 0.0416204 0.0417494 0.124041
413 0.0408654 0.0418182 0.0419474 0.124631
414 0.04106 0.0420165 0.0421458 0.125222
415 0.0412551 0.0422153 0.0423446 0.125815
416 0.0414506 0.0424145 0.0425439 0.126409
417 0.0416465 0.0426141 0.0427436 0.127004
418 0.041843 0.0428143 0.0429437 0.127601
419 0.0420398 0.0430148 0.0431444 0.128199
420 0.0422371 0.0432158 0.0433454 0.128798
421 0.0424349 0.0434173 0.0435469 0.129399
422 0.0426331 0.0436192 0.0437488 0.130001
423 0.0428317 0.0438216 0.0439512 0.130604
424 0.0430308 0.0440244 0.0441541 0.131209
425 0.0432303 0.0442276 0.0443573 0.131815
426 0.0434303 0.0444313 0.044561 0.132423
427 0.0436307 0.0446355 0.0447652 0.133031
428 0.0438316 0.0448401 0.0449698 0.133642
429 0.0440329 0.0450452 0.0451748 0.134253
430 0.0442346 0.0452507 0.0453803 0.134866
431 0.0444368 0.0454567 0.0455863 0.13548
432 0.0446395 0.0456631 0.0457926 0.136095
433 0.0448425 0.04587 0.0459994 0.136712
434 0.0450461 0.0460773 0.0462067 0.13733
435 0.04525 0.0462851 0.0464144 0.13795
436 0.0454544 0.0464933 0.0466225 0.13857
437 0.0456593 0.046702 0.0468311 0.139192
438 0.0458646 0.0469111 0.0470402 0.139816
439 0.0460703 0.0471207 0.0472496 0.140441
440 0.0462765 0.0473308 0.0474595 0.141067
441 0.0464831 0.0475412 0.0476699 0.141694
442 0.0466902 0.0477522 0.0478807 0.142323
443 0.0468977 0.0479636 0.0480919 0.142953
444 0.0471057 0.0481754 0.0483036 0.143585
445 0.047314 0.0483877 0.0485157 0.144217
446 0.0475229 0.0486005 0.0487283 0.144852
447 0.0477321 0.0488137 0.0489413 0.145487
448 0.0479419 0.0490274 0.0491547 0.146124
449 0.048152 0.0492415 0.0493686 0.146762
450 0.0483626 0.0494561 0.0495829 0.147402
451 0.0485736 0.0496711 0.0497977 0.148042
452 0.0487851 0.0498866 0.0500129 0.148685
453 0.048997 0.0501025 0.0502285 0.149328
454 0.0492094 0.0503189 0.0504446 0.149973
455 0.0494222 0.0505358 0.0506611 0.150619
456 0.0496354 0.0507531 0.0508781 0.151267
457 0.0498491 0.0509708 0.0510955 0.151915
458 0.0500632 0.051189 0.0513134 0.152566
459 0.0502778 0.0514077 0.0515317 0.153217
460 0.0504928 0.0516269 0.0517504 0.15387
461 0.0507082 0.0518464 0.0519696 0.154524
462 0.0509241 0.0520665 0.0521892 0.15518
463 0.0511404 0.052287 0.0524092 0.155837
464 0.0513571 0.0525079 0.0526297 0.156495
465 0.0515743 0.0527294 0.0528507 0.157154
466 0.0517919 0.0529512 0.053072 0.157815
467 0.05201 0.0531736 0.0532938 0.158477
468 0.0522285 0.0533964 0.0535161 0.159141
469 0.0524474 0.0536196 0.0537388 0.159806
470 0.0526668 0.0538433 0.0539619 0.160472
471 0.0528866 0.0540675 0.0541855 0.16114
472 0.0531068 0.0542921 0.0544095 0.161808
473 0.0533275 0.0545172 0.0546339 0.162479
474 0.0535486 0.0547428 0.0548588 0.16315
475 0.0537702 0.0549688 0.0550841 0.163823
476 0.0539921 0.0551952 0.0553099 0.164497
477 0.0542146 0.0554222 0.0555361 0.165173
478 0.0544374 0.0556496 0.0557628 0.16585
479 0.0546607 0.0558774 0.0559899 0.166528
480 0.0548844 0.0561057 0.0562174 0.167208
481 0.0551086 0.0563345 0.0564453 0.167888
482 0.0553332 0.0565638 0.0566737 0.168571
483 0.0555582 0.0567935 0.0569026 0.169254
484 0.0557837 0.0570236 0.0571319 0.169939
485 0.0560096 0.0572543 0.0573616 0.170625
486 0.0562359 0.0574853 0.0575917 0.171313
487 0.0564626 0.0577169 0.0578223 0.172002
488 0.0566898 0.0579489 0.0580534 0.172692
489 0.0569175 0.0581814 0.0582849 0.173384
490 0.0571455 0.0584143 0.0585168 0.174077
491 0.057374 0.0586478 0.0587491 0.174771
492 0.0576029 0.0588816 0.0589819 0.175466
493 0.0578323 0.059116 0.0592151 0.176163
494 0.058062 0.0593508 0.0594488 0.176862
495 0.0582923 0.059586 0.0596829 0.177561
496 0.0585229 0.0598218 0.0599175 0.178262
497 0.058754 0.060058 0.0601525 0.178964
498 0.0589855 0.0602946 0.0603879 0.179668
499 0.0592174 0.0605318 0.0606238 0.180373
500 0.0594498 0.0607694 0.0608601 0.181079
501 0.0596826 0.0610074 0.0610968 0.181787
502 0.0599158 0.0612459 0.061334 0.182496
503 0.0601494 0.0614849 0.0615716 0.183206
504 0.0603835 0.0617244 0.0618097 0.183918
505 0.060618 0.0619643 0.0620482 0.184631
506 0.060853 0.0622047 0.0622871 0.185345
507 0.0610883 0.0624456 0.0625265 0.18606
508 0.0613241 0.0626869 0.0627663 0.186777
509 0.0615603 0.0629287 0.0630065 0.187496
510 0.061797 0.0631709 0.0632472 0.188215
511 0.0620341 0.0634137 0.0634884 0.188936
512 0.0622716 0.0636569 0.0637299 0.189658
513 0.0625095 0.0639005 0.0639719 0.190382
514 0.0627478 0.0641446 0.0642144 0.191107
515 0.0629866 0.0643892 0.0644573 0.191833
516 0.0632258 0.0646343 0.0647006 0.192561
517 0.0634655 0.0648798 0.0649444 0.19329
518 0.0637055 0.0651258 0.0651886 0.19402
519 0.063946 0.0653723 0.0654332 0.194751
520 0.0641869 0.0656192 0.0656783 0.195484
521 0.0644282 0.0658666 0.0659238 0.196219
522 0.06467 0.0661144 0.0661697 0.196954
523 0.0649121 0.0663628 0.0664161 0.197691
524 0.0651547 0.0666116 0.0666629 0.198429
525 0.0653978 0.0668608 0.0669102 0.199169
526 0.0656412 0.0671105 0.0671579 0.19991
527 0.0658851 0.0673607 0.0674061 0.200652
528 0.0661294 0.0676114 0.0676546 0.201395
529 0.0663741 0.0678625 0.0679036 0.20214
530 0.0666192 0.0681141 0.0681531 0.202886
531 0.0668648 0.0683661 0.068403 0.203634
532 0.0671108 0.0686186 0.0686533 0.204383
533 0.0673572 0.0688716 0.0689041 0.205133
534 0.067604 0.0691251 0.0691553 0.205884
535 0.0678512 0.069379 0.0694069 0.206637
536 0.0680989 0.0696334 0.069659 0.207391
537 0.068347 0.0698882 0.0699115 0.208147
538 0.0685955 0.0701435 0.0701645 0.208903
539 0.0688444 0.0703993 0.0704179 0.209662
