# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
1016 0.0104455 0.0101023 0.0100927 0.0306405
1017 0.010466 0.010122 0.0101125 0.0307005
1018 0.0104866 0.0101418 0.0101322 0.0307606
1019 0.0105071 0.0101616 0.010152 0.0308207
1020 0.0105277 0.0101814 0.0101718 0.0308809
1021 0.0105483 0.0102013 0.0101916 0.0309411
1022 0.0105689 0.0102211 0.0102114 0.0310014
1023 0.0105895 0.010241 0.0102313 0.0310618
1024 0.0106101 0.0102609 0.0102511 0.0311222
1025 0.0106308 0.0102808 0.010271 0.0311826
1026 0.0106515 0.0103007 0.0102909 0.0312432
1027 0.0106722 0.0103207 0.0103108 0.0313037
1028 0.0106929 0.0103407 0.0103308 0.0313644
1029 0.0107137 0.0103606 0.0103507 0.031425
1030 0.0107344 0.0103807 0.0103707 0.0314858
1031 0.0107552 0.0104007 0.0103907 0.0315466
1032 0.010776 0.0104207 0.0104107 0.0316074
1033 0.0107968 0.0104408 0.0104307 0.0316683
1034 0.0108177 0.0104608 0.0104508 0.0317293
1035 0.0108385 0.0104809 0.0104708 0.0317903
1036 0.0108594 0.0105011 0.0104909 0.0318514
1037 0.0108803 0.0105212 0.010511 0.0319125
1038 0.0109012 0.0105413 0.0105312 0.0319737
1039 0.0109221 0.0105615 0.0105513 0.0320349
1040 0.0109431 0.0105817 0.0105714 0.0320962
1041 0.0109641 0.0106019 0.0105916 0.0321576
1042 0.010985 0.0106221 0.0106118 0.032219
1043 0.011006 0.0106424 0.010632 0.0322804
1044 0.0110271 0.0106626 0.0106523 0.0323419
1045 0.0110481 0.0106829 0.0106725 0.0324035
1046 0.0110692 0.0107032 0.0106928 0.0324651
1047 0.0110903 0.0107235 0.010713 0.0325268
1048 0.0111114 0.0107438 0.0107334 0.0325886
1049 0.0111325 0.0107642 0.0107537 0.0326504
1050 0.0111536 0.0107845 0.010774 0.0327122
1051 0.0111748 0.0108049 0.0107944 0.0327741
1052 0.011196 0.0108253 0.0108147 0.0328361
1053 0.0112172 0.0108458 0.0108351 0.0328981
1054 0.0112384 0.0108662 0.0108555 0.0329601
1055 0.0112596 0.0108867 0.010876 0.0330223
1056 0.0112809 0.0109071 0.0108964 0.0330844
1057 0.0113022 0.0109276 0.0109169 0.0331467
1058 0.0113235 0.0109481 0.0109374 0.033209
1059 0.0113448 0.0109687 0.0109579 0.0332713
1060 0.0113661 0.0109892 0.0109784 0.0333337
1061 0.0113875 0.0110098 0.0109989 0.0333962
1062 0.0114088 0.0110304 0.0110195 0.0334587
1063 0.0114302 0.011051 0.01104 0.0335212
1064 0.0114516 0.0110716 0.0110606 0.0335838
1065 0.0114731 0.0110922 0.0110812 0.0336465
1066 0.0114945 0.0111129 0.0111019 0.0337092
1067 0.011516 0.0111336 0.0111225 0.033772
1068 0.0115374 0.0111543 0.0111432 0.0338349
1069 0.0115589 0.011175 0.0111638 0.0338977
1070 0.0115805 0.0111957 0.0111845 0.0339607
1071 0.011602 0.0112164 0.0112052 0.0340237
1072 0.0116236 0.0112372 0.011226 0.0340867
1073 0.0116451 0.011258 0.0112467 0.0341499
1074 0.0116667 0.0112788 0.0112675 0.034213
1075 0.0116883 0.0112996 0.0112883 0.0342762
1076 0.01171 0.0113204 0.0113091 0.0343395
1077 0.0117316 0.0113413 0.0113299 0.0344028
1078 0.0117533 0.0113622 0.0113507 0.0344662
1079 0.011775 0.0113831 0.0113716 0.0345296
1080 0.0117967 0.011404 0.0113925 0.0345931
1081 0.0118184 0.0114249 0.0114134 0.0346567
1082 0.0118402 0.0114458 0.0114343 0.0347203
1083 0.0118619 0.0114668 0.0114552 0.0347839
1084 0.0118837 0.0114878 0.0114762 0.0348476
1085 0.0119055 0.0115088 0.0114971 0.0349114
1086 0.0119273 0.0115298 0.0115181 0.0349752
1087 0.0119492 0.0115508 0.0115391 0.0350391
1088 0.011971 0.0115719 0.0115601 0.035103
1089 0.0119929 0.0115929 0.0115811 0.035167
1090 0.0120148 0.011614 0.0116022 0.035231
1091 0.0120367 0.0116351 0.0116233 0.0352951
1092 0.0120586 0.0116562 0.0116444 0.0353592
1093 0.0120806 0.0116774 0.0116655 0.0354234
1094 0.0121026 0.0116985 0.0116866 0.0354877
1095 0.0121245 0.0117197 0.0117077 0.035552
1096 0.0121465 0.0117409 0.0117289 0.0356163
1097 0.0121686 0.0117621 0.01175 0.0356807
1098 0.0121906 0.0117833 0.0117712 0.0357452
1099 0.0122127 0.0118046 0.0117924 0.0358097
1100 0.0122347 0.0118259 0.0118137 0.0358743
1101 0.0122568 0.0118471 0.0118349 0.0359389
1102 0.012279 0.0118684 0.0118562 0.0360036
1103 0.0123011 0.0118898 0.0118775 0.0360683
1104 0.0123233 0.0119111 0.0118988 0.0361331
1105 0.0123454 0.0119324 0.0119201 0.0361979
1106 0.0123676 0.0119538 0.0119414 0.0362628
1107 0.0123898 0.0119752 0.0119628 0.0363278
1108 0.012412 0.0119966 0.0119841 0.0363928
1109 0.0124343 0.012018 0.0120055 0.0364578
1110 0.0124566 0.0120395 0.0120269 0.0365229
1111 0.0124788 0.0120609 0.0120483 0.0365881
1112 0.0125011 0.0120824 0.0120698 0.0366533
1113 0.0125235 0.0121039 0.0120912 0.0367186
1114 0.0125458 0.0121254 0.0121127 0.0367839
1115 0.0125681 0.0121469 0.0121342 0.0368493
1116 0.0125905 0.0121685 0.0121557 0.0369147
1117 0.0126129 0.01219 0.0121772 0.0369802
1118 0.0126353 0.0122116 0.0121988 0.0370457
1119 0.0126578 0.0122332 0.0122203 0.0371113
1120 0.0126802 0.0122548 0.0122419 0.0371769
1121 0.0127027 0.0122765 0.0122635 0.0372426
1122 0.0127252 0.0122981 0.0122851 0.0373084
1123 0.0127477 0.0123198 0.0123067 0.0373742
1124 0.0127702 0.0123415 0.0123284 0.03744
1125 0.0127927 0.0123632 0.01235 0.0375059
1126 0.0128153 0.0123849 0.0123717 0.0375719
1127 0.0128378 0.0124066 0.0123934 0.0376379
1128 0.0128604 0.0124284 0.0124151 0.037704
1129 0.0128831 0.0124502 0.0124369 0.0377701
1130 0.0129057 0.012472 0.0124586 0.0378363
1131 0.0129283 0.0124938 0.0124804 0.0379025
1132 0.012951 0.0125156 0.0125022 0.0379688
1133 0.0129737 0.0125375 0.012524 0.0380351
1134 0.0129964 0.0125593 0.0125458 0.0381015
1135 0.0130191 0.0125812 0.0125676 0.0381679
1136 0.0130419 0.0126031 0.0125895 0.0382344
1137 0.0130646 0.012625 0.0126114 0.038301
1138 0.0130874 0.0126469 0.0126333 0.0383676
1139 0.0131102 0.0126689 0.0126552 0.0384342
1140 0.013133 0.0126909 0.0126771 0.0385009
1141 0.0131558 0.0127128 0.012699 0.0385677
1142 0.0131787 0.0127348 0.012721 0.0386345
1143 0.0132015 0.0127569 0.012743 0.0387014
1144 0.0132244 0.0127789 0.0127649 0.0387683
1145 0.0132473 0.012801 0.012787 0.0388352
1146 0.0132703 0.012823 0.012809 0.0389023
1147 0.0132932 0.0128451 0.012831 0.0389693
1148 0.0133162 0.0128672 0.0128531 0.0390365
1149 0.0133391 0.0128894 0.0128752 0.0391037
1150 0.0133621 0.0129115 0.0128973 0.0391709
1151 0.0133851 0.0129337 0.0129194 0.0392382
1152 0.0134082 0.0129558 0.0129415 0.0393055
1153 0.0134312 0.012978 0.0129637 0.0393729
1154 0.0134543 0.0130002 0.0129858 0.0394403
1155 0.0134774 0.0130225 0.013008 0.0395078
1156 0.0135005 0.0130447 0.0130302 0.0395754
1157 0.0135236 0.013067 0.0130524 0.039643
1158 0.0135467 0.0130893 0.0130747 0.0397107
1159 0.0135699 0.0131116 0.0130969 0.0397784
1160 0.0135931 0.0131339 0.0131192 0.0398461
1161 0.0136163 0.0131562 0.0131415 0.0399139
1162 0.0136395 0.0131786 0.0131638 0.0399818
1163 0.0136627 0.0132009 0.0131861 0.0400497
1164 0.013686 0.0132233 0.0132084 0.0401177
1165 0.0137092 0.0132457 0.0132308 0.0401857
1166 0.0137325 0.0132682 0.0132531 0.0402538
1167 0.0137558 0.0132906 0.0132755 0.0403219
1168 0.0137791 0.0133131 0.0132979 0.0403901
1169 0.0138025 0.0133355 0.0133204 0.0404584
1170 0.0138258 0.013358 0.0133428 0.0405266
1171 0.0138492 0.0133805 0.0133653 0.040595
1172 0.0138726 0.0134031 0.0133877 0.0406634
1173 0.013896 0.0134256 0.0134102 0.0407318
1174 0.0139194 0.0134482 0.0134327 0.0408003
1175 0.0139429 0.0134707 0.0134553 0.0408689
1176 0.0139663 0.0134933 0.0134778 0.0409375
1177 0.0139898 0.0135159 0.0135004 0.0410061
1178 0.0140133 0.0135386 0.0135229 0.0410748
1179 0.0140369 0.0135612 0.0135455 0.0411436
1180 0.0140604 0.0135839 0.0135681 0.0412124
1181 0.014084 0.0136066 0.0135908 0.0412813
1182 0.0141075 0.0136293 0.0136134 0.0413502
1183 0.0141311 0.013652 0.0136361 0.0414192
1184 0.0141547 0.0136747 0.0136588 0.0414882
1185 0.0141784 0.0136975 0.0136815 0.0415573
1186 0.014202 0.0137203 0.0137042 0.0416264
1187 0.0142257 0.013743 0.0137269 0.0416956
1188 0.0142494 0.0137659 0.0137496 0.0417649
1189 0.0142731 0.0137887 0.0137724 0.0418341
1190 0.0142968 0.0138115 0.0137952 0.0419035
1191 0.0143205 0.0138344 0.013818 0.0419729
1192 0.0143443 0.0138573 0.0138408 0.0420423
1193 0.014368 0.0138801 0.0138637 0.0421118
1194 0.0143918 0.0139031 0.0138865 0.0421814
1195 0.0144156 0.013926 0.0139094 0.042251
1196 0.0144395 0.0139489 0.0139323 0.0423207
1197 0.0144633 0.0139719 0.0139552 0.0423904
1198 0.0144872 0.0139949 0.0139781 0.0424601
1199 0.0145111 0.0140179 0.014001 0.04253
1200 0.014535 0.0140409 0.014024 0.0425998
1201 0.0145589 0.0140639 0.0140469 0.0426698
1202 0.0145828 0.014087 0.0140699 0.0427397
1203 0.0146068 0.01411 0.0140929 0.0428098
1204 0.0146307 0.0141331 0.014116 0.0428798
1205 0.0146547 0.0141562 0.014139 0.04295
1206 0.0146787 0.0141794 0.0141621 0.0430202
1207 0.0147028 0.0142025 0.0141851 0.0430904
1208 0.0147268 0.0142257 0.0142082 0.0431607
1209 0.0147509 0.0142488 0.0142313 0.0432311
1210 0.014775 0.014272 0.0142545 0.0433015
1211 0.0147991 0.0142952 0.0142776 0.0433719
1212 0.0148232 0.0143185 0.0143008 0.0434424
1213 0.0148473 0.0143417 0.014324 0.043513
1214 0.0148715 0.014365 0.0143472 0.0435836
1215 0.0148957 0.0143883 0.0143704 0.0436543
1216 0.0149198 0.0144116 0.0143936 0.043725
1217 0.0149441 0.0144349 0.0144169 0.0437958
1218 0.0149683 0.0144582 0.0144401 0.0438666
1219 0.0149925 0.0144816 0.0144634 0.0439375
1220 0.0150168 0.0145049 0.0144867 0.0440084
1221 0.0150411 0.0145283 0.01451 0.0440794
1222 0.0150654 0.0145517 0.0145334 0.0441505
1223 0.0150897 0.0145751 0.0145567 0.0442216
1224 0.015114 0.0145986 0.0145801 0.0442927
1225 0.0151384 0.014622 0.0146035 0.0443639
1226 0.0151628 0.0146455 0.0146269 0.0444352
1227 0.0151872 0.014669 0.0146503 0.0445065
1228 0.0152116 0.0146925 0.0146738 0.0445779
1229 0.015236 0.0147161 0.0146972 0.0446493
1230 0.0152605 0.0147396 0.0147207 0.0447208
1231 0.0152849 0.0147632 0.0147442 0.0447923
1232 0.0153094 0.0147868 0.0147677 0.0448639
1233 0.0153339 0.0148104 0.0147912 0.0449355
1234 0.0153585 0.014834 0.0148148 0.0450072
1235 0.015383 0.0148576 0.0148383 0.045079
1236 0.0154076 0.0148813 0.0148619 0.0451508
1237 0.0154322 0.014905 0.0148855 0.0452227
1238 0.0154568 0.0149287 0.0149091 0.0452946
1239 0.0154814 0.0149524 0.0149328 0.0453665
1240 0.015506 0.0149761 0.0149564 0.0454386
1241 0.0155307 0.0149999 0.0149801 0.0455106
1242 0.0155553 0.0150236 0.0150038 0.0455828
1243 0.01558 0.0150474 0.0150275 0.045655
1244 0.0156048 0.0150712 0.0150512 0.0457272
1245 0.0156295 0.0150951 0.015075 0.0457995
1246 0.0156542 0.0151189 0.0150987 0.0458719
1247 0.015679 0.0151428 0.0151225 0.0459443
1248 0.0157038 0.0151666 0.0151463 0.0460168
1249 0.0157286 0.0151905 0.0151701 0.0460893
1250 0.0157534 0.0152145 0.015194 0.0461619
1251 0.0157783 0.0152384 0.0152178 0.0462345
1252 0.0158032 0.0152623 0.0152417 0.0463072
1253 0.015828 0.0152863 0.0152656 0.0463799
1254 0.0158529 0.0153103 0.0152895 0.0464527
1255 0.0158779 0.0153343 0.0153134 0.0465256
1256 0.0159028 0.0153583 0.0153374 0.0465985
1257 0.0159278 0.0153824 0.0153613 0.0466715
1258 0.0159528 0.0154065 0.0153853 0.0467445
1259 0.0159778 0.0154305 0.0154093 0.0468176
1260 0.0160028 0.0154547 0.0154333 0.0468908
1261 0.0160278 0.0154788 0.0154574 0.046964
1262 0.0160529 0.0155029 0.0154814 0.0470372
1263 0.016078 0.0155271 0.0155055 0.0471106
1264 0.0161031 0.0155513 0.0155296 0.0471839
1265 0.0161282 0.0155755 0.0155537 0.0472574
1266 0.0161533 0.0155997 0.0155778 0.0473309
1267 0.0161785 0.0156239 0.015602 0.0474044
1268 0.0162037 0.0156482 0.0156262 0.047478
1269 0.0162289 0.0156725 0.0156504 0.0475517
1270 0.0162541 0.0156968 0.0156746 0.0476254
1271 0.0162793 0.0157211 0.0156988 0.0476992
1272 0.0163046 0.0157454 0.015723 0.0477731
1273 0.0163299 0.0157698 0.0157473 0.047847
1274 0.0163552 0.0157942 0.0157716 0.0479209
1275 0.0163805 0.0158186 0.0157959 0.0479949
1276 0.0164058 0.015843 0.0158202 0.048069
1277 0.0164312 0.0158674 0.0158446 0.0481432
1278 0.0164566 0.0158919 0.0158689 0.0482174
1279 0.016482 0.0159163 0.0158933 0.0482916
1280 0.0165074 0.0159408 0.0159177 0.0483659
1281 0.0165328 0.0159654 0.0159421 0.0484403
1282 0.0165583 0.0159899 0.0159666 0.0485148
1283 0.0165838 0.0160145 0.015991 0.0485893
1284 0.0166093 0.016039 0.0160155 0.0486638
1285 0.0166348 0.0160636 0.01604 0.0487385
1286 0.0166604 0.0160883 0.0160645 0.0488131
1287 0.0166859 0.0161129 0.0160891 0.0488879
1288 0.0167115 0.0161376 0.0161136 0.0489627
1289 0.0167371 0.0161622 0.0161382 0.0490376
1290 0.0167628 0.0161869 0.0161628 0.0491125
1291 0.0167884 0.0162117 0.0161874 0.0491875
1292 0.0168141 0.0162364 0.016212 0.0492625
1293 0.0168398 0.0162612 0.0162367 0.0493377
1294 0.0168655 0.0162859 0.0162614 0.0494128
1295 0.0168912 0.0163107 0.0162861 0.0494881
1296 0.016917 0.0163356 0.0163108 0.0495634
1297 0.0169428 0.0163604 0.0163355 0.0496388
1298 0.0169686 0.0163853 0.0163603 0.0497142
1299 0.0169944 0.0164102 0.0163851 0.0497897
1300 0.0170203 0.0164351 0.0164099 0.0498652
1301 0.0170461 0.01646 0.0164347 0.0499409
1302 0.017072 0.016485 0.0164596 0.0500165
1303 0.0170979 0.0165099 0.0164844 0.0500923
1304 0.0171239 0.0165349 0.0165093 0.0501681
1305 0.0171498 0.01656 0.0165342 0.050244
1306 0.0171758 0.016585 0.0165591 0.0503199
1307 0.0172018 0.01661 0.0165841 0.0503959
1308 0.0172278 0.0166351 0.0166091 0.050472
1309 0.0172538 0.0166602 0.0166341 0.0505481
1310 0.0172799 0.0166854 0.0166591 0.0506243
1311 0.017306 0.0167105 0.0166841 0.0507006
1312 0.0173321 0.0167357 0.0167091 0.0507769
1313 0.0173582 0.0167609 0.0167342 0.0508533
1314 0.0173844 0.0167861 0.0167593 0.0509298
1315 0.0174106 0.0168113 0.0167844 0.0510063
1316 0.0174368 0.0168366 0.0168096 0.0510829
1317 0.017463 0.0168618 0.0168347 0.0511595
1318 0.0174892 0.0168871 0.0168599 0.0512363
1319 0.0175155 0.0169124 0.0168851 0.051313
1320 0.0175418 0.0169378 0.0169103 0.0513899
1321 0.0175681 0.0169632 0.0169356 0.0514668
1322 0.0175944 0.0169885 0.0169608 0.0515438
1323 0.0176208 0.0170139 0.0169861 0.0516209
1324 0.0176471 0.0170394 0.0170114 0.051698
1325 0.0176735 0.0170648 0.0170368 0.0517752
1326 0.0177 0.0170903 0.0170621 0.0518524
1327 0.0177264 0.0171158 0.0170875 0.0519297
1328 0.0177529 0.0171413 0.0171129 0.0520071
1329 0.0177794 0.0171669 0.0171383 0.0520846
1330 0.0178059 0.0171924 0.0171638 0.0521621
1331 0.0178324 0.017218 0.0171892 0.0522396
1332 0.017859 0.0172436 0.0172147 0.0523173
1333 0.0178856 0.0172693 0.0172402 0.052395
1334 0.0179122 0.0172949 0.0172657 0.0524728
1335 0.0179388 0.0173206 0.0172913 0.0525506
1336 0.0179654 0.0173463 0.0173168 0.0526286
1337 0.0179921 0.017372 0.0173424 0.0527065
1338 0.0180188 0.0173977 0.017368 0.0527846
1339 0.0180455 0.0174235 0.0173937 0.0528627
1340 0.0180723 0.0174493 0.0174193 0.0529409
1341 0.018099 0.0174751 0.017445 0.0530191
1342 0.0181258 0.0175009 0.0174707 0.0530974
1343 0.0181526 0.0175268 0.0174964 0.0531758
1344 0.0181794 0.0175527 0.0175222 0.0532543
1345 0.0182063 0.0175786 0.0175479 0.0533328
1346 0.0182332 0.0176045 0.0175737 0.0534114
1347 0.0182601 0.0176304 0.0175995 0.05349
1348 0.018287 0.0176564 0.0176254 0.0535687
1349 0.0183139 0.0176824 0.0176512 0.0536475
1350 0.0183409 0.0177084 0.0176771 0.0537264
1351 0.0183679 0.0177344 0.017703 0.0538053
1352 0.0183949 0.0177605 0.0177289 0.0538843
1353 0.0184219 0.0177865 0.0177548 0.0539633
1354 0.018449 0.0178126 0.0177808 0.0540424
1355 0.0184761 0.0178388 0.0178068 0.0541216
1356 0.0185032 0.0178649 0.0178328 0.0542008
1357 0.0185303 0.0178911 0.0178588 0.0542801
1358 0.0185575 0.0179173 0.0178848 0.0543595
1359 0.0185846 0.0179435 0.0179109 0.054439
1360 0.0186118 0.0179697 0.017937 0.0545185
1361 0.018639 0.0179959 0.0179631 0.054598
1362 0.0186663 0.0180222 0.0179892 0.0546777
1363 0.0186935 0.0180485 0.0180154 0.0547574
1364 0.0187208 0.0180748 0.0180415 0.0548372
1365 0.0187481 0.0181012 0.0180677 0.054917
1366 0.0187754 0.0181275 0.0180939 0.0549969
1367 0.0188028 0.0181539 0.0181202 0.0550769
1368 0.0188301 0.0181803 0.0181464 0.0551569
1369 0.0188575 0.0182067 0.0181727 0.055237
1370 0.0188849 0.0182332 0.018199 0.0553171
1371 0.0189124 0.0182597 0.0182253 0.0553974
1372 0.0189398 0.0182862 0.0182517 0.0554776
1373 0.0189673 0.0183127 0.018278 0.055558
1374 0.0189948 0.0183392 0.0183044 0.0556384
1375 0.0190223 0.0183658 0.0183308 0.0557189
1376 0.0190499 0.0183923 0.0183572 0.0557994
1377 0.0190774 0.0184189 0.0183837 0.05588
1378 0.019105 0.0184456 0.0184101 0.0559607
1379 0.0191326 0.0184722 0.0184366 0.0560414
1380 0.0191603 0.0184989 0.0184631 0.0561222
1381 0.0191879 0.0185255 0.0184897 0.0562031
1382 0.0192156 0.0185522 0.0185162 0.056284
1383 0.0192433 0.018579 0.0185428 0.056365
1384 0.019271 0.0186057 0.0185694 0.0564461
1385 0.0192987 0.0186325 0.018596 0.0565272
1386 0.0193265 0.0186593 0.0186226 0.0566084
1387 0.0193543 0.0186861 0.0186492 0.0566896
1388 0.0193821 0.0187129 0.0186759 0.0567709
1389 0.0194099 0.0187398 0.0187026 0.0568523
1390 0.0194377 0.0187667 0.0187293 0.0569337
1391 0.0194656 0.0187935 0.018756 0.0570152
1392 0.0194935 0.0188205 0.0187828 0.0570967
1393 0.0195214 0.0188474 0.0188096 0.0571784
1394 0.0195493 0.0188744 0.0188364 0.05726
1395 0.0195773 0.0189013 0.0188632 0.0573418
1396 0.0196052 0.0189283 0.01889 0.0574236
1397 0.0196332 0.0189554 0.0189168 0.0575054
1398 0.0196612 0.0189824 0.0189437 0.0575874
1399 0.0196893 0.0190095 0.0189706 0.0576693
1400 0.0197173 0.0190365 0.0189975 0.0577514
1401 0.0197454 0.0190636 0.0190244 0.0578335
1402 0.0197735 0.0190908 0.0190514 0.0579157
1403 0.0198016 0.0191179 0.0190784 0.0579979
1404 0.0198298 0.0191451 0.0191054 0.0580802
1405 0.0198579 0.0191723 0.0191324 0.0581625
1406 0.0198861 0.0191995 0.0191594 0.0582449
1407 0.0199143 0.0192267 0.0191864 0.0583274
1408 0.0199425 0.0192539 0.0192135 0.0584099
1409 0.0199707 0.0192812 0.0192406 0.0584925
1410 0.019999 0.0193085 0.0192677 0.0585752
1411 0.0200273 0.0193358 0.0192948 0.0586579
1412 0.0200556 0.0193631 0.019322 0.0587407
1413 0.0200839 0.0193904 0.0193491 0.0588235
1414 0.0201122 0.0194178 0.0193763 0.0589064
1415 0.0201406 0.0194452 0.0194035 0.0589893
1416 0.020169 0.0194726 0.0194308 0.0590723
1417 0.0201974 0.0195 0.019458 0.0591554
1418 0.0202258 0.0195275 0.0194853 0.0592385
1419 0.0202542 0.0195549 0.0195125 0.0593217
1420 0.0202827 0.0195824 0.0195398 0.0594049
1421 0.0203112 0.0196099 0.0195672 0.0594882
1422 0.0203397 0.0196374 0.0195945 0.0595716
1423 0.0203682 0.019665 0.0196219 0.059655
1424 0.0203967 0.0196926 0.0196492 0.0597385
1425 0.0204253 0.0197201 0.0196766 0.059822
1426 0.0204539 0.0197477 0.019704 0.0599056
1427 0.0204825 0.0197754 0.0197315 0.0599893
1428 0.0205111 0.019803 0.0197589 0.060073
1429 0.0205397 0.0198307 0.0197864 0.0601568
1430 0.0205684 0.0198583 0.0198139 0.0602406
1431 0.020597 0.019886 0.0198414 0.0603245
1432 0.0206257 0.0199138 0.0198689 0.0604084
1433 0.0206544 0.0199415 0.0198965 0.0604924
1434 0.0206832 0.0199693 0.019924 0.0605764
1435 0.0207119 0.019997 0.0199516 0.0606606
1436 0.0207407 0.0200248 0.0199792 0.0607447
1437 0.0207695 0.0200526 0.0200068 0.0608289
1438 0.0207983 0.0200805 0.0200344 0.0609132
1439 0.0208271 0.0201083 0.0200621 0.0609976
1440 0.020856 0.0201362 0.0200898 0.061082
1441 0.0208849 0.0201641 0.0201175 0.0611664
1442 0.0209137 0.020192 0.0201452 0.0612509
1443 0.0209426 0.0202199 0.0201729 0.0613355
1444 0.0209716 0.0202479 0.0202007 0.0614201
1445 0.0210005 0.0202758 0.0202284 0.0615048
1446 0.0210295 0.0203038 0.0202562 0.0615895
1447 0.0210585 0.0203318 0.020284 0.0616743
1448 0.0210875 0.0203598 0.0203118 0.0617591
1449 0.0211165 0.0203879 0.0203397 0.061844
1450 0.0211455 0.0204159 0.0203675 0.061929
1451 0.0211746 0.020444 0.0203954 0.062014
1452 0.0212036 0.0204721 0.0204233 0.062099
1453 0.0212327 0.0205002 0.0204512 0.0621841
1454 0.0212618 0.0205284 0.0204791 0.0622693
1455 0.021291 0.0205565 0.020507 0.0623545
1456 0.0213201 0.0205847 0.020535 0.0624398
1457 0.0213493 0.0206129 0.020563 0.0625251
1458 0.0213785 0.0206411 0.020591 0.0626105
1459 0.0214077 0.0206693 0.020619 0.062696
1460 0.0214369 0.0206976 0.020647 0.0627815
1461 0.0214661 0.0207258 0.0206751 0.062867
1462 0.0214954 0.0207541 0.0207031 0.0629526
1463 0.0215247 0.0207824 0.0207312 0.0630383
1464 0.021554 0.0208107 0.0207593 0.063124
1465 0.0215833 0.020839 0.0207874 0.0632097
1466 0.0216126 0.0208674 0.0208156 0.0632956
1467 0.0216419 0.0208958 0.0208437 0.0633814
1468 0.0216713 0.0209242 0.0208719 0.0634674
1469 0.0217007 0.0209526 0.0209001 0.0635533
1470 0.0217301 0.020981 0.0209283 0.0636394
1471 0.0217595 0.0210094 0.0209565 0.0637254
1472 0.0217889 0.0210379 0.0209847 0.0638116
1473 0.0218184 0.0210664 0.021013 0.0638978
1474 0.0218479 0.0210949 0.0210413 0.063984
1475 0.0218774 0.0211234 0.0210696 0.0640703
1476 0.0219069 0.0211519 0.0210979 0.0641566
1477 0.0219364 0.0211804 0.0211262 0.064243
1478 0.0219659 0.021209 0.0211545 0.0643295
1479 0.0219955 0.0212376 0.0211829 0.064416
1480 0.0220251 0.0212662 0.0212113 0.0645025
1481 0.0220547 0.0212948 0.0212397 0.0645891
1482 0.0220843 0.0213234 0.0212681 0.0646758
1483 0.0221139 0.0213521 0.0212965 0.0647625
1484 0.0221435 0.0213808 0.0213249 0.0648492
1485 0.0221732 0.0214094 0.0213534 0.064936
1486 0.0222029 0.0214381 0.0213819 0.0650229
1487 0.0222326 0.0214669 0.0214103 0.0651098
1488 0.0222623 0.0214956 0.0214388 0.0651967
1489 0.022292 0.0215244 0.0214674 0.0652837
1490 0.0223218 0.0215531 0.0214959 0.0653708
1491 0.0223515 0.0215819 0.0215245 0.0654579
1492 0.0223813 0.0216107 0.021553 0.0655451
1493 0.0224111 0.0216396 0.0215816 0.0656323
1494 0.0224409 0.0216684 0.0216102 0.0657195
1495 0.0224708 0.0216972 0.0216388 0.0658069
1496 0.0225006 0.0217261 0.0216675 0.0658942
1497 0.0225305 0.021755 0.0216961 0.0659816
1498 0.0225604 0.0217839 0.0217248 0.0660691
1499 0.0225903 0.0218128 0.0217535 0.0661566
1500 0.0226202 0.0218418 0.0217822 0.0662441
1501 0.0226501 0.0218707 0.0218109 0.0663317
1502 0.02268 0.0218997 0.0218396 0.0664194
1503 0.02271 0.0219287 0.0218684 0.0665071
1504 0.02274 0.0219577 0.0218972 0.0665949
1505 0.02277 0.0219867 0.0219259 0.0666827
1506 0.0228 0.0220158 0.0219547 0.0667705
1507 0.02283 0.0220448 0.0219835 0.0668584
1508 0.0228601 0.0220739 0.0220124 0.0669464
1509 0.0228902 0.022103 0.0220412 0.0670344
1510 0.0229202 0.0221321 0.0220701 0.0671224
1511 0.0229503 0.0221612 0.022099 0.0672105
1512 0.0229804 0.0221904 0.0221278 0.0672987
1513 0.0230106 0.0222195 0.0221568 0.0673868
1514 0.0230407 0.0222487 0.0221857 0.0674751
1515 0.0230709 0.0222779 0.0222146 0.0675634
1516 0.0231011 0.0223071 0.0222436 0.0676517
1517 0.0231312 0.0223363 0.0222725 0.0677401
1518 0.0231615 0.0223656 0.0223015 0.0678285
1519 0.0231917 0.0223948 0.0223305 0.067917
1520 0.0232219 0.0224241 0.0223595 0.0680056
1521 0.0232522 0.0224534 0.0223886 0.0680941
1522 0.0232825 0.0224827 0.0224176 0.0681828
1523 0.0233128 0.022512 0.0224467 0.0682714
1524 0.0233431 0.0225413 0.0224758 0.0683602
1525 0.0233734 0.0225707 0.0225049 0.0684489
1526 0.0234037 0.0226 0.022534 0.0685377
1527 0.0234341 0.0226294 0.0225631 0.0686266
1528 0.0234644 0.0226588 0.0225922 0.0687155
1529 0.0234948 0.0226882 0.0226214 0.0688045
1530 0.0235252 0.0227177 0.0226506 0.0688935
1531 0.0235557 0.0227471 0.0226798 0.0689825
1532 0.0235861 0.0227766 0.022709 0.0690717
1533 0.0236165 0.0228061 0.0227382 0.0691608
1534 0.023647 0.0228356 0.0227674 0.06925
1535 0.0236775 0.0228651 0.0227967 0.0693393
1536 0.023708 0.0228946 0.0228259 0.0694285
1537 0.0237385 0.0229242 0.0228552 0.0695179
1538 0.023769 0.0229537 0.0228845 0.0696073
1539 0.0237996 0.0229833 0.0229138 0.0696967
