# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
58 0.0804113 0.0794589 0.0795081 0.239378
59 0.0831287 0.0821436 0.0821954 0.247468
60 0.0858886 0.0848714 0.0849256 0.255686
61 0.0886911 0.0876421 0.0876986 0.264032
62 0.091536 0.0904558 0.0905145 0.272506
63 0.0944232 0.0933122 0.0933731 0.281109
64 0.0973524 0.0962112 0.0962744 0.289838
65 0.100323 0.0991526 0.0992183 0.298694
66 0.103336 0.102136 0.102205 0.307677
67 0.10639 0.105162 0.105233 0.316785
68 0.109486 0.108229 0.108305 0.326019
69 0.112623 0.111337 0.111418 0.335377
70 0.115801 0.114486 0.114573 0.344861
71 0.11902 0.117677 0.117771 0.354468
72 0.122281 0.120907 0.121011 0.364199
73 0.125583 0.124178 0.124293 0.374054
74 0.128926 0.12749 0.127617 0.384033
75 0.13231 0.130842 0.130984 0.394135
76 0.135734 0.134234 0.134393 0.404361
77 0.1392 0.137667 0.137844 0.414711
78 0.142706 0.141142 0.141338 0.425186
79 0.146254 0.144657 0.144874 0.435785
80 0.149842 0.148215 0.148453 0.44651
81 0.153472 0.151813 0.152074 0.457359
82 0.157142 0.155453 0.155738 0.468332
83 0.160854 0.159133 0.159443 0.479429
84 0.164606 0.162854 0.163189 0.490649
85 0.1684 0.166615 0.166976 0.501991
86 0.172234 0.170417 0.170804 0.513455
87 0.176109 0.174259 0.174672 0.525039
88 0.180024 0.178141 0.17858 0.536745
89 0.18398 0.182063 0.182528 0.548571
90 0.187976 0.186026 0.186516 0.560518
91 0.192013 0.19003 0.190543 0.572586
92 0.19609 0.194075 0.19461 0.584776
93 0.200208 0.198162 0.198717 0.597087
94 0.204367 0.20229 0.202864 0.60952
95 0.208565 0.206459 0.20705 0.622075
96 0.212803 0.21067 0.211277 0.63475
97 0.217081 0.214923 0.215543 0.647547
98 0.221398 0.219218 0.219849 0.660465
99 0.225753 0.223555 0.224196 0.673504
100 0.230146 0.227934 0.228582 0.686662
101 0.234577 0.232355 0.233009 0.69994
102 0.239044 0.236817 0.237475 0.713336
103 0.243547 0.24132 0.241982 0.726848
104 0.248084 0.245863 0.246527 0.740475
105 0.252656 0.250447 0.251112 0.754215
106 0.257261 0.255071 0.255735 0.768067
107 0.261901 0.259734 0.260396 0.78203
108 0.266574 0.264437 0.265094 0.796105
109 0.271282 0.26918 0.269831 0.810292
110 0.276025 0.273962 0.274605 0.824592
111 0.280805 0.278784 0.279418 0.839006
112 0.285621 0.283646 0.284269 0.853536
113 0.290475 0.288548 0.289158 0.868181
114 0.295368 0.29349 0.294086 0.882943
115 0.300299 0.298472 0.299052 0.897822
116 0.305268 0.303494 0.304055 0.912817
117 0.310277 0.308555 0.309097 0.927929
118 0.315325 0.313657 0.314175 0.943157
119 0.320412 0.318797 0.319291 0.9585
120 0.325538 0.323977 0.324443 0.973958
121 0.330704 0.329194 0.329632 0.98953
122 0.335908 0.334451 0.334857 1.00522
123 0.341151 0.339745 0.340119 1.02101
124 0.346433 0.345076 0.345417 1.03693
125 0.351752 0.350445 0.350751 1.05295
126 0.35711 0.355851 0.356123 1.06908
127 0.362506 0.361294 0.361532 1.08533
128 0.36794 0.366775 0.366979 1.10169
129 0.373411 0.372293 0.372465 1.11817
130 0.378919 0.377849 0.37799 1.13476
131 0.384464 0.383442 0.383555 1.15146
132 0.390046 0.389073 0.38916 1.16828
133 0.395664 0.394741 0.394804 1.18521
134 0.401319 0.400447 0.400488 1.20225
135 0.407009 0.406189 0.406212 1.21941
136 0.412735 0.411969 0.411975 1.23668
137 0.418496 0.417786 0.417776 1.25406
138 0.424294 0.42364 0.423616 1.27155
139 0.430127 0.42953 0.429494 1.28915
140 0.435997 0.435458 0.435411 1.30687
141 0.441904 0.441423 0.441364 1.32469
142 0.447847 0.447425 0.447356 1.34263
143 0.453828 0.453464 0.453386 1.36068
144 0.459845 0.459541 0.459454 1.37884
145 0.465899 0.465656 0.46556 1.39711
146 0.47199 0.471808 0.471704 1.4155
147 0.478119 0.478 0.477887 1.43401
148 0.484284 0.484229 0.484108 1.45262
149 0.490486 0.490498 0.490367 1.47135
150 0.496724 0.496805 0.496663 1.49019
151 0.502999 0.503152 0.502998 1.50915
152 0.50931 0.509537 0.509371 1.52822
153 0.515657 0.515962 0.515781 1.5474
154 0.522041 0.522426 0.522228 1.5667
155 0.528462 0.528929 0.528713 1.5861
156 0.534919 0.53547 0.535235 1.60562
157 0.541413 0.54205 0.541794 1.62526
158 0.547945 0.548668 0.548391 1.645
159 0.554513 0.555323 0.555025 1.66486
160 0.561119 0.562017 0.561695 1.68483
161 0.567763 0.568748 0.568403 1.70491
162 0.574444 0.575517 0.575148 1.72511
163 0.581164 0.582322 0.581929 1.74542
164 0.587921 0.589165 0.588748 1.76583
165 0.594717 0.596045 0.595602 1.78636
166 0.60155 0.602961 0.602493 1.807
167 0.608421 0.609913 0.60942 1.82775
168 0.615329 0.6169 0.616381 1.84861
169 0.622273 0.623923 0.623377 1.86957
170 0.629252 0.630981 0.630406 1.89064
171 0.636267 0.638074 0.637468 1.91181
172 0.643315 0.645201 0.644562 1.93308
173 0.650397 0.652362 0.651688 1.95445
174 0.657513 0.659558 0.658847 1.97592
175 0.664661 0.666788 0.666036 1.99749
176 0.671843 0.674053 0.673258 2.01915
177 0.679058 0.681352 0.68051 2.04092
178 0.686306 0.688684 0.687793 2.06278
179 0.693586 0.69605 0.695106 2.08474
180 0.7009 0.703449 0.702449 2.1068
181 0.708245 0.710882 0.709822 2.12895
182 0.715624 0.718346 0.717224 2.15119
183 0.723034 0.725843 0.724657 2.17353
184 0.730476 0.733373 0.73212 2.19597
185 0.73795 0.740936 0.739614 2.2185
186 0.745456 0.748532 0.74714 2.24113
187 0.752992 0.756162 0.754698 2.26385
188 0.760561 0.763826 0.762287 2.28667
189 0.76816 0.771525 0.769908 2.30959
190 0.775791 0.779258 0.777561 2.33261
191 0.783453 0.787026 0.785245 2.35572
192 0.791148 0.794831 0.79296 2.37894
193 0.798876 0.802671 0.800706 2.40225
194 0.806636 0.810546 0.808482 2.42566
195 0.81443 0.818458 0.816287 2.44918
196 0.822258 0.826406 0.824122 2.47279
197 0.83012 0.834388 0.831986 2.49649
198 0.838016 0.842406 0.839878 2.5203
199 0.845945 0.850458 0.847798 2.5442
200 0.853908 0.858544 0.855746 2.5682
201 0.861903 0.866663 0.863723 2.59229
202 0.869932 0.874815 0.871727 2.61647
203 0.877992 0.883001 0.87976 2.64075
204 0.886085 0.891219 0.88782 2.66512
205 0.894209 0.899471 0.895909 2.68959
206 0.902366 0.907757 0.904027 2.71415
207 0.910554 0.916077 0.912173 2.7388
208 0.918775 0.924431 0.92035 2.76356
209 0.927026 0.932818 0.928558 2.7884
210 0.935309 0.94124 0.936797 2.81335
211 0.943623 0.949696 0.945071 2.83839
212 0.951968 0.958186 0.953379 2.86353
213 0.960343 0.966709 0.961723 2.88877
214 0.968748 0.975266 0.970103 2.91412
215 0.977183 0.983855 0.978521 2.93956
216 0.985649 0.992477 0.986977 2.9651
217 0.994145 1.00113 0.995471 2.99075
218 1.00267 1.00982 1.004 3.01649
219 1.01123 1.01853 1.01257 3.04233
220 1.01981 1.02728 1.02118 3.06827
221 1.02843 1.03605 1.02982 3.09431
222 1.03707 1.04486 1.0385 3.12044
223 1.04575 1.0537 1.04722 3.14667
224 1.05446 1.06256 1.05597 3.17299
225 1.06319 1.07145 1.06476 3.19941
226 1.07196 1.08037 1.07359 3.22593
227 1.08077 1.08933 1.08244 3.25254
228 1.0896 1.09831 1.09134 3.27925
229 1.09848 1.10732 1.10026 3.30606
230 1.10738 1.11636 1.10923 3.33297
231 1.11632 1.12544 1.11822 3.35998
232 1.1253 1.13454 1.12725 3.38709
233 1.13431 1.14368 1.13632 3.41431
234 1.14336 1.15285 1.14541 3.44163
235 1.15244 1.16206 1.15454 3.46905
236 1.16156 1.1713 1.16371 3.49657
237 1.17072 1.18057 1.1729 3.52419
238 1.1799 1.18988 1.18213 3.55191
239 1.18912 1.19922 1.19139 3.57973
240 1.19838 1.20859 1.20067 3.60764
241 1.20766 1.218 1.20999 3.63565
242 1.21698 1.22744 1.21934 3.66375
243 1.22632 1.23691 1.22872 3.69195
244 1.23569 1.24642 1.23812 3.72023
245 1.24509 1.25595 1.24756 3.74861
246 1.25452 1.26552 1.25702 3.77707
247 1.26398 1.27513 1.26652 3.80562
248 1.27346 1.28476 1.27605 3.83427
249 1.28297 1.29443 1.2856 3.863
250 1.29251 1.30413 1.29519 3.89183
251 1.30208 1.31385 1.30481 3.92074
252 1.31168 1.32361 1.31445 3.94975
253 1.3213 1.3334 1.32413 3.97884
254 1.33096 1.34322 1.33384 4.00802
255 1.34064 1.35308 1.34358 4.0373
256 1.35035 1.36296 1.35335 4.06666
257 1.3601 1.37287 1.36315 4.09612
258 1.36987 1.38282 1.37298 4.12567
259 1.37967 1.39279 1.38284 4.15531
260 1.3895 1.4028 1.39274 4.18505
261 1.39937 1.41285 1.40266 4.21488
262 1.40926 1.42292 1.41262 4.24481
263 1.41919 1.43304 1.42261 4.27483
264 1.42914 1.44318 1.43262 4.30494
265 1.43913 1.45336 1.44267 4.33515
266 1.44914 1.46357 1.45274 4.36545
267 1.45918 1.47382 1.46284 4.39584
268 1.46926 1.48409 1.47296 4.42631
269 1.47936 1.4944 1.48311 4.45687
270 1.48949 1.50473 1.49328 4.4875
271 1.49965 1.51509 1.50348 4.51822
272 1.50983 1.52548 1.5137 4.54902
273 1.52004 1.53591 1.52395 4.57989
274 1.53028 1.54635 1.53422 4.61085
275 1.54054 1.55683 1.54451 4.64188
276 1.55083 1.56734 1.55483 4.673
277 1.56115 1.57788 1.56517 4.70419
278 1.57149 1.58844 1.57553 4.73546
279 1.58186 1.59904 1.58591 4.76681
280 1.59226 1.60966 1.59632 4.79824
281 1.60269 1.62031 1.60675 4.82975
282 1.61314 1.63098 1.6172 4.86133
283 1.62362 1.64169 1.62767 4.89298
284 1.63413 1.65241 1.63817 4.92471
285 1.64466 1.66316 1.64868 4.9565
286 1.65522 1.67393 1.65922 4.98838
287 1.66581 1.68473 1.66978 5.02032
288 1.67642 1.69555 1.68036 5.05234
289 1.68706 1.7064 1.69097 5.08443
290 1.69773 1.71726 1.7016 5.1166
291 1.70843 1.72815 1.71225 5.14884
292 1.71915 1.73906 1.72294 5.18115
293 1.7299 1.75 1.73365 5.21355
294 1.74068 1.76095 1.74438 5.24601
295 1.75148 1.77193 1.75515 5.27856
296 1.76231 1.78294 1.76594 5.31119
297 1.77316 1.79397 1.77677 5.3439
298 1.78405 1.80502 1.78762 5.37669
299 1.79496 1.8161 1.79851 5.40957
300 1.8059 1.82721 1.80942 5.44254
301 1.81687 1.83835 1.82036 5.47559
302 1.82788 1.84952 1.83133 5.50873
303 1.83891 1.86071 1.84233 5.54195
304 1.84997 1.87193 1.85336 5.57526
305 1.86106 1.88318 1.86441 5.60866
306 1.87219 1.89446 1.87549 5.64214
307 1.88334 1.90577 1.88659 5.6757
308 1.89452 1.9171 1.89772 5.70935
309 1.90574 1.92846 1.90888 5.74307
310 1.91697 1.93985 1.92006 5.77688
311 1.92824 1.95126 1.93127 5.81077
312 1.93953 1.9627 1.9425 5.84474
313 1.95084 1.97417 1.95376 5.87878
314 1.96218 1.98567 1.96505 5.9129
315 1.97354 1.99719 1.97636 5.94709
316 1.98492 2.00874 1.98769 5.98136
317 1.99632 2.02032 1.99905 6.01569
318 2.00775 2.03193 2.01043 6.05011
319 2.01919 2.04357 2.02183 6.08459
320 2.03066 2.05523 2.03326 6.11915
321 2.04215 2.06693 2.04471 6.15378
322 2.05366 2.07865 2.05618 6.18849
323 2.0652 2.0904 2.06767 6.22327
324 2.07676 2.10218 2.07918 6.25812
325 2.08835 2.11398 2.09072 6.29305
326 2.09996 2.12582 2.10228 6.32806
327 2.1116 2.13768 2.11386 6.36313
328 2.12326 2.14957 2.12546 6.39829
329 2.13494 2.16148 2.13709 6.43351
330 2.14665 2.17342 2.14874 6.46881
331 2.15839 2.18538 2.16041 6.50418
332 2.17014 2.19737 2.17211 6.53963
333 2.18193 2.20939 2.18384 6.57515
334 2.19373 2.22143 2.19559 6.61076
335 2.20556 2.2335 2.20738 6.64644
336 2.21741 2.2456 2.21919 6.6822
337 2.22929 2.25772 2.23103 6.71804
338 2.24119 2.26987 2.2429 6.75395
339 2.25312 2.28204 2.25479 6.78995
340 2.26506 2.29425 2.26672 6.82603
341 2.27704 2.30648 2.27866 6.86218
342 2.28904 2.31873 2.29064 6.89841
343 2.30106 2.33101 2.30263 6.93471
344 2.31311 2.34332 2.31465 6.97108
345 2.32518 2.35566 2.32668 7.00752
346 2.33728 2.36802 2.33873 7.04402
347 2.34939 2.3804 2.35079 7.08059
348 2.36154 2.39282 2.36286 7.11722
349 2.3737 2.40525 2.37495 7.15391
350 2.38589 2.41772 2.38705 7.19066
351 2.3981 2.43021 2.39917 7.22748
352 2.41034 2.44273 2.4113 7.26436
353 2.4226 2.45527 2.42344 7.30131
354 2.43489 2.46784 2.4356 7.33834
355 2.44721 2.48044 2.44778 7.37543
356 2.45956 2.49306 2.45998 7.4126
357 2.47194 2.50571 2.47219 7.44985
358 2.48436 2.51838 2.48443 7.48717
359 2.4968 2.53108 2.49669 7.52457
360 2.50928 2.5438 2.50897 7.56205
361 2.52179 2.55655 2.52127 7.59961
362 2.53433 2.56933 2.53359 7.63725
363 2.5469 2.58213 2.54592 7.67495
364 2.55949 2.59496 2.55828 7.71273
365 2.57212 2.60781 2.57065 7.75057
366 2.58477 2.62069 2.58303 7.78849
367 2.59744 2.6336 2.59543 7.82647
368 2.61015 2.64653 2.60784 7.86452
369 2.62287 2.65948 2.62027 7.90263
370 2.63563 2.67247 2.63272 7.94081
371 2.6484 2.68548 2.64518 7.97906
372 2.6612 2.69851 2.65766 8.01737
373 2.67402 2.71157 2.67016 8.05575
374 2.68687 2.72464 2.68267 8.09419
375 2.69973 2.73774 2.69521 8.13269
376 2.71262 2.75086 2.70777 8.17126
377 2.72553 2.764 2.72035 8.20988
378 2.73846 2.77716 2.73295 8.24857
379 2.75141 2.79034 2.74557 8.28732
380 2.76439 2.80353 2.75821 8.32613
381 2.77738 2.81674 2.77088 8.365
382 2.7904 2.82997 2.78357 8.40394
383 2.80343 2.84322 2.79629 8.44294
384 2.81649 2.85648 2.80902 8.482
385 2.82957 2.86976 2.82179 8.52112
386 2.84267 2.88305 2.83457 8.56029
387 2.85579 2.89636 2.84737 8.59953
388 2.86893 2.90968 2.8602 8.63881
389 2.8821 2.92301 2.87304 8.67815
390 2.89528 2.93636 2.88591 8.71754
391 2.90847 2.94971 2.89879 8.75698
392 2.92169 2.96308 2.91169 8.79647
393 2.93492 2.97647 2.92462 8.836
394 2.94817 2.98987 2.93756 8.8756
395 2.96143 3.00329 2.95053 8.91524
396 2.9747 3.01673 2.96351 8.95495
397 2.98799 3.0302 2.97652 8.99471
398 3.00129 3.04368 2.98955 9.03453
399 3.0146 3.05719 3.00261 9.0744
400 3.02793 3.07073 3.01569 9.11434
401 3.04127 3.08428 3.02879 9.15434
402 3.05462 3.09785 3.04191 9.19439
403 3.06799 3.11145 3.05506 9.23449
404 3.08137 3.12506 3.06822 9.27465
405 3.09476 3.13869 3.08141 9.31486
406 3.10817 3.15233 3.09462 9.35512
407 3.1216 3.16599 3.10785 9.39544
408 3.13504 3.17967 3.1211 9.43581
409 3.1485 3.19337 3.13437 9.47624
410 3.16198 3.20708 3.14767 9.51673
411 3.17548 3.22081 3.16099 9.55728
412 3.189 3.23456 3.17432 9.59788
413 3.20254 3.24833 3.18768 9.63855
414 3.21609 3.26212 3.20107 9.67928
415 3.22967 3.27592 3.21447 9.72007
416 3.24327 3.28974 3.2279 9.76092
417 3.25689 3.30358 3.24136 9.80183
418 3.27053 3.31744 3.25483 9.8428
419 3.28419 3.33131 3.26833 9.88383
420 3.29787 3.34519 3.28186 9.92493
421 3.31158 3.35909 3.29541 9.96608
422 3.3253 3.373 3.30899 10.0073
423 3.33904 3.38692 3.32259 10.0486
424 3.35281 3.40086 3.33621 10.0899
425 3.36658 3.4148 3.34986 10.1312
426 3.38038 3.42875 3.36353 10.1727
427 3.39419 3.44271 3.37722 10.2141
428 3.40802 3.45668 3.39094 10.2556
429 3.42187 3.47067 3.40467 10.2972
430 3.43574 3.48467 3.41843 10.3388
431 3.44963 3.49868 3.4322 10.3805
432 3.46353 3.51271 3.44599 10.4222
433 3.47746 3.52676 3.45981 10.464
434 3.4914 3.54082 3.47364 10.5059
435 3.50536 3.55491 3.4875 10.5478
436 3.51934 3.569 3.50137 10.5897
437 3.53334 3.58312 3.51527 10.6317
438 3.54735 3.59725 3.52919 10.6738
439 3.56137 3.61139 3.54313 10.7159
440 3.5754 3.62555 3.55708 10.758
441 3.58945 3.63974 3.57106 10.8002
442 3.60351 3.65393 3.58506 10.8425
443 3.61758 3.66815 3.59907 10.8848
444 3.63167 3.68239 3.61309 10.9272
445 3.64577 3.69665 3.62714 10.9696
446 3.65989 3.71092 3.64119 11.012
447 3.67403 3.72522 3.65526 11.0545
448 3.68819 3.73954 3.66933 11.0971
449 3.70237 3.75388 3.68342 11.1397
450 3.71657 3.76824 3.69752 11.1823
451 3.73079 3.78262 3.71162 11.225
452 3.74503 3.79703 3.72574 11.2678
453 3.75928 3.81145 3.73987 11.3106
454 3.77356 3.8259 3.75401 11.3535
455 3.78786 3.84036 3.76817 11.3964
456 3.80217 3.85485 3.78234 11.4394
457 3.81651 3.86936 3.79653 11.4824
458 3.83086 3.88389 3.81074 11.5255
459 3.84524 3.89845 3.82496 11.5686
460 3.85963 3.91302 3.83921 11.6119
461 3.87405 3.92761 3.85347 11.6551
462 3.88848 3.94222 3.86776 11.6985
463 3.90294 3.95685 3.88206 11.7418
464 3.91741 3.9715 3.89638 11.7853
465 3.9319 3.98616 3.91071 11.8288
466 3.94642 4.00085 3.92506 11.8723
467 3.96095 4.01554 3.93943 11.9159
468 3.9755 4.03025 3.95381 11.9596
469 3.99007 4.04497 3.9682 12.0032
470 4.00466 4.05971 3.9826 12.047
471 4.01927 4.07445 3.99701 12.0907
472 4.0339 4.0892 4.01143 12.1345
473 4.04855 4.10395 4.02586 12.1784
474 4.06321 4.11871 4.04031 12.2222
475 4.07789 4.13347 4.05476 12.2661
476 4.09259 4.14824 4.06923 12.3101
477 4.1073 4.16301 4.08371 12.354
478 4.12202 4.17779 4.09821 12.398
479 4.13676 4.19257 4.11273 12.4421
480 4.15151 4.20736 4.12726 12.4861
481 4.16628 4.22215 4.14181 12.5302
482 4.18106 4.23695 4.15638 12.5744
483 4.19586 4.25176 4.17098 12.6186
484 4.21067 4.26658 4.1856 12.6628
485 4.22549 4.28141 4.20024 12.7071
486 4.24033 4.29625 4.21491 12.7515
487 4.25518 4.3111 4.2296 12.7959
488 4.27005 4.32597 4.24432 12.8403
489 4.28492 4.34085 4.25906 12.8848
490 4.29981 4.35575 4.27382 12.9294
491 4.3147 4.37067 4.28861 12.974
492 4.3296 4.38561 4.30342 13.0186
493 4.34452 4.40057 4.31825 13.0633
494 4.35944 4.41556 4.33311 13.1081
495 4.37438 4.43058 4.34798 13.1529
496 4.38933 4.44563 4.36288 13.1978
497 4.4043 4.46071 4.3778 13.2428
498 4.41929 4.47582 4.39274 13.2879
499 4.4343 4.49096 4.40771 13.333
500 4.44933 4.50614 4.42269 13.3782
501 4.46439 4.52134 4.4377 13.4234
502 4.47948 4.53658 4.45273 13.4688
503 4.49459 4.55184 4.46777 13.5142
504 4.50973 4.56713 4.48284 13.5597
505 4.5249 4.58244 4.49793 13.6053
506 4.5401 4.59778 4.51303 13.6509
507 4.55532 4.61313 4.52815 13.6966
508 4.57057 4.6285 4.54329 13.7424
509 4.58585 4.64388 4.55844 13.7882
510 4.60116 4.65927 4.5736 13.834
511 4.61649 4.67466 4.58878 13.8799
512 4.63184 4.69007 4.60398 13.9259
513 4.64723 4.70549 4.61919 13.9719
514 4.66264 4.72092 4.63441 14.018
515 4.67808 4.73636 4.64965 14.0641
516 4.69354 4.75181 4.66491 14.1103
517 4.70903 4.76727 4.68019 14.1565
518 4.72455 4.78275 4.69549 14.2028
519 4.74009 4.79825 4.7108 14.2491
520 4.75565 4.81376 4.72614 14.2956
521 4.77124 4.82929 4.7415 14.342
522 4.78685 4.84484 4.75689 14.3886
523 4.80249 4.86041 4.77229 14.4352
524 4.81814 4.876 4.78772 14.4819
525 4.83382 4.8916 4.80318 14.5286
526 4.84951 4.90723 4.81866 14.5754
527 4.86522 4.92287 4.83416 14.6223
528 4.88095 4.93854 4.84968 14.6692
529 4.8967 4.95422 4.86523 14.7161
530 4.91246 4.96992 4.8808 14.7632
531 4.92824 4.98564 4.89638 14.8103
532 4.94403 5.00138 4.912 14.8574
533 4.95984 5.01714 4.92763 14.9046
534 4.97566 5.03292 4.94329 14.9519
535 4.9915 5.04873 4.95898 14.9992
536 5.00735 5.06455 4.97469 15.0466
537 5.02321 5.0804 4.99042 15.094
538 5.03909 5.09626 5.00618 15.1415
539 5.05498 5.11215 5.02195 15.1891
540 5.07089 5.12804 5.03774 15.2367
541 5.0868 5.14395 5.05355 15.2843
542 5.10273 5.15987 5.06937 15.332
543 5.11866 5.1758 5.0852 15.3797
544 5.1346 5.19173 5.10104 15.4274
545 5.15056 5.20768 5.1169 15.4751
546 5.16652 5.22363 5.13276 15.5229
547 5.1825 5.2396 5.14863 15.5707
548 5.19849 5.25558 5.16452 15.6186
549 5.21449 5.27157 5.18041 15.6665
550 5.2305 5.28757 5.19631 15.7144
551 5.24653 5.30359 5.21222 15.7623
552 5.26257 5.31962 5.22814 15.8103
553 5.27862 5.33567 5.24407 15.8584
554 5.29468 5.35173 5.26002 15.9064
555 5.31076 5.3678 5.27598 15.9545
556 5.32685 5.3839 5.29195 16.0027
557 5.34295 5.40001 5.30794 16.0509
558 5.35907 5.41613 5.32395 16.0992
559 5.3752 5.43227 5.33998 16.1475
560 5.39134 5.44843 5.35604 16.1958
561 5.4075 5.4646 5.37211 16.2442
562 5.42368 5.48079 5.38821 16.2927
563 5.43987 5.497 5.40432 16.3412
564 5.45609 5.51323 5.42046 16.3898
565 5.47233 5.52947 5.43662 16.4384
566 5.48858 5.54573 5.4528 16.4871
567 5.50486 5.562 5.469 16.5359
568 5.52116 5.57829 5.48522 16.5847
569 5.53748 5.5946 5.50147 16.6335
570 5.55382 5.61092 5.51773 16.6825
571 5.57017 5.62725 5.53401 16.7314
572 5.58655 5.6436 5.55032 16.7805
573 5.60295 5.65996 5.56665 16.8296
574 5.61937 5.67632 5.583 16.8787
575 5.6358 5.6927 5.59937 16.9279
576 5.65226 5.70909 5.61577 16.9771
577 5.66874 5.72549 5.63219 17.0264
578 5.68524 5.7419 5.64862 17.0758
579 5.70176 5.75832 5.66509 17.1252
580 5.71831 5.77475 5.68157 17.1746
581 5.73487 5.79119 5.69807 17.2241
582 5.75146 5.80765 5.71459 17.2737
583 5.76808 5.82413 5.73113 17.3233
584 5.78472 5.84062 5.74769 17.373
585 5.80139 5.85713 5.76427 17.4228
586 5.81808 5.87367 5.78087 17.4726
587 5.8348 5.89022 5.79748 17.5225
588 5.85154 5.90679 5.81412 17.5725
589 5.86831 5.92339 5.83077 17.6225
590 5.88509 5.94 5.84744 17.6725
591 5.9019 5.95663 5.86414 17.7227
592 5.91872 5.97328 5.88085 17.7728
593 5.93556 5.98995 5.89757 17.8231
594 5.95241 6.00664 5.91432 17.8734
595 5.96929 6.02334 5.93108 17.9237
596 5.98618 6.04007 5.94787 17.9741
597 6.00309 6.05681 5.96467 18.0246
598 6.02002 6.07357 5.98149 18.0751
599 6.03697 6.09035 5.99834 18.1257
600 6.05394 6.10715 6.0152 18.1763
601 6.07093 6.12397 6.03208 18.227
602 6.08793 6.14081 6.04898 18.2777
603 6.10495 6.15767 6.0659 18.3285
604 6.12199 6.17455 6.08284 18.3794
605 6.13904 6.19145 6.09981 18.4303
606 6.15611 6.20838 6.11679 18.4813
607 6.17319 6.22532 6.13379 18.5323
608 6.19029 6.24229 6.15081 18.5834
609 6.20741 6.25928 6.16785 18.6345
610 6.22455 6.27629 6.18492 18.6858
611 6.2417 6.29333 6.202 18.737
612 6.25887 6.31038 6.21909 18.7883
613 6.27606 6.32746 6.23621 18.8397
614 6.29327 6.34455 6.25335 18.8912
615 6.3105 6.36167 6.27051 18.9427
616 6.32775 6.37881 6.28769 18.9943
617 6.34503 6.39597 6.3049 19.0459
618 6.36233 6.41315 6.32213 19.0976
619 6.37966 6.43035 6.33938 19.1494
620 6.397 6.44757 6.35665 19.2012
621 6.41438 6.46481 6.37396 19.2531
622 6.43178 6.48207 6.39129 19.3051
