# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
64 0.972918 0.989206 0.992608 2.95473
65 0.972781 0.989112 0.992523 2.95442
66 0.972642 0.989017 0.992436 2.9541
67 0.972501 0.98892 0.992349 2.95377
68 0.972358 0.988822 0.99226 2.95344
69 0.972213 0.988722 0.99217 2.95311
70 0.972066 0.988621 0.992079 2.95277
71 0.971917 0.988518 0.991986 2.95242
72 0.971766 0.988413 0.991892 2.95207
73 0.971613 0.988307 0.991797 2.95172
74 0.971458 0.988199 0.9917 2.95136
75 0.971301 0.988089 0.991602 2.95099
76 0.971142 0.987978 0.991502 2.95062
77 0.970981 0.987865 0.991401 2.95025
78 0.970817 0.987751 0.991299 2.94987
79 0.970652 0.987635 0.991195 2.94948
80 0.970485 0.987517 0.99109 2.94909
81 0.970315 0.987397 0.990983 2.9487
82 0.970144 0.987275 0.990875 2.94829
83 0.96997 0.987152 0.990765 2.94789
84 0.969794 0.987027 0.990653 2.94747
85 0.969616 0.9869 0.99054 2.94706
86 0.969436 0.986771 0.990426 2.94663
87 0.969254 0.98664 0.990309 2.9462
88 0.969069 0.986508 0.990191 2.94577
89 0.968883 0.986373 0.990072 2.94533
90 0.968694 0.986237 0.989951 2.94488
91 0.968503 0.986098 0.989828 2.94443
92 0.968309 0.985957 0.989703 2.94397
93 0.968114 0.985815 0.989576 2.9435
94 0.967916 0.98567 0.989448 2.94303
95 0.967715 0.985524 0.989318 2.94256
96 0.967513 0.985375 0.989186 2.94207
97 0.967308 0.985224 0.989052 2.94158
98 0.967101 0.985071 0.988917 2.94109
99 0.966892 0.984916 0.988779 2.94059
100 0.96668 0.984759 0.98864 2.94008
101 0.966465 0.984599 0.988499 2.93956
102 0.966249 0.984437 0.988356 2.93904
103 0.96603 0.984273 0.98821 2.93851
104 0.965809 0.984107 0.988063 2.93798
105 0.965585 0.983939 0.987914 2.93744
106 0.965359 0.983768 0.987763 2.93689
107 0.96513 0.983595 0.98761 2.93634
108 0.964899 0.98342 0.987455 2.93577
109 0.964666 0.983242 0.987298 2.93521
110 0.96443 0.983062 0.987138 2.93463
111 0.964192 0.98288 0.986977 2.93405
112 0.963951 0.982695 0.986814 2.93346
113 0.963708 0.982508 0.986648 2.93286
114 0.963463 0.982319 0.98648 2.93226
115 0.963215 0.982127 0.986311 2.93165
116 0.962964 0.981933 0.986139 2.93104
117 0.962712 0.981736 0.985965 2.93041
118 0.962457 0.981537 0.985789 2.92978
119 0.962199 0.981335 0.98561 2.92915
120 0.961939 0.981132 0.98543 2.9285
121 0.961677 0.980925 0.985247 2.92785
122 0.961413 0.980717 0.985062 2.92719
123 0.961146 0.980505 0.984875 2.92653
124 0.960877 0.980292 0.984686 2.92586
125 0.960606 0.980076 0.984495 2.92518
126 0.960332 0.979857 0.984301 2.92449
127 0.960056 0.979636 0.984105 2.9238
128 0.959778 0.979413 0.983907 2.9231
129 0.959498 0.979187 0.983707 2.92239
130 0.959215 0.978959 0.983505 2.92168
131 0.958931 0.978729 0.9833 2.92096
132 0.958644 0.978496 0.983093 2.92023
133 0.958355 0.978261 0.982884 2.9195
134 0.958064 0.978023 0.982673 2.91876
135 0.957772 0.977783 0.982459 2.91801
136 0.957477 0.977541 0.982243 2.91726
137 0.95718 0.977296 0.982025 2.9165
138 0.956881 0.977049 0.981805 2.91574
139 0.956581 0.9768 0.981583 2.91496
140 0.956279 0.976548 0.981358 2.91418
141 0.955974 0.976294 0.981131 2.9134
142 0.955668 0.976038 0.980902 2.91261
143 0.955361 0.97578 0.980671 2.91181
144 0.955052 0.975519 0.980437 2.91101
145 0.954741 0.975257 0.980202 2.9102
146 0.954428 0.974992 0.979964 2.90938
147 0.954114 0.974725 0.979724 2.90856
148 0.953798 0.974456 0.979481 2.90774
149 0.953481 0.974185 0.979237 2.9069
150 0.953163 0.973912 0.97899 2.90607
151 0.952843 0.973637 0.978742 2.90522
152 0.952522 0.97336 0.978491 2.90437
153 0.952199 0.973081 0.978238 2.90352
154 0.951876 0.9728 0.977982 2.90266
155 0.951551 0.972517 0.977725 2.90179
156 0.951224 0.972233 0.977466 2.90092
157 0.950897 0.971946 0.977204 2.90005
158 0.950569 0.971658 0.976941 2.89917
159 0.950239 0.971368 0.976675 2.89828
160 0.949909 0.971076 0.976407 2.89739
161 0.949578 0.970783 0.976137 2.8965
162 0.949245 0.970488 0.975865 2.8956
163 0.948912 0.970192 0.975591 2.8947
164 0.948578 0.969894 0.975316 2.89379
165 0.948243 0.969594 0.975038 2.89288
166 0.947908 0.969293 0.974758 2.89196
167 0.947572 0.96899 0.974476 2.89104
168 0.947235 0.968686 0.974192 2.89011
169 0.946897 0.968381 0.973906 2.88918
170 0.946559 0.968075 0.973619 2.88825
171 0.94622 0.967767 0.973329 2.88732
172 0.945881 0.967457 0.973038 2.88638
173 0.945541 0.967147 0.972745 2.88543
174 0.945201 0.966835 0.972449 2.88449
175 0.94486 0.966522 0.972153 2.88353
176 0.944519 0.966208 0.971854 2.88258
177 0.944177 0.965893 0.971553 2.88162
178 0.943835 0.965577 0.971251 2.88066
179 0.943493 0.96526 0.970947 2.8797
180 0.94315 0.964942 0.970642 2.87873
181 0.942808 0.964623 0.970334 2.87776
182 0.942465 0.964302 0.970025 2.87679
183 0.942121 0.963981 0.969715 2.87582
184 0.941778 0.963659 0.969402 2.87484
185 0.941434 0.963336 0.969088 2.87386
186 0.941091 0.963013 0.968773 2.87288
187 0.940747 0.962688 0.968456 2.87189
188 0.940403 0.962363 0.968137 2.8709
189 0.940059 0.962037 0.967817 2.86991
190 0.939715 0.96171 0.967496 2.86892
191 0.939371 0.961382 0.967173 2.86793
192 0.939027 0.961053 0.966848 2.86693
193 0.938684 0.960724 0.966523 2.86593
194 0.93834 0.960394 0.966195 2.86493
195 0.937996 0.960064 0.965867 2.86393
196 0.937652 0.959733 0.965537 2.86292
197 0.937309 0.959401 0.965206 2.86192
198 0.936965 0.959068 0.964873 2.86091
199 0.936622 0.958735 0.964539 2.8599
200 0.936279 0.958401 0.964204 2.85888
201 0.935936 0.958067 0.963868 2.85787
202 0.935594 0.957732 0.96353 2.85686
203 0.935251 0.957396 0.963192 2.85584
204 0.934909 0.95706 0.962852 2.85482
205 0.934567 0.956724 0.962511 2.8538
206 0.934225 0.956387 0.962169 2.85278
207 0.933884 0.956049 0.961826 2.85176
208 0.933543 0.955711 0.961482 2.85074
209 0.933202 0.955372 0.961136 2.84971
210 0.932862 0.955033 0.96079 2.84868
211 0.932522 0.954693 0.960443 2.84766
212 0.932182 0.954353 0.960095 2.84663
213 0.931842 0.954012 0.959746 2.8456
214 0.931503 0.953672 0.959396 2.84457
215 0.931165 0.95333 0.959045 2.84354
216 0.930827 0.952988 0.958693 2.84251
217 0.930489 0.952646 0.958341 2.84148
218 0.930152 0.952304 0.957987 2.84044
219 0.929815 0.951961 0.957633 2.83941
220 0.929478 0.951617 0.957278 2.83837
221 0.929142 0.951274 0.956923 2.83734
222 0.928807 0.95093 0.956566 2.8363
223 0.928472 0.950586 0.95621 2.83527
224 0.928137 0.950241 0.955852 2.83423
225 0.927803 0.949897 0.955494 2.83319
226 0.92747 0.949552 0.955135 2.83216
227 0.927137 0.949207 0.954775 2.83112
228 0.926804 0.948861 0.954415 2.83008
229 0.926472 0.948516 0.954055 2.82904
230 0.926141 0.94817 0.953694 2.828
231 0.92581 0.947824 0.953332 2.82697
232 0.92548 0.947478 0.95297 2.82593
233 0.92515 0.947132 0.952608 2.82489
234 0.92482 0.946786 0.952245 2.82385
235 0.924492 0.94644 0.951882 2.82281
236 0.924163 0.946094 0.951518 2.82178
237 0.923836 0.945747 0.951154 2.82074
238 0.923509 0.945401 0.95079 2.8197
239 0.923182 0.945055 0.950426 2.81866
240 0.922856 0.944708 0.950061 2.81763
241 0.922531 0.944362 0.949696 2.81659
242 0.922206 0.944016 0.94933 2.81555
243 0.921882 0.943669 0.948965 2.81452
244 0.921558 0.943323 0.948599 2.81348
245 0.921235 0.942977 0.948233 2.81244
246 0.920912 0.942631 0.947867 2.81141
247 0.92059 0.942285 0.947501 2.81038
248 0.920268 0.94194 0.947134 2.80934
249 0.919947 0.941594 0.946768 2.80831
250 0.919627 0.941249 0.946401 2.80728
251 0.919307 0.940903 0.946035 2.80625
252 0.918988 0.940558 0.945668 2.80521
253 0.918669 0.940213 0.945301 2.80418
254 0.918351 0.939869 0.944934 2.80315
255 0.918033 0.939524 0.944567 2.80212
256 0.917716 0.93918 0.9442 2.8011
257 0.9174 0.938836 0.943833 2.80007
258 0.917084 0.938492 0.943467 2.79904
259 0.916769 0.938149 0.9431 2.79802
260 0.916454 0.937806 0.942733 2.79699
261 0.91614 0.937463 0.942366 2.79597
262 0.915826 0.93712 0.941999 2.79495
263 0.915513 0.936778 0.941633 2.79392
264 0.9152 0.936436 0.941266 2.7929
265 0.914888 0.936095 0.9409 2.79188
266 0.914577 0.935754 0.940533 2.79086
267 0.914266 0.935413 0.940167 2.78985
268 0.913956 0.935072 0.939801 2.78883
269 0.913646 0.934732 0.939435 2.78781
270 0.913337 0.934393 0.939069 2.7868
271 0.913029 0.934053 0.938704 2.78579
272 0.912721 0.933715 0.938338 2.78477
273 0.912414 0.933376 0.937973 2.78376
274 0.912107 0.933038 0.937608 2.78275
275 0.911801 0.932701 0.937243 2.78175
276 0.911496 0.932364 0.936879 2.78074
277 0.911191 0.932028 0.936515 2.77973
278 0.910887 0.931692 0.936151 2.77873
279 0.910584 0.931357 0.935787 2.77773
280 0.910281 0.931022 0.935424 2.77673
281 0.90998 0.930688 0.93506 2.77573
282 0.909678 0.930354 0.934698 2.77473
283 0.909378 0.930021 0.934335 2.77373
284 0.909078 0.929689 0.933973 2.77274
285 0.908779 0.929357 0.933611 2.77175
286 0.908481 0.929026 0.93325 2.77076
287 0.908184 0.928696 0.932889 2.76977
288 0.907887 0.928366 0.932529 2.76878
289 0.907591 0.928037 0.932169 2.7678
290 0.907296 0.927709 0.931809 2.76681
291 0.907002 0.927381 0.93145 2.76583
292 0.906709 0.927055 0.931091 2.76485
293 0.906416 0.926729 0.930733 2.76388
294 0.906125 0.926404 0.930375 2.7629
295 0.905834 0.92608 0.930018 2.76193
296 0.905544 0.925757 0.929662 2.76096
297 0.905256 0.925434 0.929306 2.76
298 0.904968 0.925113 0.92895 2.75903
299 0.904681 0.924792 0.928595 2.75807
300 0.904395 0.924473 0.928241 2.75711
301 0.90411 0.924155 0.927888 2.75615
302 0.903826 0.923837 0.927535 2.7552
303 0.903543 0.923521 0.927183 2.75425
304 0.903261 0.923206 0.926831 2.7533
305 0.90298 0.922892 0.926481 2.75235
306 0.9027 0.922579 0.926131 2.75141
307 0.902421 0.922267 0.925782 2.75047
308 0.902144 0.921957 0.925433 2.74953
309 0.901867 0.921648 0.925086 2.7486
310 0.901592 0.92134 0.924739 2.74767
311 0.901317 0.921033 0.924393 2.74674
312 0.901044 0.920728 0.924048 2.74582
313 0.900772 0.920424 0.923704 2.7449
314 0.900501 0.920121 0.923361 2.74398
315 0.900231 0.91982 0.923018 2.74307
316 0.899962 0.91952 0.922677 2.74216
317 0.899695 0.919221 0.922337 2.74125
318 0.899428 0.918925 0.921997 2.74035
319 0.899163 0.918629 0.921659 2.73945
320 0.898899 0.918335 0.921321 2.73856
321 0.898636 0.918043 0.920985 2.73766
322 0.898375 0.917752 0.920649 2.73678
323 0.898114 0.917462 0.920315 2.73589
324 0.897855 0.917175 0.919982 2.73501
325 0.897597 0.916888 0.919649 2.73413
326 0.89734 0.916604 0.919318 2.73326
327 0.897084 0.916321 0.918988 2.73239
328 0.896829 0.91604 0.918659 2.73153
329 0.896576 0.91576 0.918331 2.73067
330 0.896323 0.915482 0.918004 2.72981
331 0.896072 0.915205 0.917679 2.72896
332 0.895822 0.914931 0.917354 2.72811
333 0.895573 0.914657 0.91703 2.72726
334 0.895325 0.914386 0.916708 2.72642
335 0.895078 0.914116 0.916387 2.72558
336 0.894832 0.913848 0.916066 2.72475
337 0.894587 0.913581 0.915747 2.72392
338 0.894343 0.913316 0.915429 2.72309
339 0.8941 0.913053 0.915112 2.72227
340 0.893858 0.912791 0.914796 2.72145
341 0.893617 0.912531 0.914481 2.72063
342 0.893377 0.912273 0.914168 2.71982
343 0.893138 0.912016 0.913855 2.71901
344 0.8929 0.911761 0.913543 2.7182
345 0.892662 0.911507 0.913233 2.7174
346 0.892426 0.911255 0.912923 2.7166
347 0.89219 0.911004 0.912615 2.71581
348 0.891955 0.910755 0.912307 2.71502
349 0.89172 0.910507 0.912001 2.71423
350 0.891487 0.910261 0.911696 2.71344
351 0.891254 0.910016 0.911391 2.71266
352 0.891022 0.909772 0.911088 2.71188
353 0.89079 0.90953 0.910786 2.71111
354 0.890559 0.90929 0.910485 2.71033
355 0.890328 0.90905 0.910184 2.70956
356 0.890099 0.908812 0.909885 2.7088
357 0.889869 0.908576 0.909587 2.70803
358 0.88964 0.90834 0.909289 2.70727
359 0.889412 0.908106 0.908993 2.70651
360 0.889184 0.907873 0.908698 2.70575
361 0.888956 0.907641 0.908403 2.705
362 0.888729 0.90741 0.90811 2.70425
363 0.888502 0.90718 0.907817 2.7035
364 0.888275 0.906952 0.907526 2.70275
365 0.888049 0.906724 0.907235 2.70201
366 0.887823 0.906498 0.906946 2.70127
367 0.887597 0.906272 0.906657 2.70053
368 0.887372 0.906048 0.906369 2.69979
369 0.887146 0.905824 0.906082 2.69905
370 0.886921 0.905601 0.905796 2.69832
371 0.886696 0.905379 0.905511 2.69759
372 0.886472 0.905158 0.905227 2.69686
373 0.886247 0.904938 0.904944 2.69613
374 0.886022 0.904719 0.904662 2.6954
375 0.885798 0.9045 0.90438 2.69468
376 0.885574 0.904282 0.9041 2.69396
377 0.88535 0.904065 0.90382 2.69323
378 0.885126 0.903849 0.903541 2.69252
379 0.884902 0.903633 0.903263 2.6918
380 0.884678 0.903418 0.902986 2.69108
381 0.884454 0.903203 0.90271 2.69037
382 0.88423 0.902989 0.902435 2.68965
383 0.884006 0.902776 0.90216 2.68894
384 0.883782 0.902563 0.901887 2.68823
385 0.883558 0.902351 0.901614 2.68752
386 0.883335 0.90214 0.901342 2.68682
387 0.883111 0.901929 0.901071 2.68611
388 0.882887 0.901718 0.9008 2.68541
389 0.882664 0.901508 0.900531 2.6847
390 0.88244 0.901299 0.900262 2.684
391 0.882217 0.90109 0.899994 2.6833
392 0.881993 0.900881 0.899727 2.6826
393 0.88177 0.900673 0.89946 2.6819
394 0.881546 0.900466 0.899194 2.68121
395 0.881323 0.900259 0.89893 2.68051
396 0.881099 0.900052 0.898665 2.67982
397 0.880876 0.899846 0.898402 2.67912
398 0.880653 0.89964 0.898139 2.67843
399 0.88043 0.899435 0.897877 2.67774
400 0.880207 0.89923 0.897616 2.67705
401 0.879984 0.899026 0.897355 2.67637
402 0.879761 0.898822 0.897095 2.67568
403 0.879538 0.898619 0.896836 2.67499
404 0.879316 0.898416 0.896578 2.67431
405 0.879093 0.898214 0.89632 2.67363
406 0.878871 0.898012 0.896063 2.67295
407 0.878648 0.897811 0.895807 2.67227
408 0.878426 0.89761 0.895551 2.67159
409 0.878204 0.89741 0.895296 2.67091
410 0.877982 0.89721 0.895041 2.67023
411 0.877761 0.897011 0.894788 2.66956
412 0.877539 0.896812 0.894535 2.66889
413 0.877318 0.896614 0.894282 2.66821
414 0.877097 0.896416 0.89403 2.66754
415 0.876876 0.896219 0.893779 2.66687
416 0.876655 0.896022 0.893529 2.66621
417 0.876435 0.895826 0.893279 2.66554
418 0.876214 0.895631 0.893029 2.66487
419 0.875994 0.895436 0.892781 2.66421
420 0.875774 0.895242 0.892533 2.66355
421 0.875554 0.895048 0.892285 2.66289
422 0.875335 0.894855 0.892039 2.66223
423 0.875116 0.894662 0.891792 2.66157
424 0.874897 0.894471 0.891547 2.66091
425 0.874678 0.894279 0.891302 2.66026
426 0.874459 0.894089 0.891057 2.65961
427 0.874241 0.893899 0.890813 2.65895
428 0.874023 0.89371 0.89057 2.6583
429 0.873805 0.893521 0.890327 2.65765
430 0.873588 0.893333 0.890085 2.65701
431 0.87337 0.893146 0.889843 2.65636
432 0.873153 0.89296 0.889602 2.65572
433 0.872936 0.892774 0.889362 2.65507
434 0.87272 0.892589 0.889122 2.65443
435 0.872503 0.892405 0.888882 2.65379
436 0.872287 0.892221 0.888644 2.65315
437 0.872071 0.892038 0.888405 2.65251
438 0.871855 0.891856 0.888167 2.65188
439 0.87164 0.891675 0.88793 2.65124
440 0.871425 0.891494 0.887693 2.65061
441 0.87121 0.891315 0.887457 2.64998
442 0.870995 0.891136 0.887221 2.64935
443 0.87078 0.890958 0.886986 2.64872
444 0.870566 0.89078 0.886751 2.6481
445 0.870351 0.890604 0.886517 2.64747
446 0.870137 0.890428 0.886283 2.64685
447 0.869924 0.890254 0.88605 2.64623
448 0.86971 0.89008 0.885817 2.64561
449 0.869496 0.889907 0.885585 2.64499
450 0.869283 0.889735 0.885353 2.64437
451 0.86907 0.889564 0.885122 2.64376
452 0.868857 0.889393 0.884891 2.64314
453 0.868644 0.889224 0.884661 2.64253
454 0.868432 0.889055 0.884431 2.64192
455 0.868219 0.888888 0.884202 2.64131
456 0.868007 0.888721 0.883973 2.6407
457 0.867794 0.888555 0.883745 2.64009
458 0.867582 0.88839 0.883518 2.63949
459 0.86737 0.888226 0.88329 2.63889
460 0.867159 0.888063 0.883064 2.63829
461 0.866947 0.887901 0.882837 2.63769
462 0.866735 0.88774 0.882612 2.63709
463 0.866524 0.88758 0.882387 2.63649
464 0.866312 0.887421 0.882162 2.6359
465 0.866101 0.887263 0.881938 2.6353
466 0.865889 0.887106 0.881714 2.63471
467 0.865678 0.886949 0.881491 2.63412
468 0.865467 0.886794 0.881269 2.63353
469 0.865256 0.88664 0.881047 2.63294
470 0.865045 0.886486 0.880826 2.63236
471 0.864834 0.886334 0.880605 2.63177
472 0.864622 0.886182 0.880385 2.63119
473 0.864411 0.886032 0.880165 2.63061
474 0.8642 0.885882 0.879946 2.63003
475 0.863989 0.885734 0.879728 2.62945
476 0.863778 0.885586 0.87951 2.62887
477 0.863567 0.885439 0.879292 2.6283
478 0.863356 0.885293 0.879076 2.62773
479 0.863145 0.885148 0.87886 2.62715
480 0.862934 0.885004 0.878644 2.62658
481 0.862723 0.884861 0.878429 2.62601
482 0.862512 0.884718 0.878215 2.62545
483 0.862301 0.884577 0.878001 2.62488
484 0.862089 0.884436 0.877788 2.62431
485 0.861878 0.884296 0.877576 2.62375
486 0.861667 0.884157 0.877364 2.62319
487 0.861455 0.884019 0.877153 2.62263
488 0.861244 0.883882 0.876942 2.62207
489 0.861032 0.883745 0.876732 2.62151
490 0.86082 0.883609 0.876523 2.62095
491 0.860608 0.883474 0.876314 2.6204
492 0.860396 0.88334 0.876106 2.61984
493 0.860184 0.883206 0.875899 2.61929
494 0.859972 0.883073 0.875692 2.61874
495 0.859759 0.882941 0.875486 2.61819
496 0.859547 0.882809 0.87528 2.61764
497 0.859334 0.882678 0.875075 2.61709
498 0.859121 0.882547 0.874871 2.61654
499 0.858908 0.882417 0.874667 2.61599
500 0.858695 0.882288 0.874464 2.61545
501 0.858481 0.882159 0.874261 2.6149
502 0.858268 0.882031 0.87406 2.61436
503 0.858054 0.881903 0.873858 2.61381
504 0.85784 0.881775 0.873657 2.61327
505 0.857626 0.881648 0.873457 2.61273
506 0.857412 0.881521 0.873258 2.61219
507 0.857197 0.881395 0.873058 2.61165
508 0.856983 0.881269 0.87286 2.61111
509 0.856768 0.881144 0.872662 2.61057
510 0.856553 0.881018 0.872464 2.61004
511 0.856337 0.880893 0.872268 2.6095
512 0.856122 0.880769 0.872071 2.60896
513 0.855906 0.880644 0.871875 2.60843
514 0.855691 0.88052 0.87168 2.60789
515 0.855475 0.880395 0.871485 2.60735
516 0.855258 0.880271 0.87129 2.60682
517 0.855042 0.880147 0.871096 2.60629
518 0.854825 0.880023 0.870903 2.60575
519 0.854609 0.8799 0.87071 2.60522
520 0.854392 0.879776 0.870517 2.60468
521 0.854175 0.879652 0.870325 2.60415
522 0.853958 0.879528 0.870133 2.60362
523 0.85374 0.879404 0.869941 2.60309
524 0.853523 0.87928 0.86975 2.60255
525 0.853305 0.879156 0.869559 2.60202
526 0.853087 0.879032 0.869369 2.60149
527 0.852869 0.878907 0.869179 2.60096
528 0.852651 0.878783 0.868989 2.60042
529 0.852433 0.878658 0.8688 2.59989
530 0.852215 0.878533 0.868611 2.59936
531 0.851997 0.878407 0.868422 2.59883
532 0.851779 0.878281 0.868233 2.59829
533 0.85156 0.878155 0.868045 2.59776
534 0.851342 0.878029 0.867857 2.59723
535 0.851124 0.877902 0.867669 2.5967
536 0.850905 0.877775 0.867482 2.59616
537 0.850687 0.877647 0.867294 2.59563
538 0.850469 0.877519 0.867107 2.59509
539 0.850251 0.87739 0.86692 2.59456
540 0.850033 0.877261 0.866733 2.59403
541 0.849815 0.877131 0.866547 2.59349
542 0.849597 0.877001 0.86636 2.59296
543 0.849379 0.87687 0.866174 2.59242
544 0.849161 0.876738 0.865988 2.59189
545 0.848944 0.876606 0.865802 2.59135
546 0.848727 0.876473 0.865616 2.59082
547 0.84851 0.876339 0.86543 2.59028
548 0.848293 0.876205 0.865245 2.58974
549 0.848077 0.876069 0.865059 2.58921
550 0.847861 0.875933 0.864874 2.58867
551 0.847645 0.875797 0.864688 2.58813
552 0.847429 0.875659 0.864503 2.58759
553 0.847214 0.87552 0.864318 2.58705
554 0.846999 0.875381 0.864133 2.58651
555 0.846785 0.875241 0.863948 2.58597
556 0.846571 0.875099 0.863763 2.58543
557 0.846358 0.874957 0.863578 2.58489
558 0.846145 0.874814 0.863393 2.58435
559 0.845933 0.87467 0.863208 2.58381
560 0.845721 0.874525 0.863024 2.58327
561 0.84551 0.874379 0.862839 2.58273
562 0.845299 0.874232 0.862654 2.58218
563 0.845089 0.874084 0.86247 2.58164
564 0.844879 0.873935 0.862285 2.5811
565 0.84467 0.873785 0.862101 2.58056
566 0.844462 0.873633 0.861917 2.58001
567 0.844255 0.873481 0.861733 2.57947
568 0.844048 0.873328 0.861549 2.57892
569 0.843842 0.873174 0.861365 2.57838
570 0.843637 0.873019 0.861181 2.57784
571 0.843433 0.872863 0.860997 2.57729
572 0.843229 0.872706 0.860813 2.57675
573 0.843026 0.872548 0.86063 2.5762
574 0.842824 0.872388 0.860447 2.57566
575 0.842623 0.872229 0.860264 2.57512
576 0.842423 0.872068 0.860081 2.57457
577 0.842224 0.871906 0.859898 2.57403
578 0.842025 0.871743 0.859716 2.57348
579 0.841828 0.87158 0.859533 2.57294
580 0.841631 0.871416 0.859352 2.5724
581 0.841435 0.871251 0.85917 2.57186
582 0.84124 0.871085 0.858989 2.57131
583 0.841047 0.870919 0.858808 2.57077
584 0.840854 0.870752 0.858628 2.57023
585 0.840662 0.870584 0.858448 2.56969
586 0.840471 0.870416 0.858268 2.56916
587 0.840281 0.870247 0.858089 2.56862
588 0.840092 0.870078 0.85791 2.56808
589 0.839905 0.869909 0.857732 2.56755
590 0.839718 0.869739 0.857555 2.56701
591 0.839532 0.869569 0.857378 2.56648
592 0.839347 0.869399 0.857201 2.56595
593 0.839163 0.869229 0.857026 2.56542
594 0.83898 0.869058 0.856851 2.56489
595 0.838799 0.868887 0.856677 2.56436
596 0.838618 0.868717 0.856503 2.56384
597 0.838438 0.868546 0.85633 2.56331
598 0.838259 0.868376 0.856158 2.56279
599 0.838082 0.868205 0.855987 2.56227
600 0.837905 0.868035 0.855817 2.56176
601 0.837729 0.867865 0.855648 2.56124
602 0.837554 0.867695 0.855479 2.56073
603 0.837381 0.867525 0.855311 2.56022
604 0.837208 0.867356 0.855145 2.55971
605 0.837036 0.867187 0.854979 2.5592
606 0.836866 0.867019 0.854814 2.5587
607 0.836696 0.866851 0.854651 2.5582
608 0.836527 0.866683 0.854488 2.5577
609 0.83636 0.866516 0.854326 2.5572
610 0.836193 0.866349 0.854166 2.55671
611 0.836027 0.866183 0.854006 2.55622
612 0.835862 0.866018 0.853848 2.55573
613 0.835699 0.865853 0.85369 2.55524
614 0.835536 0.865688 0.853534 2.55476
615 0.835374 0.865524 0.853379 2.55428
616 0.835213 0.865361 0.853225 2.5538
617 0.835053 0.865198 0.853072 2.55332
618 0.834894 0.865036 0.85292 2.55285
619 0.834736 0.864874 0.852769 2.55238
620 0.834579 0.864713 0.852619 2.55191
621 0.834423 0.864553 0.852471 2.55145
622 0.834268 0.864393 0.852323 2.55098
623 0.834114 0.864234 0.852177 2.55052
624 0.83396 0.864076 0.852031 2.55007
625 0.833808 0.863918 0.851887 2.54961
626 0.833656 0.86376 0.851744 2.54916
627 0.833506 0.863604 0.851602 2.54871
628 0.833356 0.863447 0.851461 2.54826
629 0.833208 0.863292 0.851321 2.54782
630 0.83306 0.863137 0.851182 2.54738
