# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
1297 0.956857 0.925603 0.918873 2.80133
1298 0.956894 0.925648 0.918901 2.80144
1299 0.956934 0.925694 0.918932 2.80156
1300 0.956975 0.925742 0.918963 2.80168
1301 0.957018 0.925792 0.918997 2.80181
1302 0.957062 0.925844 0.919032 2.80194
1303 0.957109 0.925897 0.919069 2.80207
1304 0.957157 0.925952 0.919108 2.80222
1305 0.957206 0.926008 0.919148 2.80236
1306 0.957257 0.926066 0.919189 2.80251
1307 0.95731 0.926126 0.919232 2.80267
1308 0.957364 0.926187 0.919277 2.80283
1309 0.957419 0.92625 0.919323 2.80299
1310 0.957476 0.926314 0.91937 2.80316
1311 0.957534 0.926379 0.919418 2.80333
1312 0.957594 0.926446 0.919468 2.80351
1313 0.957654 0.926514 0.919519 2.80369
1314 0.957716 0.926583 0.919571 2.80387
1315 0.957779 0.926653 0.919625 2.80406
1316 0.957843 0.926725 0.919679 2.80425
1317 0.957909 0.926797 0.919734 2.80444
1318 0.957975 0.926871 0.919791 2.80464
1319 0.958042 0.926945 0.919848 2.80483
1320 0.95811 0.927021 0.919906 2.80504
1321 0.958178 0.927097 0.919965 2.80524
1322 0.958248 0.927174 0.920025 2.80545
1323 0.958318 0.927252 0.920085 2.80565
1324 0.958389 0.92733 0.920146 2.80586
1325 0.95846 0.927409 0.920207 2.80608
1326 0.958532 0.927489 0.920269 2.80629
1327 0.958604 0.927569 0.920332 2.8065
1328 0.958677 0.927649 0.920394 2.80672
1329 0.958749 0.92773 0.920457 2.80694
1330 0.958822 0.927811 0.920521 2.80715
1331 0.958896 0.927893 0.920584 2.80737
1332 0.958969 0.927974 0.920648 2.80759
1333 0.959042 0.928056 0.920711 2.80781
1334 0.959116 0.928137 0.920775 2.80803
1335 0.959189 0.928219 0.920839 2.80825
1336 0.959262 0.9283 0.920902 2.80846
1337 0.959335 0.928382 0.920965 2.80868
1338 0.959407 0.928463 0.921028 2.8089
1339 0.95948 0.928544 0.921091 2.80911
1340 0.959552 0.928624 0.921154 2.80933
1341 0.959623 0.928705 0.921216 2.80954
1342 0.959694 0.928785 0.921277 2.80976
1343 0.959764 0.928864 0.921338 2.80997
1344 0.959834 0.928943 0.921398 2.81017
1345 0.959903 0.929021 0.921458 2.81038
1346 0.959971 0.929098 0.921517 2.81059
1347 0.960039 0.929175 0.921576 2.81079
1348 0.960105 0.929251 0.921633 2.81099
1349 0.960171 0.929327 0.92169 2.81119
1350 0.960236 0.929401 0.921746 2.81138
1351 0.9603 0.929475 0.921801 2.81158
1352 0.960363 0.929548 0.921855 2.81177
1353 0.960425 0.92962 0.921909 2.81195
1354 0.960485 0.92969 0.921961 2.81214
1355 0.960545 0.92976 0.922012 2.81232
1356 0.960604 0.929829 0.922062 2.81249
1357 0.960661 0.929897 0.922111 2.81267
1358 0.960717 0.929963 0.922159 2.81284
1359 0.960772 0.930029 0.922205 2.81301
1360 0.960825 0.930093 0.922251 2.81317
1361 0.960878 0.930156 0.922295 2.81333
1362 0.960929 0.930218 0.922338 2.81348
1363 0.960978 0.930279 0.92238 2.81364
1364 0.961027 0.930338 0.92242 2.81378
1365 0.961074 0.930396 0.922459 2.81393
1366 0.961119 0.930453 0.922497 2.81407
1367 0.961163 0.930508 0.922533 2.8142
1368 0.961206 0.930563 0.922569 2.81434
1369 0.961247 0.930615 0.922602 2.81446
1370 0.961286 0.930667 0.922635 2.81459
1371 0.961325 0.930717 0.922666 2.81471
1372 0.961361 0.930765 0.922695 2.81482
1373 0.961397 0.930813 0.922723 2.81493
1374 0.96143 0.930859 0.92275 2.81504
1375 0.961462 0.930903 0.922775 2.81514
1376 0.961493 0.930946 0.922799 2.81524
1377 0.961522 0.930988 0.922822 2.81533
1378 0.96155 0.931028 0.922843 2.81542
1379 0.961576 0.931067 0.922862 2.8155
1380 0.9616 0.931104 0.92288 2.81558
1381 0.961623 0.93114 0.922897 2.81566
1382 0.961644 0.931174 0.922912 2.81573
1383 0.961664 0.931207 0.922926 2.8158
1384 0.961683 0.931239 0.922938 2.81586
1385 0.961699 0.931269 0.922949 2.81592
1386 0.961714 0.931298 0.922958 2.81597
1387 0.961728 0.931325 0.922966 2.81602
1388 0.96174 0.931351 0.922972 2.81606
1389 0.961751 0.931375 0.922977 2.8161
1390 0.96176 0.931398 0.922981 2.81614
1391 0.961767 0.931419 0.922983 2.81617
1392 0.961773 0.931439 0.922983 2.8162
1393 0.961777 0.931458 0.922983 2.81622
1394 0.96178 0.931475 0.92298 2.81624
1395 0.961782 0.931491 0.922977 2.81625
1396 0.961781 0.931505 0.922972 2.81626
1397 0.96178 0.931518 0.922965 2.81626
1398 0.961776 0.93153 0.922957 2.81626
1399 0.961772 0.93154 0.922948 2.81626
1400 0.961765 0.931549 0.922937 2.81625
1401 0.961758 0.931556 0.922925 2.81624
1402 0.961748 0.931562 0.922911 2.81622
1403 0.961738 0.931566 0.922896 2.8162
1404 0.961725 0.93157 0.92288 2.81617
1405 0.961712 0.931571 0.922862 2.81614
1406 0.961696 0.931572 0.922843 2.81611
1407 0.96168 0.931571 0.922822 2.81607
1408 0.961662 0.931568 0.9228 2.81603
1409 0.961642 0.931565 0.922777 2.81598
1410 0.961621 0.931559 0.922752 2.81593
1411 0.961599 0.931553 0.922726 2.81588
1412 0.961575 0.931545 0.922699 2.81582
1413 0.961549 0.931536 0.92267 2.81576
1414 0.961522 0.931526 0.92264 2.81569
1415 0.961494 0.931514 0.922608 2.81562
1416 0.961464 0.931501 0.922576 2.81554
1417 0.961433 0.931486 0.922542 2.81546
1418 0.961401 0.93147 0.922506 2.81538
1419 0.961367 0.931453 0.922469 2.81529
1420 0.961332 0.931435 0.922431 2.8152
1421 0.961295 0.931415 0.922392 2.8151
1422 0.961257 0.931394 0.922351 2.815
1423 0.961217 0.931372 0.922309 2.8149
1424 0.961176 0.931348 0.922266 2.81479
1425 0.961134 0.931323 0.922221 2.81468
1426 0.96109 0.931297 0.922175 2.81456
1427 0.961045 0.931269 0.922128 2.81444
1428 0.960998 0.93124 0.92208 2.81432
1429 0.960951 0.93121 0.92203 2.81419
1430 0.960901 0.931179 0.921979 2.81406
1431 0.960851 0.931146 0.921926 2.81392
1432 0.960799 0.931112 0.921873 2.81378
1433 0.960745 0.931077 0.921818 2.81364
1434 0.960691 0.93104 0.921762 2.81349
1435 0.960635 0.931002 0.921704 2.81334
1436 0.960577 0.930963 0.921646 2.81319
1437 0.960519 0.930923 0.921586 2.81303
1438 0.960458 0.930881 0.921524 2.81286
1439 0.960397 0.930838 0.921462 2.8127
1440 0.960334 0.930794 0.921398 2.81253
1441 0.96027 0.930749 0.921333 2.81235
1442 0.960205 0.930702 0.921267 2.81217
1443 0.960138 0.930655 0.921199 2.81199
1444 0.96007 0.930605 0.921131 2.81181
1445 0.96 0.930555 0.921061 2.81162
1446 0.95993 0.930504 0.92099 2.81142
1447 0.959858 0.930451 0.920917 2.81123
1448 0.959784 0.930397 0.920843 2.81102
1449 0.95971 0.930341 0.920769 2.81082
1450 0.959634 0.930285 0.920692 2.81061
1451 0.959556 0.930227 0.920615 2.8104
1452 0.959478 0.930168 0.920537 2.81018
1453 0.959398 0.930108 0.920457 2.80996
1454 0.959317 0.930047 0.920376 2.80974
1455 0.959234 0.929984 0.920294 2.80951
1456 0.95915 0.92992 0.92021 2.80928
1457 0.959065 0.929855 0.920126 2.80905
1458 0.958979 0.929789 0.92004 2.80881
1459 0.958891 0.929722 0.919953 2.80857
1460 0.958802 0.929653 0.919865 2.80832
1461 0.958712 0.929583 0.919776 2.80807
1462 0.958621 0.929512 0.919685 2.80782
1463 0.958528 0.92944 0.919594 2.80756
1464 0.958434 0.929367 0.919501 2.8073
1465 0.958339 0.929293 0.919407 2.80704
1466 0.958243 0.929217 0.919312 2.80677
1467 0.958145 0.92914 0.919215 2.8065
1468 0.958046 0.929062 0.919118 2.80623
1469 0.957946 0.928983 0.91902 2.80595
1470 0.957845 0.928903 0.91892 2.80567
1471 0.957742 0.928821 0.918819 2.80538
1472 0.957639 0.928739 0.918717 2.80509
1473 0.957534 0.928655 0.918614 2.8048
1474 0.957428 0.92857 0.91851 2.80451
1475 0.957321 0.928485 0.918405 2.80421
1476 0.957212 0.928398 0.918298 2.80391
1477 0.957103 0.92831 0.918191 2.8036
1478 0.956992 0.928221 0.918082 2.8033
1479 0.95688 0.92813 0.917973 2.80298
1480 0.956767 0.928039 0.917862 2.80267
1481 0.956653 0.927947 0.917751 2.80235
1482 0.956538 0.927854 0.917638 2.80203
1483 0.956422 0.927759 0.917525 2.80171
1484 0.956304 0.927664 0.91741 2.80138
1485 0.956186 0.927567 0.917294 2.80105
1486 0.956066 0.92747 0.917178 2.80071
1487 0.955946 0.927372 0.91706 2.80038
1488 0.955824 0.927272 0.916942 2.80004
1489 0.955702 0.927172 0.916822 2.7997
1490 0.955578 0.927071 0.916702 2.79935
1491 0.955454 0.926969 0.91658 2.799
1492 0.955328 0.926866 0.916458 2.79865
1493 0.955202 0.926762 0.916335 2.7983
1494 0.955075 0.926657 0.916211 2.79794
1495 0.954946 0.926552 0.916087 2.79758
1496 0.954817 0.926445 0.915961 2.79722
1497 0.954687 0.926338 0.915835 2.79686
1498 0.954556 0.92623 0.915707 2.79649
1499 0.954425 0.926121 0.91558 2.79613
1500 0.954292 0.926012 0.915451 2.79575
1501 0.954159 0.925901 0.915321 2.79538
1502 0.954025 0.92579 0.915191 2.79501
1503 0.95389 0.925678 0.915061 2.79463
1504 0.953755 0.925566 0.914929 2.79425
1505 0.953618 0.925453 0.914797 2.79387
1506 0.953482 0.925339 0.914664 2.79349
1507 0.953344 0.925225 0.914531 2.7931
1508 0.953206 0.92511 0.914397 2.79271
1509 0.953067 0.924995 0.914263 2.79232
1510 0.952928 0.924879 0.914128 2.79193
1511 0.952788 0.924762 0.913993 2.79154
1512 0.952647 0.924645 0.913857 2.79115
1513 0.952507 0.924528 0.91372 2.79075
1514 0.952365 0.92441 0.913584 2.79036
1515 0.952223 0.924292 0.913447 2.78996
1516 0.952081 0.924173 0.913309 2.78956
1517 0.951939 0.924054 0.913171 2.78916
1518 0.951796 0.923935 0.913033 2.78876
1519 0.951653 0.923815 0.912895 2.78836
1520 0.951509 0.923696 0.912756 2.78796
1521 0.951365 0.923576 0.912617 2.78756
1522 0.951221 0.923455 0.912478 2.78716
1523 0.951077 0.923335 0.912339 2.78675
1524 0.950933 0.923215 0.9122 2.78635
1525 0.950788 0.923094 0.912061 2.78594
1526 0.950644 0.922973 0.911921 2.78554
1527 0.950499 0.922852 0.911782 2.78513
1528 0.950354 0.922732 0.911642 2.78473
1529 0.95021 0.922611 0.911503 2.78432
1530 0.950065 0.92249 0.911363 2.78392
1531 0.94992 0.92237 0.911224 2.78351
1532 0.949776 0.922249 0.911085 2.78311
1533 0.949631 0.922129 0.910946 2.78271
1534 0.949487 0.922008 0.910807 2.7823
1535 0.949343 0.921888 0.910668 2.7819
1536 0.949199 0.921768 0.910529 2.7815
1537 0.949055 0.921649 0.910391 2.7811
1538 0.948912 0.92153 0.910253 2.78069
1539 0.948769 0.921411 0.910116 2.7803
1540 0.948626 0.921292 0.909978 2.7799
1541 0.948484 0.921174 0.909841 2.7795
1542 0.948342 0.921056 0.909705 2.7791
1543 0.9482 0.920938 0.909569 2.77871
1544 0.948059 0.920821 0.909433 2.77831
1545 0.947918 0.920704 0.909298 2.77792
1546 0.947778 0.920588 0.909163 2.77753
1547 0.947638 0.920473 0.909029 2.77714
1548 0.947499 0.920358 0.908895 2.77675
1549 0.94736 0.920243 0.908762 2.77637
1550 0.947222 0.920129 0.90863 2.77598
1551 0.947085 0.920016 0.908498 2.7756
1552 0.946948 0.919904 0.908367 2.77522
1553 0.946812 0.919792 0.908236 2.77484
1554 0.946677 0.91968 0.908107 2.77446
1555 0.946542 0.91957 0.907978 2.77409
1556 0.946408 0.91946 0.907849 2.77372
1557 0.946275 0.919351 0.907722 2.77335
1558 0.946142 0.919243 0.907595 2.77298
1559 0.946011 0.919135 0.907469 2.77261
1560 0.94588 0.919028 0.907343 2.77225
1561 0.94575 0.918922 0.907219 2.77189
1562 0.945621 0.918817 0.907095 2.77153
1563 0.945492 0.918713 0.906973 2.77118
1564 0.945365 0.91861 0.906851 2.77083
1565 0.945238 0.918507 0.90673 2.77047
1566 0.945113 0.918405 0.906609 2.77013
1567 0.944988 0.918305 0.90649 2.76978
1568 0.944864 0.918205 0.906372 2.76944
1569 0.944741 0.918106 0.906254 2.7691
1570 0.944619 0.918008 0.906138 2.76877
1571 0.944498 0.917911 0.906022 2.76843
1572 0.944378 0.917815 0.905908 2.7681
1573 0.944259 0.91772 0.905794 2.76777
1574 0.944141 0.917625 0.905682 2.76745
1575 0.944024 0.917532 0.90557 2.76713
1576 0.943908 0.91744 0.905459 2.76681
1577 0.943793 0.917349 0.90535 2.76649
1578 0.943679 0.917259 0.905241 2.76618
1579 0.943566 0.91717 0.905133 2.76587
1580 0.943454 0.917081 0.905027 2.76556
1581 0.943343 0.916994 0.904921 2.76526
1582 0.943233 0.916908 0.904817 2.76496
1583 0.943124 0.916823 0.904713 2.76466
1584 0.943017 0.916739 0.90461 2.76437
1585 0.94291 0.916656 0.904509 2.76407
1586 0.942804 0.916574 0.904408 2.76379
1587 0.942699 0.916493 0.904309 2.7635
1588 0.942596 0.916413 0.90421 2.76322
1589 0.942493 0.916334 0.904113 2.76294
1590 0.942391 0.916256 0.904017 2.76266
1591 0.942291 0.916179 0.903921 2.76239
1592 0.942191 0.916103 0.903827 2.76212
1593 0.942093 0.916028 0.903734 2.76185
1594 0.941996 0.915954 0.903641 2.76159
1595 0.941899 0.915881 0.90355 2.76133
1596 0.941804 0.91581 0.90346 2.76107
1597 0.94171 0.915739 0.903371 2.76082
1598 0.941617 0.915669 0.903283 2.76057
1599 0.941524 0.9156 0.903195 2.76032
1600 0.941433 0.915532 0.903109 2.76007
1601 0.941343 0.915466 0.903024 2.75983
1602 0.941254 0.9154 0.90294 2.75959
1603 0.941166 0.915335 0.902857 2.75936
1604 0.941079 0.915271 0.902775 2.75912
1605 0.940993 0.915209 0.902693 2.75889
1606 0.940908 0.915147 0.902613 2.75867
1607 0.940823 0.915086 0.902534 2.75844
1608 0.94074 0.915026 0.902456 2.75822
1609 0.940658 0.914967 0.902379 2.758
1610 0.940577 0.914909 0.902302 2.75779
1611 0.940497 0.914852 0.902227 2.75758
1612 0.940418 0.914796 0.902153 2.75737
1613 0.94034 0.914741 0.902079 2.75716
1614 0.940262 0.914687 0.902007 2.75696
1615 0.940186 0.914634 0.901935 2.75675
1616 0.940111 0.914581 0.901864 2.75656
1617 0.940036 0.91453 0.901795 2.75636
1618 0.939963 0.914479 0.901726 2.75617
1619 0.93989 0.91443 0.901658 2.75598
1620 0.939818 0.914381 0.901591 2.75579
1621 0.939748 0.914333 0.901525 2.75561
1622 0.939678 0.914286 0.90146 2.75542
1623 0.939609 0.91424 0.901395 2.75524
1624 0.939541 0.914195 0.901332 2.75507
1625 0.939473 0.914151 0.901269 2.75489
1626 0.939407 0.914107 0.901208 2.75472
1627 0.939342 0.914065 0.901147 2.75455
1628 0.939277 0.914023 0.901087 2.75439
1629 0.939213 0.913982 0.901027 2.75422
1630 0.93915 0.913942 0.900969 2.75406
1631 0.939088 0.913903 0.900912 2.7539
1632 0.939027 0.913864 0.900855 2.75375
1633 0.938967 0.913826 0.900799 2.75359
1634 0.938907 0.913789 0.900744 2.75344
1635 0.938848 0.913753 0.90069 2.75329
1636 0.93879 0.913718 0.900636 2.75314
1637 0.938733 0.913683 0.900583 2.753
1638 0.938677 0.91365 0.900531 2.75286
1639 0.938621 0.913616 0.90048 2.75272
1640 0.938566 0.913584 0.90043 2.75258
1641 0.938512 0.913553 0.90038 2.75244
1642 0.938458 0.913522 0.900331 2.75231
1643 0.938406 0.913492 0.900283 2.75218
1644 0.938354 0.913462 0.900235 2.75205
1645 0.938303 0.913434 0.900188 2.75192
1646 0.938252 0.913406 0.900142 2.7518
1647 0.938203 0.913378 0.900097 2.75168
1648 0.938153 0.913352 0.900052 2.75156
1649 0.938105 0.913326 0.900008 2.75144
1650 0.938058 0.9133 0.899965 2.75132
1651 0.938011 0.913276 0.899922 2.75121
1652 0.937964 0.913252 0.89988 2.7511
1653 0.937919 0.913229 0.899839 2.75099
1654 0.937874 0.913206 0.899798 2.75088
1655 0.937829 0.913184 0.899758 2.75077
1656 0.937786 0.913163 0.899719 2.75067
1657 0.937743 0.913142 0.89968 2.75056
1658 0.9377 0.913122 0.899642 2.75046
1659 0.937659 0.913102 0.899605 2.75037
1660 0.937617 0.913083 0.899568 2.75027
1661 0.937577 0.913065 0.899532 2.75017
1662 0.937537 0.913047 0.899496 2.75008
1663 0.937498 0.91303 0.899461 2.74999
1664 0.937459 0.913013 0.899426 2.7499
1665 0.937421 0.912997 0.899392 2.74981
1666 0.937383 0.912981 0.899359 2.74972
1667 0.937346 0.912967 0.899326 2.74964
1668 0.937309 0.912952 0.899294 2.74956
1669 0.937273 0.912938 0.899262 2.74947
1670 0.937238 0.912925 0.899231 2.74939
1671 0.937203 0.912912 0.8992 2.74932
1672 0.937169 0.912899 0.89917 2.74924
1673 0.937135 0.912888 0.89914 2.74916
1674 0.937102 0.912876 0.899111 2.74909
1675 0.937069 0.912865 0.899083 2.74902
1676 0.937036 0.912855 0.899055 2.74895
1677 0.937005 0.912845 0.899027 2.74888
1678 0.936973 0.912835 0.899 2.74881
1679 0.936942 0.912826 0.898973 2.74874
1680 0.936912 0.912818 0.898947 2.74868
1681 0.936882 0.91281 0.898921 2.74861
1682 0.936852 0.912802 0.898896 2.74855
1683 0.936823 0.912795 0.898871 2.74849
1684 0.936795 0.912788 0.898846 2.74843
1685 0.936767 0.912781 0.898822 2.74837
1686 0.936739 0.912775 0.898799 2.74831
1687 0.936711 0.91277 0.898775 2.74826
1688 0.936684 0.912764 0.898753 2.7482
1689 0.936658 0.912759 0.89873 2.74815
1690 0.936632 0.912755 0.898708 2.74809
1691 0.936606 0.912751 0.898687 2.74804
1692 0.93658 0.912747 0.898665 2.74799
1693 0.936555 0.912743 0.898644 2.74794
1694 0.936531 0.91274 0.898624 2.74789
1695 0.936506 0.912738 0.898604 2.74785
1696 0.936482 0.912735 0.898584 2.7478
1697 0.936459 0.912733 0.898564 2.74776
1698 0.936435 0.912731 0.898545 2.74771
1699 0.936412 0.91273 0.898526 2.74767
1700 0.936389 0.912729 0.898508 2.74763
1701 0.936367 0.912728 0.89849 2.74758
1702 0.936345 0.912727 0.898472 2.74754
1703 0.936323 0.912727 0.898454 2.7475
1704 0.936302 0.912727 0.898437 2.74747
1705 0.93628 0.912727 0.89842 2.74743
1706 0.936259 0.912727 0.898403 2.74739
1707 0.936239 0.912728 0.898387 2.74735
1708 0.936218 0.912729 0.89837 2.74732
1709 0.936198 0.91273 0.898354 2.74728
1710 0.936178 0.912731 0.898339 2.74725
1711 0.936158 0.912733 0.898323 2.74721
1712 0.936139 0.912735 0.898308 2.74718
1713 0.93612 0.912737 0.898293 2.74715
1714 0.936101 0.912739 0.898278 2.74712
1715 0.936082 0.912741 0.898263 2.74709
1716 0.936063 0.912744 0.898249 2.74706
1717 0.936045 0.912747 0.898235 2.74703
1718 0.936026 0.91275 0.898221 2.747
1719 0.936008 0.912753 0.898207 2.74697
1720 0.93599 0.912756 0.898193 2.74694
1721 0.935972 0.912759 0.89818 2.74691
1722 0.935955 0.912763 0.898166 2.74688
1723 0.935937 0.912766 0.898153 2.74686
1724 0.93592 0.91277 0.89814 2.74683
1725 0.935903 0.912774 0.898127 2.7468
1726 0.935886 0.912778 0.898114 2.74678
1727 0.935869 0.912782 0.898101 2.74675
1728 0.935852 0.912786 0.898089 2.74673
1729 0.935835 0.91279 0.898076 2.7467
1730 0.935818 0.912795 0.898064 2.74668
1731 0.935802 0.912799 0.898052 2.74665
1732 0.935785 0.912804 0.89804 2.74663
1733 0.935769 0.912808 0.898027 2.7466
1734 0.935752 0.912813 0.898015 2.74658
1735 0.935736 0.912817 0.898003 2.74656
1736 0.93572 0.912822 0.897992 2.74653
1737 0.935703 0.912827 0.89798 2.74651
1738 0.935687 0.912831 0.897968 2.74649
1739 0.935671 0.912836 0.897956 2.74646
1740 0.935655 0.912841 0.897944 2.74644
1741 0.935639 0.912845 0.897933 2.74642
1742 0.935623 0.91285 0.897921 2.74639
1743 0.935606 0.912855 0.897909 2.74637
1744 0.93559 0.91286 0.897898 2.74635
1745 0.935574 0.912864 0.897886 2.74632
1746 0.935558 0.912869 0.897874 2.7463
1747 0.935542 0.912873 0.897863 2.74628
1748 0.935526 0.912878 0.897851 2.74625
1749 0.93551 0.912883 0.897839 2.74623
1750 0.935493 0.912887 0.897827 2.74621
1751 0.935477 0.912891 0.897816 2.74618
1752 0.935461 0.912896 0.897804 2.74616
1753 0.935444 0.9129 0.897792 2.74614
1754 0.935428 0.912904 0.89778 2.74611
1755 0.935411 0.912908 0.897768 2.74609
1756 0.935394 0.912912 0.897756 2.74606
1757 0.935378 0.912916 0.897744 2.74604
1758 0.935361 0.91292 0.897731 2.74601
1759 0.935344 0.912923 0.897719 2.74599
1760 0.935327 0.912927 0.897707 2.74596
1761 0.93531 0.91293 0.897694 2.74593
1762 0.935292 0.912933 0.897682 2.74591
1763 0.935275 0.912937 0.897669 2.74588
1764 0.935257 0.91294 0.897656 2.74585
1765 0.93524 0.912942 0.897643 2.74583
1766 0.935222 0.912945 0.89763 2.7458
1767 0.935204 0.912948 0.897617 2.74577
1768 0.935186 0.91295 0.897603 2.74574
1769 0.935168 0.912952 0.89759 2.74571
1770 0.935149 0.912954 0.897576 2.74568
1771 0.935131 0.912956 0.897562 2.74565
1772 0.935112 0.912958 0.897548 2.74562
1773 0.935093 0.912959 0.897534 2.74559
1774 0.935074 0.91296 0.89752 2.74555
1775 0.935055 0.912961 0.897506 2.74552
1776 0.935035 0.912962 0.897491 2.74549
1777 0.935015 0.912963 0.897476 2.74545
1778 0.934996 0.912963 0.897461 2.74542
1779 0.934976 0.912963 0.897446 2.74538
1780 0.934955 0.912963 0.89743 2.74535
1781 0.934935 0.912963 0.897415 2.74531
1782 0.934914 0.912962 0.897399 2.74528
1783 0.934893 0.912962 0.897383 2.74524
1784 0.934872 0.912961 0.897367 2.7452
1785 0.93485 0.912959 0.89735 2.74516
1786 0.934829 0.912958 0.897334 2.74512
1787 0.934807 0.912956 0.897317 2.74508
1788 0.934785 0.912954 0.8973 2.74504
1789 0.934762 0.912952 0.897282 2.745
1790 0.93474 0.912949 0.897265 2.74495
1791 0.934717 0.912947 0.897247 2.74491
1792 0.934694 0.912943 0.897229 2.74487
1793 0.93467 0.91294 0.89721 2.74482
1794 0.934647 0.912936 0.897192 2.74477
1795 0.934623 0.912932 0.897173 2.74473
1796 0.934598 0.912928 0.897154 2.74468
1797 0.934574 0.912924 0.897135 2.74463
1798 0.934549 0.912919 0.897115 2.74458
1799 0.934524 0.912914 0.897095 2.74453
1800 0.934499 0.912908 0.897075 2.74448
1801 0.934473 0.912902 0.897054 2.74443
1802 0.934447 0.912896 0.897034 2.74438
1803 0.934421 0.91289 0.897013 2.74432
1804 0.934394 0.912883 0.896991 2.74427
1805 0.934367 0.912876 0.89697 2.74421
1806 0.93434 0.912869 0.896948 2.74416
1807 0.934313 0.912861 0.896926 2.7441
1808 0.934285 0.912853 0.896903 2.74404
1809 0.934257 0.912845 0.896881 2.74398
1810 0.934228 0.912836 0.896857 2.74392
1811 0.9342 0.912827 0.896834 2.74386
1812 0.934171 0.912818 0.89681 2.7438
1813 0.934141 0.912808 0.896786 2.74374
1814 0.934112 0.912798 0.896762 2.74367
1815 0.934081 0.912788 0.896738 2.74361
1816 0.934051 0.912777 0.896713 2.74354
1817 0.93402 0.912766 0.896687 2.74347
1818 0.933989 0.912755 0.896662 2.74341
1819 0.933958 0.912743 0.896636 2.74334
1820 0.933926 0.912731 0.89661 2.74327
1821 0.933894 0.912718 0.896583 2.7432
1822 0.933862 0.912705 0.896557 2.74312
1823 0.933829 0.912692 0.896529 2.74305
1824 0.933796 0.912679 0.896502 2.74298
1825 0.933763 0.912665 0.896474 2.7429
1826 0.933729 0.91265 0.896446 2.74283
1827 0.933695 0.912636 0.896418 2.74275
1828 0.933661 0.912621 0.896389 2.74267
1829 0.933626 0.912605 0.89636 2.74259
1830 0.933591 0.91259 0.89633 2.74251
1831 0.933555 0.912574 0.896301 2.74243
1832 0.93352 0.912557 0.89627 2.74235
1833 0.933483 0.91254 0.89624 2.74226
1834 0.933447 0.912523 0.896209 2.74218
1835 0.93341 0.912505 0.896178 2.74209
1836 0.933373 0.912488 0.896147 2.74201
1837 0.933335 0.912469 0.896115 2.74192
1838 0.933297 0.91245 0.896083 2.74183
1839 0.933259 0.912431 0.89605 2.74174
1840 0.933221 0.912412 0.896018 2.74165
1841 0.933182 0.912392 0.895984 2.74156
1842 0.933142 0.912372 0.895951 2.74147
1843 0.933103 0.912351 0.895917 2.74137
1844 0.933063 0.91233 0.895883 2.74128
1845 0.933022 0.912309 0.895848 2.74118
1846 0.932981 0.912287 0.895814 2.74108
1847 0.93294 0.912265 0.895778 2.74098
1848 0.932899 0.912243 0.895743 2.74088
1849 0.932857 0.91222 0.895707 2.74078
1850 0.932815 0.912197 0.895671 2.74068
1851 0.932772 0.912173 0.895634 2.74058
1852 0.93273 0.912149 0.895597 2.74048
1853 0.932686 0.912125 0.89556 2.74037
1854 0.932643 0.9121 0.895523 2.74027
1855 0.932599 0.912075 0.895485 2.74016
1856 0.932555 0.91205 0.895447 2.74005
1857 0.93251 0.912024 0.895408 2.73994
1858 0.932465 0.911998 0.895369 2.73983
1859 0.93242 0.911971 0.89533 2.73972
1860 0.932374 0.911944 0.89529 2.73961
1861 0.932328 0.911917 0.895251 2.7395
1862 0.932282 0.911889 0.89521 2.73938
1863 0.932235 0.911861 0.89517 2.73927
1864 0.932188 0.911833 0.895129 2.73915
1865 0.932141 0.911804 0.895088 2.73903
1866 0.932093 0.911775 0.895046 2.73891
1867 0.932045 0.911745 0.895004 2.7388
1868 0.931997 0.911715 0.894962 2.73867
1869 0.931948 0.911685 0.89492 2.73855
1870 0.931899 0.911655 0.894877 2.73843
1871 0.93185 0.911624 0.894834 2.73831
1872 0.9318 0.911593 0.89479 2.73818
1873 0.93175 0.911561 0.894747 2.73806
1874 0.9317 0.911529 0.894703 2.73793
1875 0.931649 0.911497 0.894658 2.7378
1876 0.931598 0.911464 0.894614 2.73768
1877 0.931547 0.911431 0.894569 2.73755
1878 0.931495 0.911398 0.894523 2.73742
1879 0.931444 0.911364 0.894478 2.73729
1880 0.931391 0.91133 0.894432 2.73715
1881 0.931339 0.911295 0.894386 2.73702
1882 0.931286 0.911261 0.894339 2.73689
1883 0.931233 0.911226 0.894292 2.73675
1884 0.931179 0.91119 0.894245 2.73661
1885 0.931126 0.911155 0.894198 2.73648
1886 0.931071 0.911119 0.89415 2.73634
1887 0.931017 0.911082 0.894102 2.7362
1888 0.930962 0.911045 0.894054 2.73606
1889 0.930908 0.911008 0.894005 2.73592
1890 0.930852 0.910971 0.893957 2.73578
1891 0.930797 0.910933 0.893907 2.73564
1892 0.930741 0.910896 0.893858 2.73549
1893 0.930685 0.910857 0.893808 2.73535
1894 0.930628 0.910819 0.893759 2.73521
1895 0.930572 0.91078 0.893708 2.73506
1896 0.930515 0.910741 0.893658 2.73491
1897 0.930458 0.910701 0.893607 2.73477
1898 0.9304 0.910661 0.893556 2.73462
1899 0.930343 0.910621 0.893505 2.73447
1900 0.930285 0.910581 0.893453 2.73432
1901 0.930226 0.91054 0.893402 2.73417
1902 0.930168 0.910499 0.89335 2.73402
